"OMIM_ID"	"UMLS_CUI"	"UMLS_NAME"
"610125"	"C1864690"	"Microphthalmia, Syndromic 5"
"610125"	"C4225436"	"RETINAL DYSTROPHY, EARLY-ONSET, WITH OR WITHOUT PITUITARY DYSFUNCTION"
"607932"	"C1864689"	"MICROPHTHALMIA, SYNDROMIC 6 (disorder)"
"601349"	"C1832440"	"MICROPHTHALMIA, SYNDROMIC 8"
"601186"	"C1832661"	"ANOPHTHALMIA AND PULMONARY HYPOPLASIA"
"601186"	"C3540845"	"MICROPHTHALMIA, ISOLATED, WITH COLOBOMA 8"
"615877"	"C4014540"	"MICROPHTHALMIA/COLOBOMA AND SKELETAL DYSPLASIA SYNDROME"
"251750"	"C3538951"	"MICROSPHEROPHAKIA AND/OR MEGALOCORNEA, WITH ECTOPIA LENTIS AND WITH OR WITHOUT SECONDARY GLAUCOMA"
"611863"	"C2678482"	"Microtia With Nasolacrimal Duct Imperforation And Eye Coloboma"
"612290"	"C2676772"	"Microtia, Hearing Impairment, And Cleft Palate"
"612290"	"C3808166"	"MICROTIA WITH OR WITHOUT HEARING IMPAIRMENT"
"251850"	"C0341306"	"Microvillus inclusion disease"
"300990"	"C4310810"	"MIDFACE HYPOPLASIA, HEARING IMPAIRMENT, ELLIPTOCYTOSIS, AND NEPHROCALCINOSIS"
"602481"	"C1865322"	"MIGRAINE, FAMILIAL HEMIPLEGIC, 2"
"602481"	"C1865323"	"Migraine, Familial Basilar"
"141500"	"C1832884"	"Hemiplegic migraine, familial type 1"
"141500"	"C1832903"	"MIGRAINE, SPORADIC HEMIPLEGIC"
"141500"	"C1832884"	"Hemiplegic migraine, familial type 1"
"141500"	"C1832903"	"MIGRAINE, SPORADIC HEMIPLEGIC"
"602481"	"C1865322"	"MIGRAINE, FAMILIAL HEMIPLEGIC, 2"
"602481"	"C1865323"	"Migraine, Familial Basilar"
"609634"	"C1864987"	"Migraine, Familial Hemiplegic, 3"
"263750"	"C0265257"	"Genee-Wiedemann syndrome"
"247200"	"C0265219"	"Miller Dieker syndrome"
"247200"	"C1855481"	"MILLER-DIEKER SYNDROME CHROMOSOME REGION"
"255320"	"C1850674"	"MINICORE MYOPATHY WITH EXTERNAL OPHTHALMOPLEGIA (disorder)"
"157600"	"C1834870"	"MIRROR MOVEMENTS 1"
"614508"	"C3281089"	"MIRROR MOVEMENTS 2"
"618264"	"C4748869"	"MIRROR MOVEMENTS 4"
"276300"	"C0265325"	"Turcot syndrome (disorder)"
"276300"	"C0265325"	"Turcot syndrome (disorder)"
"276300"	"C0265325"	"Turcot syndrome (disorder)"
"276300"	"C0265325"	"Turcot syndrome (disorder)"
"615710"	"C2748662"	"Mitchell-Riley Syndrome"
"603041"	"C0872218"	"MITOCHONDRIAL NEUROGASTROINTESTINAL ENCEPHALOPATHY SYNDROME"
"603041"	"C4551995"	"Mitochondrial DNA Depletion Syndrome 1"
"615084"	"C3554462"	"MITOCHONDRIAL DNA DEPLETION SYNDROME 11"
"617184"	"C4310676"	"MITOCHONDRIAL DNA DEPLETION SYNDROME 12A (CARDIOMYOPATHIC TYPE), AUTOSOMAL DOMINANT"
"615418"	"C3809443"	"MITOCHONDRIAL DNA DEPLETION SYNDROME 12B (CARDIOMYOPATHIC TYPE), AUTOSOMAL RECESSIVE"
"615471"	"C3809592"	"FBXL4-related encephalomyopathic mitochondrial DNA depletion syndrome"
"609560"	"C3149750"	"MITOCHONDRIAL DNA DEPLETION SYNDROME 2 (MYOPATHIC TYPE)"
"251880"	"C3151513"	"MITOCHONDRIAL DNA DEPLETION SYNDROME 3 (HEPATOCEREBRAL TYPE)"
"203700"	"C0205710"	"Alpers Syndrome (disorder)"
"613662"	"C3150914"	"MITOCHONDRIAL DNA DEPLETION SYNDROME 4B (MNGIE TYPE)"
"612073"	"C2749864"	"MITOCHONDRIAL DNA DEPLETION SYNDROME 5 (ENCEPHALOMYOPATHIC WITH OR WITHOUT METHYLMALONIC ACIDURIA)"
"256810"	"C1850406"	"NAVAJO NEUROHEPATOPATHY"
"256810"	"C1850407"	"Navajo Familial Neurogenic Arthropathy"
"271245"	"C1849096"	"Infantile onset spinocerebellar ataxia"
"612075"	"C2749861"	"MITOCHONDRIAL DNA DEPLETION SYNDROME 8A (ENCEPHALOMYOPATHIC TYPE WITH RENAL TUBULOPATHY)"
"612075"	"C2749862"	"Mitochondrial Neurogastrointestinal Encephalopathy Syndrome, Rrm2b-Related"
"612075"	"C3150172"	"MITOCHONDRIAL DNA DEPLETION SYNDROME 8B (MNGIE TYPE)"
"612075"	"C2749861"	"MITOCHONDRIAL DNA DEPLETION SYNDROME 8A (ENCEPHALOMYOPATHIC TYPE WITH RENAL TUBULOPATHY)"
"612075"	"C2749862"	"Mitochondrial Neurogastrointestinal Encephalopathy Syndrome, Rrm2b-Related"
"612075"	"C3150172"	"MITOCHONDRIAL DNA DEPLETION SYNDROME 8B (MNGIE TYPE)"
"245400"	"C3151476"	"MITOCHONDRIAL DNA DEPLETION SYNDROME 9 (ENCEPHALOMYOPATHIC TYPE WITH METHYLMALONIC ACIDURIA)"
"252010"	"C1838979"	"MITOCHONDRIAL COMPLEX I DEFICIENCY"
"618233"	"C4748768"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 10"
"618234"	"C4748769"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 11"
"301020"	"C4746984"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 12"
"618236"	"C4748777"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 14"
"618237"	"C4748778"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 15"
"618238"	"C4748785"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 16"
"618239"	"C4748786"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 17"
"618240"	"C4748790"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 18"
"618241"	"C4748791"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 19"
"618222"	"C4748737"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 2"
"611126"	"C1970173"	"Acyl-CoA Dehydrogenase Family, Member 9, Deficiency of"
"611126"	"C4747517"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 20"
"618242"	"C4748792"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 21"
"618243"	"C4748796"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 22"
"618246"	"C4748806"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 25"
"618247"	"C4748809"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 26"
"618248"	"C4748826"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 27"
"618250"	"C4748830"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 29"
"618224"	"C4748752"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 3"
"618251"	"C4748838"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 31"
"618252"	"C4748839"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 32"
"618253"	"C4748840"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 33"
"618225"	"C4748753"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 4"
"618226"	"C4748754"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 5"
"618228"	"C4748759"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 6"
"618229"	"C4748760"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 7"
"618230"	"C4748766"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 8"
"618232"	"C4748767"	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 9"
"252011"	"C1855008"	"Mitochondrial Complex II Deficiency"
"252011"	"C1855008"	"Mitochondrial Complex II Deficiency"
"124000"	"C3541471"	"MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 1"
"615157"	"C3554605"	"MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 2"
"615158"	"C3554606"	"MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 3"
"615159"	"C3554607"	"MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 4"
"615160"	"C3554608"	"MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 5"
"615453"	"C3809553"	"MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 6"
"615824"	"C4014408"	"MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 7"
"615838"	"C4014440"	"MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 8"
"220110"	"C0268237"	"Cytochrome-c Oxidase Deficiency"
"220110"	"C0268237"	"Cytochrome-c Oxidase Deficiency"
"220110"	"C0268237"	"Cytochrome-c Oxidase Deficiency"
"220110"	"C0268237"	"Cytochrome-c Oxidase Deficiency"
"220110"	"C0268237"	"Cytochrome-c Oxidase Deficiency"
"220110"	"C0268237"	"Cytochrome-c Oxidase Deficiency"
"220110"	"C0268237"	"Cytochrome-c Oxidase Deficiency"
"220110"	"C0268237"	"Cytochrome-c Oxidase Deficiency"
"618120"	"C4748269"	"MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 5"
"614052"	"C3279699"	"Encephalocardiomyopathy, Mitochondrial, Neonatal, Due To Atp Synthase Deficiency"
"251900"	"C0162670"	"Mitochondrial Myopathies"
"610773"	"C1835845"	"Mitochondrial Phosphate Carrier Deficiency"
"614741"	"C3553607"	"MITOCHONDRIAL PYRUVATE CARRIER DEFICIENCY"
"607459"	"C1843851"	"Sensory ataxic neuropathy, dysarthria, and ophthalmoparesis"
"607459"	"C1843852"	"SPINOCEREBELLAR ATAXIA WITH EPILEPSY"
"607459"	"C4225409"	"EPILEPSY, PROGRESSIVE MYOCLONIC, 5, FORMERLY"
"607459"	"C4225440"	"EPILEPSY, PROGRESSIVE MYOCLONIC, WITH SENSORY ATAXIC NEUROPATHY"
"252011"	"C1855008"	"Mitochondrial Complex II Deficiency"
"616277"	"C4225391"	"MITOCHONDRIAL SHORT-CHAIN ENOYL-CoA HYDRATASE 1 DEFICIENCY"
"607829"	"C1843003"	"MITRAL VALVE PROLAPSE, MYXOMATOUS 2"
"157700"	"C0340364"	"Familial mitral valve prolapse"
"157700"	"C1834819"	"MYXOMATOUS MITRAL VALVE PROLAPSE 1"
"610840"	"C1835814"	"Mitral Valve Prolapse, Myxomatous 3"
"254130"	"C4551973"	"Miyoshi Muscular Dystrophy 1"
"613318"	"C2750077"	"MIYOSHI MUSCULAR DYSTROPHY 2 (disorder)"
"613319"	"C2750076"	"Miyoshi Muscular Dystrophy 3"
"304700"	"C0796074"	"MOHR-TRANEBJAERG SYNDROME"
"304700"	"C1839564"	"Jensen syndrome"
"252150"	"C0268119"	"Combined molybdoflavoprotein enzyme deficiency"
"252150"	"C1854988"	"Molybdenum Cofactor Deficiency, Complementation Group A"
"252160"	"C1854989"	"Molybdenum Cofactor Deficiency, Complementation Group B"
"615501"	"C1854990"	"Molybdenum Cofactor Deficiency, Complementation Group C"
"158000"	"C0546966"	"Monilethrix"
"158000"	"C0546966"	"Monilethrix"
"158000"	"C0546966"	"Monilethrix"
"616095"	"C4015186"	"MONOCARBOXYLATE TRANSPORTER 1 DEFICIENCY"
"613353"	"C3150596"	"MONONEUROPATHY OF THE MEDIAN NERVE, MILD"
"615703"	"C3810324"	"MORBID OBESITY AND SPERMATOGENIC FAILURE"
"257300"	"C1850343"	"Mosaic variegated aneuploidy syndrome 1"
"614114"	"C3279843"	"MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2"
"617598"	"C4539839"	"MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 3"
"235730"	"C1856113"	"Mowat-Wilson syndrome"
"615750"	"C3810403"	"MOYAMOYA DISEASE 6 WITH OR WITHOUT ACHALASIA"
"252350"	"C2931384"	"Moyamoya disease 1"
"608796"	"C1837418"	"MOYAMOYA DISEASE 3"
"300845"	"C3151857"	"MOYAMOYA DISEASE 4 WITH SHORT STATURE, HYPERGONADOTROPIC HYPOGONADISM, AND FACIAL DYSMORPHISM"
"614042"	"C3279690"	"MOYAMOYA DISEASE 5"
"191900"	"C0268390"	"Muckle-Wells Syndrome"
"607536"	"C1824798"	"CRTC1 gene"
"607536"	"C1843759"	"CRTC1/MAML2 Fusion Gene"
"607537"	"C1424132"	"MAML2 gene"
"607537"	"C1843759"	"CRTC1/MAML2 Fusion Gene"
"252500"	"C0020725"	"Type II Mucolipidosis"
"252500"	"C2673377"	"MUCOLIPIDOSIS II ALPHA/BETA (disorder)"
"252600"	"C0033788"	"Pseudo-Hurler Polydystrophy"
"252600"	"C2673375"	"Mucolipidosis III Alpha Beta, Atypical"
"252605"	"C1854896"	"Mucolipidosis III Gamma"
"252650"	"C0238286"	"Mucolipidosis Type IV"
"309900"	"C0026705"	"Mucopolysaccharidosis II"
"253000"	"C0086651"	"Mucopolysaccharidosis, MPS-IV-A"
"607014"	"C0086795"	"Pfaundler-Hurler Syndrome"
"607015"	"C0086431"	"Hurler-Scheie Syndrome"
"607016"	"C0026708"	"Mucopolysaccharidosis V"
"253220"	"C0085132"	"Mucopolysaccharidosis VII"
"252900"	"C0086647"	"Mucopolysaccharidosis Type IIIA"
"252920"	"C0086648"	"MPS III B"
"252930"	"C0086649"	"MPS III C"
"252940"	"C0086650"	"MPS III D"
"253010"	"C0086652"	"Mucopolysaccharidosis type IVB"
"253200"	"C0026709"	"Mucopolysaccharidosis VI"
"617303"	"C4310627"	"MUCOPOLYSACCHARIDOSIS-PLUS SYNDROME"
"602849"	"C1864436"	"Muenke Syndrome"
"158320"	"C1321489"	"Torre-Muir syndrome"
"158320"	"C1321489"	"Torre-Muir syndrome"
"617352"	"C4275029"	"Maternal uniparental disomy of chromosome 20"
"253250"	"C0524582"	"Mulibrey Nanism"
"158330"	"C2675014"	"Mullerian Aplasia and Hyperandrogenism"
"166300"	"C2674705"	"Osteolysis, Hereditary, Of Carpal Bones With Or Without Nephropathy"
"259600"	"C1850155"	"TORG-WINCHESTER SYNDROME"
"236500"	"C1856053"	"Hydranencephaly with Renal Aplasia-Dysplasia"
"614080"	"C3279775"	"MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 1"
"300868"	"C3275508"	"MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 2"
"615398"	"C3809356"	"MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 3"
"131100"	"C0025267"	"Multiple Endocrine Neoplasia Type 1"
"131100"	"C3149237"	"MEN1 SOMATIC MUTATIONS"
"171400"	"C0025268"	"Multiple Endocrine Neoplasia Type 2a"
"171400"	"C1833921"	"Familial medullary thyroid carcinoma"
"162300"	"C0025269"	"Multiple Endocrine Neoplasia Type 2b"
"610755"	"C1970712"	"Multiple Endocrine Neoplasia, Type IV"
"615554"	"C3809918"	"MULTIPLE FIBROADENOMAS OF THE BREAST"
"245600"	"C3278404"	"MULTIPLE JOINT DISLOCATIONS, SHORT STATURE, AND CRANIOFACIAL DYSMORPHISM WITH OR WITHOUT CONGENITAL HEART DEFECTS"
"605711"	"C3276432"	"MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 1"
"614299"	"C3280378"	"MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 2 WITH HYPERGLYCINEMIA"
"615330"	"C3809165"	"MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 3"
"616370"	"C4225348"	"MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 4"
"617613"	"C4539919"	"MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 5"
"617954"	"C4693741"	"MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 6"
"253290"	"C1854678"	"MULTIPLE PTERYGIUM SYNDROME, LETHAL TYPE"
"253290"	"C1854678"	"MULTIPLE PTERYGIUM SYNDROME, LETHAL TYPE"
"253290"	"C1854678"	"MULTIPLE PTERYGIUM SYNDROME, LETHAL TYPE"
"272200"	"C0268263"	"Multiple Sulfatase Deficiency Disease"
"186500"	"C0342282"	"Multiple synostoses syndrome 1"
"186500"	"C4551826"	"Symphalangism-brachydactyly syndrome"
"610017"	"C1832708"	"MULTIPLE SYNOSTOSES SYNDROME 2"
"612961"	"C2751826"	"Multiple Synostoses Syndrome 3"
"617898"	"C4693531"	"MULTIPLE SYNOSTOSES SYNDROME 4"
"613834"	"C3151201"	"MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME"
"611376"	"C1969653"	"MUNGAN SYNDROME"
"300559"	"C1845151"	"Glycogen Storage Disease, Type IXD"
"614160"	"C0236033"	"Muscle hypertrophy"
"612083"	"C2677532"	"MUSCLE STRENGTH QUANTITATIVE TRAIT LOCUS 1"
"601846"	"C1866139"	"VACUOLAR NEUROMYOPATHY (disorder)"
"604801"	"C1858118"	"Muscular Dystrophy, Congenital, 1B"
"613205"	"C2750785"	"MUSCULAR DYSTROPHY, CONGENITAL, LMNA-RELATED (disorder)"
"613204"	"C2750786"	"Muscular Dystrophy, Congenital, Due To Integrin Alpha-7 Deficiency"
"602541"	"C1865233"	"Muscular Dystrophy, Congenital, Megaconial Type"
"607855"	"C1263858"	"Muscular dystrophy congenital, merosin negative"
"607855"	"C1842898"	"Muscular Dystrophy, Congenital, due to Partial LAMA2 Deficiency"
"609456"	"C1836133"	"Muscular Dystrophy, Congenital, Merosin-Positive"
"617404"	"C4479410"	"MUSCULAR DYSTROPHY, CONGENITAL, WITH CATARACTS AND INTELLECTUAL DISABILITY"
"603511"	"C3148763"	"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 1E"
"603511"	"C4721885"	"MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL DOMINANT 1"
"608423"	"C1842062"	"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 1F"
"609115"	"C1836765"	"LIMB-GIRDLE MUSCULAR DYSTROPHY, TYPE 1G (disorder)"
"618129"	"C4748295"	"MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL DOMINANT 4"
"253600"	"C1299884"	"Eosinophilic myositis (disorder)"
"253600"	"C1869123"	"Limb-girdle muscular dystrophy type 2A"
"608807"	"C1837342"	"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2J"
"611307"	"C1969785"	"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2L (disorder)"
"613723"	"C3150989"	"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2Q"
"615356"	"C4517996"	"Autosomal recessive limb girdle muscular dystrophy type 2S"
"253601"	"C1850889"	"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2B"
"618138"	"C4748327"	"MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL RECESSIVE 23"
"616812"	"C4225199"	"CARDIAC ARRHYTHMIA WITH INCREASED SERUM CREATINE KINASE"
"608099"	"C2936332"	"Alpha-Sarcoglycanopathies"
"604286"	"C1858593"	"Limb-girdle muscular dystrophy, type 2E"
"253700"	"C0410173"	"Severe autosomal recessive muscular dystrophy of childhood - North African type (disorder)"
"601287"	"C1832525"	"Limb-girdle muscular dystrophy type 2F"
"601954"	"C1866008"	"Muscular Dystrophy, Limb-Girdle, Type 2G"
"254110"	"C0270968"	"Limb-girdle muscular dystrophy type 2H"
"613530"	"C3150786"	"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 1H"
"602771"	"C0410180"	"Eichsfeld type congenital muscular dystrophy"
"236670"	"C0265221"	"Walker-Warburg congenital muscular dystrophy"
"236670"	"C4284790"	"Muscular Dystrophy-Dystroglycanopathy (Congenital with Brain and Eye Anomalies) Type A, 1"
"615041"	"C3554381"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 10"
"615249"	"C3808964"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 12"
"615287"	"C3809042"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 13"
"615350"	"C3809216"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 14"
"613150"	"C3150411"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 2"
"253280"	"C3151519"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 3"
"253800"	"C0410174"	"Fukuyama Type Congenital Muscular Dystrophy"
"613153"	"C3150413"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 5"
"613154"	"C3150414"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 6"
"614643"	"C3553330"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 7"
"616538"	"C4225291"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 9"
"615181"	"C3554638"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 11"
"614830"	"C3553813"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 8"
"613155"	"C3150415"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 1"
"615351"	"C3809221"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 14"
"613156"	"C3150416"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 2"
"613151"	"C3150412"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 3"
"608840"	"C1837229"	"Muscular Dystrophy, Congenital, Type 1D"
"606612"	"C1847759"	"MUSCULAR DYSTROPHY, CONGENITAL, 1C"
"613152"	"C2751052"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITHOUT MENTAL RETARDATION), TYPE B, 4"
"618135"	"C4748320"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 8"
"609308"	"C1836373"	"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2K"
"615352"	"C3714932"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 14"
"612937"	"C2752007"	"Congenital Disorder of Glycosylation, Type Io"
"613158"	"C3150418"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 2"
"613157"	"C3150417"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 3"
"611588"	"C1969040"	"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2M"
"607155"	"C1846672"	"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2I"
"616052"	"C4015095"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 7"
"613818"	"C3151184"	"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 9"
"607085"	"C1846838"	"Myasthenia Gravis with Thymus Hyperplasia"
"610542"	"C3552335"	"MYASTHENIC SYNDROME, CONGENITAL, 12"
"254300"	"C1850792"	"Congenital myasthenic syndrome ib"
"616326"	"C4225367"	"MYASTHENIC SYNDROME, CONGENITAL, 11, ASSOCIATED WITH ACETYLCHOLINE RECEPTOR DEFICIENCY"
"614750"	"C3553645"	"MYASTHENIC SYNDROME, CONGENITAL, 13"
"616228"	"C4015597"	"MYASTHENIC SYNDROME, CONGENITAL, 14"
"614198"	"C3280112"	"MYASTHENIC SYNDROME, CONGENITAL, 16"
"616720"	"C4225235"	"MYASTHENIC SYNDROME, CONGENITAL, 19"
"601462"	"C4084823"	"MYASTHENIC SYNDROME, CONGENITAL, 1A, SLOW-CHANNEL"
"608930"	"C4225405"	"MYASTHENIC SYNDROME, CONGENITAL, 1B, FAST-CHANNEL"
"617143"	"C4310694"	"MYASTHENIC SYNDROME, CONGENITAL, 20, PRESYNAPTIC"
"617239"	"C4310654"	"MYASTHENIC SYNDROME, CONGENITAL, 21, PRESYNAPTIC"
"616224"	"C4479088"	"MYASTHENIC SYNDROME, CONGENITAL, 22"
"618198"	"C4748684"	"MYASTHENIC SYNDROME, CONGENITAL, 24, PRESYNAPTIC"
"616313"	"C4225374"	"MYASTHENIC SYNDROME, CONGENITAL, 2A, SLOW-CHANNEL"
"616322"	"C4225371"	"MYASTHENIC SYNDROME, CONGENITAL, 3B, FAST-CHANNEL"
"605809"	"C4225413"	"MYASTHENIC SYNDROME, CONGENITAL, 4A, SLOW-CHANNEL"
"616324"	"C4225369"	"MYASTHENIC SYNDROME, CONGENITAL, 4B, FAST-CHANNEL"
"608931"	"C1837091"	"MYASTHENIC SYNDROME, CONGENITAL, ASSOCIATED WITH ACETYLCHOLINE RECEPTOR DEFICIENCY"
"603034"	"C1864233"	"ENDPLATE ACETYLCHOLINESTERASE DEFICIENCY (disorder)"
"254210"	"C0393929"	"Familial infantile myasthenia"
"616040"	"C4015038"	"MYASTHENIC SYNDROME, CONGENITAL, 7, PRESYNAPTIC"
"615120"	"C3808739"	"MYASTHENIC SYNDROME, CONGENITAL, 8"
"616325"	"C4225368"	"MYASTHENIC SYNDROME, CONGENITAL, 9, ASSOCIATED WITH ACETYLCHOLINE RECEPTOR DEFICIENCY"
"252270"	"C1854978"	"Monosomy 7 of Bone Marrow"
"600049"	"C1417091"	"MDS1 gene"
"600049"	"C1838720"	"RUNX1/MECOM Fusion Gene"
"604443"	"C1424328"	"ACSL6 gene"
"604443"	"C3274862"	"ACSL6/ETV6 Fusion Gene"
"147575"	"C0007131"	"Non-Small Cell Lung Carcinoma"
"147575"	"C1366516"	"IRF1 gene"
"147575"	"C1860985"	"GASTRIC CANCER, SOMATIC"
"614286"	"C3463824"	"MYELODYSPLASTIC SYNDROME"
"614286"	"C3463824"	"MYELODYSPLASTIC SYNDROME"
"614286"	"C3463824"	"MYELODYSPLASTIC SYNDROME"
"254450"	"C0026987"	"Myelofibrosis"
"254450"	"C0026987"	"Myelofibrosis"
"254450"	"C0026987"	"Myelofibrosis"
