"MESH_ID"	"UMLS_CUI"	"UMLS_NAME"
"C536132"	"C1846357"	"Meckel syndrome type 3"
"C564600"	"C1846573"	"HYPERCALCIURIA, ABSORPTIVE, 1 (disorder)"
"C564605"	"C1846609"	"EPILEPSY, PARTIAL, WITH PERICENTRAL SPIKES"
"C566516"	"C1865139"	"Pancreatic Lymphoma, Familial"
"C566522"	"C1865184"	"Craniomicromelic Syndrome"
"C566524"	"C1865203"	"Facial Dysmorphism, Cleft Palate, Hearing Loss, and Camptodactyly"
"C566527"	"C1865233"	"Muscular Dystrophy, Congenital, Megaconial Type"
"C566530"	"C1865270"	"BARTTER SYNDROME, TYPE 4A"
"C566531"	"C1865284"	"Pseudoacromegaly with Severe Insulin Resistance"
"C566533"	"C1865286"	"MACROPHTHALMIA, COLOBOMATOUS, WITH MICROCORNEA"
"C566540"	"C1865323"	"Migraine, Familial Basilar"
"C566551"	"C1865427"	"GLAUCOMA 1, OPEN ANGLE, D (disorder)"
"C566553"	"C1865594"	"Ectodermal Dysplasia, Hidrotic, Autosomal Recessive"
"C564953"	"C1850451"	"CEROID LIPOFUSCINOSIS, NEURONAL, 1"
"C538482"	"C2931860"	"Monosomy 5p"
"C538190"	"C2931763"	"Muscular dystrophy, congenital, with central nervous system involvement"
"C538424"	"C0598226"	"Harlequin type ichthyosis"
"C562646"	"C0268412"	"Infantile hypophosphatasia"
"C538329"	"C1833373"	"Inclusion Body Myopathy, Autosomal Recessive"
"C565699"	"C1857747"	"NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 2 (disorder)"
"C537363"	"C1275089"	"Ichthyosiform erythroderma, corneal involvement, deafness"
"C531642"	"C2930808"	"Familial vascular leukoencephalopathy"
"C565467"	"C1855739"	"Indifference to Pain, Congenital, Autosomal Recessive"
"C538427"	"C2931846"	"Myoclonic epilepsy with choreoathetosis"
"C538442"	"C0265265"	"Aase syndrome"
"C538442"	"C2931850"	"Aase Smith syndrome 2"
"C564954"	"C1850465"	"Neurologic Disease, Infantile Multisystem, with Osseous Fragility"
"C566559"	"C1865644"	"Plantar Lipomatosis, Unusual Facies, and Developmental Delay"
"C564156"	"C1840373"	"Hyperthermia, Cutaneous, With Headaches And Nausea"
"C564199"	"C1841640"	"Hemifacial Hyperplasia With Strabismus"
"C564206"	"C1841721"	"ACHROMATOPSIA 4"
"C564245"	"C1842090"	"Platelet Glycoprotein IV Deficiency"
"C564469"	"C1845076"	"Lymphoproliferative Syndrome, X-Linked, 2"
"C531747"	"C0853240"	"Mobius II syndrome"
"C573023"	"C3492944"	"Lentiginosis Profusa"
"C566573"	"C1865831"	"Nephropathy, Progressive Tubulointerstitial, with Cholestatic Liver Disease"
"C566575"	"C1865856"	"Neuropathy, Hereditary Thermosensitive"
"C566592"	"C1865951"	"Ectodermal Dysplasia, Pure Hair-Nail Type"
"C567444"	"C3502401"	"Congenital Heart Defects, X-Linked"
"C567443"	"C2677713"	"Ichthyosis, X-Linked, Complicated"
"C567426"	"C2677549"	"Hypouricemia, Renal, 2"
"C567412"	"C3502402"	"Paroxysmal Exertion-Induced Dyskinesia And Hemolytic Anemia"
"C567411"	"C2677481"	"Ectodermal Dysplasia, Anhidrotic, With T-Cell Immunodeficiency, Autosomal Dominant"
"C567402"	"C2677303"	"Diastasis Recti And Weakness Of The Linea Alba"
"C567398"	"C2677167"	"Lymphedema, Cardiac Septal Defects, And Characteristic Facies"
"C567393"	"C2677132"	"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 9 (disorder)"
"C567370"	"C3502403"	"Ichthyosis, Congenital, Autosomal Recessive, Ichthyin-Related"
"C537290"	"C0345382"	"Gorlin Chaudhry Moss syndrome"
"C536159"	"C3887525"	"Keratosis Follicularis Spinulosa Decalvans, X-Linked"
"C562724"	"C0272317"	"Hereditary factor II deficiency disease"
"C535525"	"C2930923"	"N-Acetylneuraminic acid storage disease"
"C538523"	"C2931872"	"Free sialic acid storage disease"
"C537332"	"C2931471"	"Sialuria, French type"
"C567574"	"C2748896"	"46,Xy Gonadal Dysgenesis, Complete, Sry-Related"
"C580457"	"C3711370"	"Spastic Paraplegia Type 7"
"C579990"	"C3713421"	"Childhood Myocerebrohepatopathy Spectrum"
"C580162"	"C3279885"	"Hereditary Sensory and Autonomic Neuropathy Type Ie"
"C580047"	"C3668940"	"Dmd-Associated Dilated Cardiomyopathy"
"C565054"	"C1851585"	"MYELOPROLIFERATIVE DISORDER, CHRONIC, WITH EOSINOPHILIA"
"C580205"	"C3711376"	"Isodicentric Chromosome 15 Syndrome"
"C541598"	"C0812435"	"Chromosome 11p deletion syndrome"
"C567186"	"C2675014"	"Mullerian Aplasia and Hyperandrogenism"
"C537637"	"C2931557"	"Chromosome 4 short arm deletion"
"C565172"	"C1852721"	"Colonic Varices without Portal Hypertension"
"C531731"	"C1848070"	"Lissencephaly and agenesis of corpus callosum"
"C565848"	"C1859091"	"Chromosomal Instability with Tissue-Specific Radiosensitivity"
"C580192"	"C0342288"	"Insulin-dependent diabetes mellitus secretory diarrhea syndrome"
"C579934"	"C3683483"	"Autosomal Recessive Cerebellar Ataxia Type 1"
"C538407"	"C2931841"	"Acute rheumatism"
"C566576"	"C1865864"	"AMYOTROPHIC LATERAL SCLEROSIS 5"
"C566550"	"C1865409"	"Amyotrophic Lateral Sclerosis 4, Juvenile"
"C567244"	"C2675491"	"AMYOTROPHIC LATERAL SCLEROSIS 11"
"C567429"	"C3502417"	"Amyotrophic Lateral Sclerosis 10"
"C566584"	"C1865882"	"ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 3 (disorder)"
"C564157"	"C1840385"	"Hypertaurinuric Cardiomyopathy"
"C564154"	"C1840364"	"THYROID HORMONE RESISTANCE, SELECTIVE PITUITARY"
"C567020"	"C1970203"	"Polyhydramnios, Megalencephaly, And Symptomatic Epilepsy"
"C567274"	"C2675730"	"Deafness, Congenital, and Onychodystrophy, Autosomal Dominant"
"C567305"	"C2676230"	"Age-Related Hearing Impairment 1"
"C567834"	"C2751814"	"Presbycusis 2"
"C567770"	"C2751321"	"Macrocephaly, Alopecia, Cutis Laxa, and Scoliosis"
"C565125"	"C1852296"	"Darier Disease, Acral Hemorrhagic Type"
"C567727"	"C3502477"	"Walker-Warburg Syndrome, Fktn-Related"
"C562643"	"C0268398"	"Familial lichen amyloidosis"
"C564999"	"C1850982"	"Friedreich Ataxia, So-Called, with Optic Atrophy and Sensorineural Deafness"
"C565008"	"C1851009"	"Focal Epithelial Hyperplasia of the Oral Mucosa"
"C565009"	"C1851056"	"Flood Factor Deficiency"
"C565010"	"C1852150"	"Fingerprints, Absence of"
"C565016"	"C1851120"	"Hypertrichosis Terminalis, Generalized, with or without Gingival Hyperplasia"
"C567446"	"C2677763"	"Stevenson-Carey Syndrome"
"C566473"	"C1864861"	"Tumoral Calcinosis, Normophosphatemic, Familial"
"C566507"	"C1865022"	"Spondylomegaepiphyseal Dysplasia With Upper Limb Mesomelia, Punctate Calcifications, And Deafness"
"C566659"	"C1866719"	"Spondyloepiphyseal Dysplasia, Myopia, And Sensorineural Deafness"
"C566660"	"C1866727"	"Spondyloepiphyseal Dysplasia With Punctate Corneal Dystrophy"
"C566515"	"C1865134"	"Spondyloepiphyseal Dysplasia With Coronal Craniosynostosis, Cataracts, Cleft Palate, And Mental Retardation"
"C566583"	"C1865881"	"ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 4 (disorder)"
"C562606"	"C0268232"	"Nephrosialidosis"
"C562654"	"C0268444"	"Hypokalemia, Familial"
"C564430"	"C1844589"	"Epidermodysplasia Verruciformis, X-Linked"
"C565021"	"C1851347"	"Familial Mediterranean Fever, Autosomal Dominant"
"C565023"	"C1851375"	"Factors VIII, IX And XI, Combined Deficiency of"
"C565029"	"C1851400"	"Facial Hypertrichosis"
"C565032"	"C1851412"	"Extrasystoles, Multiform Ventricular, with Short Stature, Hyperpigmentation and Microcephaly"
"C565034"	"C1851428"	"Exostoses with Anetodermia and Brachydactyly, Type E"
"C565043"	"C1851507"	"Arene Oxide Detoxification Defect"
"C565044"	"C1851508"	"Diphenylhydantoin, Defect in Hydroxylation of"
"C565046"	"C1851536"	"Epiphyseal Dysplasia, Multiple, with Myopia and Conductive Deafness"
"C566237"	"C1862387"	"Atrial Tachyarrhythmia with Short PR Interval"
"C566238"	"C3502353"	"Atrial Septal Defect with Atrioventricular Conduction Defects"
"C564989"	"C1850902"	"Gastric Volvulus, Intrathoracic"
"C564991"	"C1850934"	"Gamma-A-Globulin, Defect in Assembly of"
"C563409"	"C1832931"	"ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 2"
"C563808"	"C1836906"	"Arrhythmogenic Right Ventricular Dysplasia, Familial, 9"
"C566925"	"C1969081"	"Arrhythmogenic Right Ventricular Dysplasia, Familial, 12"
"C566471"	"C1864850"	"Arrhythmogenic Right Ventricular Dysplasia, Familial, 11"
"C565707"	"C1857777"	"Arrhythmogenic Right Ventricular Dysplasia, Familial, 10"
"C567365"	"C2676790"	"MECKEL SYNDROME, TYPE 6 (disorder)"
"C566915"	"C1969052"	"MECKEL SYNDROME, TYPE 5"
"C567267"	"C2675644"	"Niemann-Pick Disease, Intermediate, With Visceral Involvement And Rapid Progression"
"C567268"	"C2675646"	"NIEMANN-PICK DISEASE, INTERMEDIATE, PROTRACTED NEUROVISCERAL (disorder)"
"C564312"	"C1842839"	"HYPOTRICHOSIS 6"
"C564906"	"C1850080"	"Pancreatitis, Sclerosing Cholangitis, and Sicca Complex"
"C564907"	"C1850081"	"Pancreatic Insufficiency, Combined Exocrine"
"C564910"	"C1850101"	"Pallidal Degeneration, Progressive, with Retinitis Pigmentosa"
"C564922"	"C1850185"	"Osteodysplasty, Precocious, Of Danks, Mayne, And Kozlowski"
"C564927"	"C1850314"	"Ophthalmoplegia Totalis with Ptosis and Miosis"
"C564923"	"C1850186"	"Osteodysplasia, Familial, Anderson Type"
"C564925"	"C1850302"	"Ophthalmoplegic Neuromuscular Disorder with Abnormal Mitochondria"
"C564926"	"C1850303"	"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE"
"C564930"	"C1850319"	"Olivopontocerebellar Atrophy II, Autosomal Recessive"
"C564937"	"C1850341"	"Ocular Myopathy with Curare Sensitivity"
"C564938"	"C3502444"	"Nystagmus, Congenital Motor, Autosomal Recessive"
"C564941"	"C1850363"	"Niemann-Pick Disease, Nova Scotian Type"
"C564942"	"C1850380"	"NEUTROPHIL ACTIN DYSFUNCTION"
"C565970"	"C1859970"	"Hypodysfibrinogenemia, Congenital"
"C565988"	"C1860229"	"Hyperzincemia and Hypercalprotectinemia"
"C566011"	"C1860551"	"Urticaria, Familial Localized Heat"
"C566808"	"C1868402"	"Phagocytosis, Plasma-Related Defect in"
"C566809"	"C1868433"	"Normokalemic Periodic Paralysis, Potassium-Sensitive"
"C567004"	"C1970162"	"Meckel-Like Cerebrorenodigital Syndrome"
"C566995"	"C1970118"	"Hypodontia Oligodontia with Orofacial Cleft"
"C566978"	"C1969833"	"COPD, Severe Early-Onset"
"C566961"	"C1969655"	"LETHAL CONGENITAL CONTRACTURAL SYNDROME 3"
"C566966"	"C1969783"	"Persistent Hyperplastic Primary Vitreous, Autosomal Recessive"
"C566966"	"C1969784"	"Persistent Hyperplastic Primary Vitreous, Autosomal Dominant"
"C566948"	"C1969607"	"Kallmann Syndrome 2 with Selective Tooth Agenesis"
"C566946"	"C1969478"	"Periodontitis, Aggressive, 2"
"C566936"	"C1969115"	"GALLBLADDER DISEASE 4"
"C566933"	"C1969106"	"Osteopetrosis, Autosomal Recessive 4"
"C566934"	"C1969107"	"Corticosteroid-Binding Globulin, Elevated"
"C566931"	"C1969093"	"Osteopetrosis, Autosomal Recessive 6"
"C566893"	"C1968746"	"Gangliosidosis, Generalized GM1, Late-Infantile Type"
"C566895"	"C1968748"	"Gangliosidosis, Generalized GM1, Type I, with Cardiac Involvement"
"C566836"	"C1868652"	"Pancytopenia and Occlusive Vascular Disease"
"C564694"	"C1847827"	"LIG4 Syndrome"
"C565227"	"C1853345"	"Generalized Epilepsy With Febrile Seizures Plus, Type 4"
"C565258"	"C1853623"	"Fryns-Aftimos Syndrome"
"C565957"	"C1859807"	"AMYOTROPHIC LATERAL SCLEROSIS 2, JUVENILE (disorder)"
"C565409"	"C1855346"	"MAST SYNDROME"
"C565604"	"C1857052"	"Ectodermal Dysplasia, Hypohidrotic, with Hypothyroidism and Ciliary Dyskinesia"
"C565755"	"C1858182"	"Growth and Developmental Retardation, Ocular Ptosis, Cardiac Defect, and Anal Atresia"
"C565991"	"C1860265"	"Wilms Tumor 3"
"C566014"	"C1860604"	"Undritz Anomaly"
"C566369"	"C1863769"	"Dehydrated Hereditary Stomatocytosis, Pseudohyperkalemia, and Perinatal Edema"
"C567341"	"C2676721"	"Thrombophilia, Familial, Due To Decreased Release Of Tissue Plasminogen Activator"
"C567341"	"C2676722"	"Hyperfibrinolysis, Familial, Due To Increased Release Of Tissue Plasminogen Activator"
"C566030"	"C1860820"	"Triglyceride Storage Disease, Type II"
"C566031"	"C1860821"	"Triglyceride Storage Disease, Type I"
"C567408"	"C2677349"	"Epidermolysis Bullosa Simplex With Pyloric Atresia"
"C567416"	"C2677500"	"Oculoauricular Syndrome"
"C566239"	"C1862389"	"ATRIAL SEPTAL DEFECT 1"
"C566244"	"C1862394"	"Atrial Fibrillation, Familial, 4"
"C566246"	"C1862440"	"Ataxia with Fasciculations"
"C567455"	"C2677809"	"Camptodactyly Syndrome, Guadalajara, Type III"
"C566250"	"C1862463"	"Aryl Hydrocarbon Hydroxylase Inducibility"
"C566253"	"C1862510"	"Arteritis, Familial Granulomatous, with Juvenile Polyarthritis"
"C566254"	"C1862511"	"ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 1 (disorder)"
"C566255"	"C1862512"	"Cardiomyopathy, Right Ventricular Dilated"
"C567464"	"C2677889"	"Protoporphyria, Erythropoietic, X-Linked Dominant"
"C567467"	"C2678011"	"Deafness, Cataract, Retinitis Pigmentosa, And Sperm Abnormalities"
"C566263"	"C1862560"	"Hyperlipemia with Familial Hypercholesterolemic Xanthomatosis"
"C566264"	"C1862561"	"Broad-Betalipoproteinemia"
"C566265"	"C1862562"	"Floating-Betalipoproteinemia"
"C567475"	"C2678045"	"TOE SYNDACTYLY, TELECANTHUS, AND ANOGENITAL AND RENAL MALFORMATIONS"
"C566275"	"C3150738"	"Antibody Deficiency due to Defect in CD19"
"C567482"	"C2678098"	"Hypospadias 1, X-Linked"
"C566278"	"C1862844"	"Anonychia with Flexural Pigmentation"
"C566285"	"C1862933"	"Erythroreticulosis, Hereditary Benign"
"C566283"	"C1862898"	"Hemangiomatosis, Disseminated"
"C566282"	"C1862897"	"Spinal Arterial Venous Malformations with Cutaneous Hemangiomas"
"C566290"	"C1862940"	"Amyotrophic Lateral Sclerosis, Autosomal Recessive"
"C566292"	"C1862956"	"Amyotrophic Dystonic Paraplegia"
"C566293"	"C1863012"	"Amelogenesis Imperfecta, Type IV"
"C567210"	"C2675227"	"Endocrine-Cerebroosteodysplasia"
"C566245"	"C1876181"	"EXTERNAL AUDITORY CANAL, BILATERAL ATRESIA OF, WITH CONGENITAL VERTICAL TALUS"
"C566245"	"C3502361"	"Atresia of External Auditory Canal and Conduction Deafness"
"C566206"	"C1862171"	"Brachmann-De Lange-Like Facial Changes With Microcephaly, Metatarsus Adductus, And Developmental Delay"
"C566398"	"C1864112"	"HUNTINGTON DISEASE-LIKE 1"
"C567299"	"C2676033"	"Hepatoblastoma Caused By Somatic Mutation"
"C567261"	"C2675527"	"Myopathy, Congenital, Compton-North"
"C567282"	"C2675861"	"Lipodystrophy, Congenital Generalized, Type 3"
"C565456"	"C1855647"	"Keratoconus And Congenital Hip Dysplasia"
"C567343"	"C2676723"	"JERVELL AND LANGE-NIELSEN SYNDROME 2 (disorder)"
"C564315"	"C1842884"	"Caudal Duplication Anomaly"
"C564606"	"C1846617"	"Anonychia, Total, with Microcephaly"
"C564608"	"C1846632"	"Thyroid Dyshormonogenesis 6"
"C564609"	"C1846647"	"DEAFNESS, AUTOSOMAL RECESSIVE (disorder)"
"C535745"	"C2931001"	"Congenital disorder of glycosylation type 1G"
"C564619"	"C1846720"	"CATARACT, SUTURAL, WITH PUNCTATE AND CERULEAN OPACITIES"
"C564738"	"C1848526"	"Pontocerebellar Hypoplasia Type 2A"
"C564742"	"C3502452"	"Chondrodysplasia Punctata with Coagulation Factor Deficiency"
"C564760"	"C3502453"	"Trichoodontoonychial Dysplasia"
"C564762"	"C1848746"	"Tricarboxylic Acid Cycle, Defect of"
"C564766"	"C1848805"	"Thyroid Dyshormonogenesis 1"
"C564771"	"C3502454"	"Tetraphocomelia-Thrombocytopenia Syndrome"
"C564782"	"C1848913"	"Tay-Sachs Disease, Juvenile"
"C564783"	"C1848914"	"Hexosaminidase A Deficiency, Adult Type"
"C564784"	"C1848915"	"Gm2-Gangliosidosis, Adult Chronic Type"
"C564785"	"C1848916"	"Tay-Sachs Disease, Variant B1"
"C564786"	"C1848917"	"Tay-Sachs Disease, Pseudo-AB Variant"
"C564787"	"C1848931"	"Tatsumi Factor Deficiency"
"C564788"	"C1848932"	"Tapetoretinal Degeneration with Ataxia"
"C537869"	"C2931647"	"Laplane Fontaine Lagardere syndrome"
"C564793"	"C1848979"	"Subaortic Stenosis, Membranous"
"C564796"	"C1849053"	"Spondyloepiphyseal Dysplasia Tarda with Mental Retardation"
"C564797"	"C1849054"	"Spondyloepiphyseal Dysplasia Tarda, Autosomal Recessive"
"C564802"	"C1849088"	"Spinocerebellar Ataxia with Dysmorphism"
"C564806"	"C1849108"	"Spinal Muscular Atrophy with Microcephaly and Mental Subnormality"
"C564807"	"C1849109"	"Spinal Muscular Atrophy with Mental Retardation"
"C564808"	"C1849112"	"Spastic Quadriplegia, Retinitis Pigmentosa, and Mental Retardation"
"C564809"	"C1849113"	"Spastic Paresis, Glaucoma, and Mental Retardation"
"C564817"	"C1849158"	"Insulin-Like Growth Factor I, Resistance to, due to Increased Binding Protein"
"C564821"	"C1849235"	"Short Stature-Obesity Syndrome"
"C564823"	"C1849250"	"Epilepsy, Benign Neonatal, Autosomal Recessive"
"C564825"	"C1849320"	"Sandhoff Disease, Adult Type"
"C564826"	"C1849321"	"Sandhoff Disease, Juvenile Type"
"C564827"	"C1849322"	"Sandhoff Disease, Infantile Type"
"C564829"	"C1849333"	"Rod-Cone Dystrophy, Sensorineural Deafness, and Fanconi-Type Renal Dysfunction"
"C564832"	"C1849386"	"Myoglobinuria, Acute Recurrent, Autosomal Recessive"
"C564944"	"C1850382"	"Neurovisceral Storage Disease with Curvilinear Bodies"
"C564946"	"C1850384"	"Neuropathy, Hereditary Sensory, Atypical"
"C564947"	"C1850385"	"Neuropathy, Hereditary Motor and Sensory, with Excessive Myelin Folding Complex, Autosomal Recessive"
"C567437"	"C2677590"	"Congenital Disorder Of Glycosylation, Type In"
"C563695"	"C1835966"	"PHOTOPAROXYSMAL RESPONSE 3"
"C567095"	"C2673257"	"EPILEPSY, PROGRESSIVE MYOCLONIC 3"
"C566400"	"C1864125"	"Epilepsy, Nocturnal Frontal Lobe, Type 2"
"C567745"	"C3502380"	"Epilepsy, Benign Neonatal, 1, Atypical Severe"
"C567107"	"C2673477"	"Hypophosphatasia, Perinatal Lethal"
"C567059"	"C1970712"	"Multiple Endocrine Neoplasia, Type IV"
"C567099"	"C2673375"	"Mucolipidosis III Alpha Beta, Atypical"
"C564034"	"C1839076"	"Hodgkin Disease, Y-Linked Pseudoautosomal"
"C566831"	"C1868633"	"Paragangliomas with Sensorineural Hearing Loss"
"C566832"	"C0263385"	"Confluent and Reticulate Papillomatosis"
"C566380"	"C1863922"	"Osebold Skeletal Dysplasia Osteolysis Syndrome"
"C566383"	"C1863926"	"GLAUCOMA 1, OPEN ANGLE, F (disorder)"
"C566411"	"C1864205"	"Macular Degeneration, Age-Related, 1"
"C536131"	"C1864148"	"MECKEL SYNDROME, TYPE 2"
"C566425"	"C1864446"	"Retinitis Pigmentosa 25"
"C566428"	"C1864499"	"Renal Tubular Acidosis, Distal, Autosomal Recessive, with Late-Onset Sensorineural Hearing Loss"
"C566431"	"C1864621"	"RETINITIS PIGMENTOSA 36"
"C566432"	"C1864623"	"DIABETES MELLITUS, TRANSIENT NEONATAL, 3 (disorder)"
"C566434"	"C1864649"	"Myasthenia, Limb-Girdle, with Tubular Aggregates"
"C566436"	"C1864653"	"GLAUCOMA 1, OPEN ANGLE, M (disorder)"
"C566437"	"C1864668"	"Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 4"
"C566444"	"C1864695"	"Giant Axonal Neuropathy, Autosomal Dominant"
"C566446"	"C1864720"	"MICROPHTHALMIA, ISOLATED 2"
"C566451"	"C1864730"	"Polyposis Syndrome, Hereditary Mixed, 2"
"C566466"	"C1864839"	"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 7 (disorder)"
"C566470"	"C1864849"	"RETINAL CONE DYSTROPHY 4"
"C566483"	"C1864900"	"Retinal Cone Dystrophy 3A"
"C566492"	"C1864947"	"Natural Killer Cell Deficiency, Familial Isolated"
"C566493"	"C1864948"	"Hyperinsulinemic Hypoglycemia, Familial, 4"
"C566494"	"C1864952"	"Hyperinsulinemic Hypoglycemia, Familial, 5"
"C566500"	"C1864987"	"Migraine, Familial Hemiplegic, 3"
"C566509"	"C1865041"	"External Ophthalmoplegia, Synergistic Divergence, Jaw Winking, and Oculocutaneous Hypopigmentation"
"C563363"	"C1832585"	"CEREBELLAR ATAXIA, CAYMAN TYPE"
"C563368"	"C1832590"	"Craniosynostosis, Philadelphia Type"
"C536062"	"C1832592"	"Hernandez Fragoso syndrome"
"C563370"	"C1832593"	"Alopecia-Mental Retardation Syndrome with Convulsions and Hypergonadotropic Hypogonadism"
"C537156"	"C1832648"	"Hypoparathyroidism familial isolated"
"C563383"	"C1832678"	"Lissencephaly Type III and Bone Dysplasia"
"C563396"	"C1832828"	"Deafness, Autosomal Recessive 9"
"C563418"	"C1832992"	"DEAFNESS, AUTOSOMAL RECESSIVE 6"
"C563431"	"C1833170"	"Wiskott-Aldrich Syndrome, Autosomal Dominant Form"
"C563433"	"C1833218"	"DIABETES MELLITUS, INSULIN-DEPENDENT, 8"
"C563437"	"C1833245"	"Retinitis Pigmentosa 17"
"C563444"	"C1833319"	"DEAFNESS, AUTOSOMAL RECESSIVE 5 (disorder)"
"C537767"	"C1833339"	"Anophthalmia plus syndrome"
"C563458"	"C1833487"	"Varicella, Severe Recurrent"
"C563460"	"C1833503"	"Deafness, Autosomal Dominant 4"
"C538189"	"C1856728"	"Fuhrmann syndrome"
"C535651"	"C1850899"	"Gastrocutaneous syndrome"
"C537683"	"C1856466"	"Genito palato cardiac syndrome"
"C537389"	"C1834231"	"Neurofibromas, Palmar Cutaneous"
"C537389"	"C2931480"	"Neurofibromatosis, Type 3, mixed central and peripheral"
"C563523"	"C1834235"	"NEUROFIBROMATOSIS, FAMILIAL SPINAL"
"C563535"	"C1834418"	"Myotonic Myopathy with Cylindrical Spirals"
"C537831"	"C1834478"	"MACROTHROMBOCYTOPENIA AND PROGRESSIVE SENSORINEURAL DEAFNESS"
"C563545"	"C1834559"	"Continuous Muscle Fiber Activity, Hereditary"
"C563558"	"C1834688"	"Muscular Dystrophy, Barnes Type"
"C563560"	"C1834690"	"Spinal Muscular Atrophy, Childhood, Proximal, Autosomal Dominant"
"C563543"	"C1834556"	"Myopathy, Distal, with Onset in Infancy"
"C563542"	"C1834532"	"Myopathy with Storage of Glycoproteins and Glycosaminoglycans"
"C563538"	"C1834481"	"CARDIOMYOPATHY, DILATED, 1S"
"C563540"	"C3279790"	"Atrial Septal Defect 3"
"C565380"	"C1855057"	"ATAXIA-TELANGIECTASIA VARIANT V2"
"C563791"	"C1836756"	"ARTHROGRYPOSIS, DISTAL, TYPE 4 (disorder)"
"C564551"	"C1846057"	"Armfield X-Linked Mental Retardation Syndrome"
"C566298"	"C1863052"	"ALZHEIMER DISEASE, FAMILIAL, 1"
"C562890"	"C0403444"	"Alport syndrome-like hereditary nephritis"
"C567748"	"C2751288"	"Neutropenia, Severe Congenital, Autosomal Dominant 2"
"C567731"	"C2751073"	"Hydrops Fetalis, Nonimmune, With Gracile Bones And Dysmorphic Features"
"C567728"	"C2751053"	"INFLAMMATORY BOWEL DISEASE 28, AUTOSOMAL RECESSIVE"
"C564325"	"C1842984"	"Charcot-Marie-Tooth Disease, Autosomal Dominant, Type 2k"
"C564327"	"C1843004"	"HYPOTRICHOSIS-LYMPHEDEMA-TELANGIECTASIA SYNDROME"
