OMIM_ID	OMIM_NAME
616373	Pulmonary fibrosis and/or bone marrow failure, telomere-related, 3
616371	Pulmonary fibrosis and/or bone marrow failure, telomere-related, 4
178500	Pulmonary fibrosis, idiopathic
178600	Pulmonary hypertension, familial primary, 1, with or without HHT
615342	Pulmonary hypertension, primary, 2
615343	Pulmonary hypertension, primary, 3
615344	Pulmonary hypertension, primary, 4
178600	Pulmonary hypertension, primary, fenfluramine or dexfenfluramine-associated
265450	Pulmonary venoocclusive disease 1
234810	Pulmonary venoocclusive disease 2
173470	Purpura, posttransfusion
265800	Pycnodysostosis
265900	Pyle disease
179010	Pyloric stenosis, infantile hypertrophic 1
610260	Pyloric stenosis, infantile hypertrophic, 2
612017	Pyloric stenosis, infantile hypertrophic, 3
300711	Pyloric stenosis, infantile hypertrophic, 4
612525	Pyloric stenosis, infantile hypertrophic, 5
612260	Pyogenic bacterial infections, recurrent, due to MYD88 deficiency
604416	Pyogenic sterile arthritis, pyoderma gangrenosum, and acne
610090	Pyridoxamine 5'-phosphate oxidase deficiency
266140	Pyropoikilocytosis
266150	Pyruvate carboxylase deficiency
312170	Pyruvate dehydrogenase E1-alpha deficiency
614111	Pyruvate dehydrogenase E1-beta deficiency
245348	Pyruvate dehydrogenase E2 deficiency
608782	Pyruvate dehydrogenase phosphatase deficiency
266200	Pyruvate kinase deficiency
601709	Quebec platelet disorder
612798	Question mark ears, isolated
266280	RAPADILINO syndrome
614470	RAS-associated autoimmune leukoproliferative disorder
611943	RIDDLE syndrome
262190	Rabson-Mendenhall syndrome
300378	Radial ray deficiency
605463	Radiation sensitivity/chromosome instability syndrome, autosomal dominant
605432	Radioulnar synostosis with amegakaryocytic thrombocytopenia 1
616738	Radioulnar synostosis with amegakaryocytic thrombocytopenia 2
617537	Rahman syndrome
259775	Raine syndrome
613658	Rajab interstitial lung disease with brain calcifications
613658	Rajab syndrome
129400	Rapp-Hodgkin syndrome
300114	Raynaud-Claes syndrome
612042	Recombination rate QTL 1
300717	Reducing body myopathy, X-linked 1a, severe, infantile or early childhood onset
300718	Reducing body myopathy, X-linked 1b, with late childhood or adult onset
266500	Refsum disease
144700	Renal carcinoma, chromophobe, somatic
144700	Renal cell carcinoma
144700	Renal cell carcinoma
144700	Renal cell carcinoma
144700	Renal cell carcinoma, clear cell, somatic
300854	Renal cell carcinoma, papillary, 1
605074	Renal cell carcinoma, papillary, 1, familial and somatic
605074	Renal cell carcinoma, papillary
144700	Renal cell carcinoma, somatic
137920	Renal cysts and diabetes syndrome
233100	Renal glucosuria
191830	Renal hypodysplasia/aplasia 1
617805	Renal hypodysplasia/aplasia 3
267300	Renal tubular acidosis with deafness
179800	Renal tubular acidosis, distal, AD
611590	Renal tubular acidosis, distal, AR
602722	Renal tubular acidosis, distal, autosomal recessive
604278	Renal tubular acidosis, proximal, with ocular abnormalities
267430	Renal tubular dysgenesis
267430	Renal tubular dysgenesis
267430	Renal tubular dysgenesis
267430	Renal tubular dysgenesis
208540	Renal-hepatic-pancreatic dysplasia 1
615415	Renal-hepatic-pancreatic dysplasia 2
309500	Renpenning syndrome
275210	Restrictive dermopathy, lethal
275210	Restrictive dermopathy, lethal
267500	Reticular dysgenesis
615537	Reticulate acropigmentation of Kitamura
614224	Retinal arterial macroaneurysm with supravalvular pulmonic stenosis
610024	Retinal cone dystrophy 3
610356	Retinal cone dystrophy 3B
610478	Retinal cone dystrophy 4
162080	Retinal degeneration, autosomal recessive, clumped pigment type
605670	Retinal degeneration, late-onset, autosomal dominant
617547	Retinal dystrophy with macular staphyloma
617175	Retinal dystrophy with or without extraocular anomalies
248200	Retinal dystrophy, early-onset severe
613341	Retinal dystrophy, early-onset severe
610125	Retinal dystrophy, early-onset, with or without pituitary dysfunction
615147	Retinal dystrophy, iris coloboma, and comedogenic acne syndrome
180100	Retinitis pigmentosa 1
180105	Retinitis pigmentosa 10
600138	Retinitis pigmentosa 11
600059	Retinitis pigmentosa 13
600132	Retinitis pigmentosa 14
600852	Retinitis pigmentosa 17
601414	Retinitis pigmentosa 18
601718	Retinitis pigmentosa 19
312600	Retinitis pigmentosa 2
613794	Retinitis pigmentosa 20
602594	Retinitis pigmentosa 22
300155	Retinitis pigmentosa 24
602772	Retinitis pigmentosa 25
608380	Retinitis pigmentosa 26
613750	Retinitis pigmentosa 27
606068	Retinitis pigmentosa 28
612165	Retinitis pigmentosa 29
300029	Retinitis pigmentosa 3
607921	Retinitis pigmentosa 30
609923	Retinitis pigmentosa 31
609913	Retinitis pigmentosa 32
610359	Retinitis pigmentosa 33
300605	Retinitis pigmentosa 34
610282	Retinitis pigmentosa 35
610599	Retinitis pigmentosa 36
611131	Retinitis pigmentosa 37
613862	Retinitis pigmentosa 38
613809	Retinitis pigmentosa 39
613731	Retinitis pigmentosa 4, autosomal dominant or recessive
612095	Retinitis pigmentosa 41
612943	Retinitis pigmentosa 42
613810	Retinitis pigmentosa 43
613769	Retinitis pigmentosa 44
613767	Retinitis pigmentosa 45
612572	Retinitis pigmentosa 46
613758	Retinitis pigmentosa 47
613827	Retinitis pigmentosa 48
613756	Retinitis pigmentosa 49
613428	Retinitis pigmentosa 54
613581	Retinitis pigmentosa 56
613582	Retinitis pigmentosa 57
613861	Retinitis pigmentosa 59
613983	Retinitis pigmentosa 60
614180	Retinitis pigmentosa 61
614181	Retinitis pigmentosa 62
614494	Retinitis pigmentosa 63
614500	Retinitis pigmentosa 64
613660	Retinitis pigmentosa 65
615725	Retinitis pigmentosa 68
615780	Retinitis pigmentosa 69
608133	Retinitis pigmentosa 7 and digenic form
608133	Retinitis pigmentosa 7, digenic form
615922	Retinitis pigmentosa 70
616394	Retinitis pigmentosa 71
616469	Retinitis pigmentosa 72
616544	Retinitis pigmentosa 73
616562	Retinitis pigmentosa 74
617023	Retinitis pigmentosa 75
617123	Retinitis pigmentosa 76
617304	Retinitis pigmentosa 77
617433	Retinitis pigmentosa 78
617460	Retinitis pigmentosa 79
617781	Retinitis pigmentosa 80
618173	Retinitis pigmentosa 83
618220	Retinitis pigmentosa 84
616959	Retinitis pigmentosa and erythrocytic microcytosis
615434	Retinitis pigmentosa with or without situs inversus
250410	Retinitis pigmentosa with or without skeletal anomalies
300455	Retinitis pigmentosa, X-linked, and sinorespiratory infections, with or without deafness
400004	Retinitis pigmentosa, Y-linked
613194	Retinitis pigmentosa, concentric
604393	Retinitis pigmentosa, juvenile
613341	Retinitis pigmentosa, juvenile
604232	Retinitis pigmentosa, juvenile, autosomal recessive
600105	Retinitis pigmentosa-12
613801	Retinitis pigmentosa-40
613194	Retinitis pigmentosa-50
136880	Retinitis punctata albescens
136880	Retinitis punctata albescens
136880	Retinitis punctata albescens
180200	Retinoblastoma
180200	Retinoblastoma, trilateral
133780	Retinopathy of prematurity
312700	Retinoschisis
312750	Rett syndrome
312750	Rett syndrome, atypical
613454	Rett syndrome, congenital variant
312750	Rett syndrome, preserved speech variant
268130	Revesz syndrome
617970	Rh-null disease, amorph type
609322	Rhabdoid tumors, somatic
268220	Rhabdomyosarcoma 2, alveolar
268220	Rhabdomyosarcoma 2, alveolar
268220	Rhabdomyosarcoma, alveolar
180295	Rhabdomyosarcoma, embryonal, 2
268210	Rhabdomyosarcoma, somatic
215100	Rhizomelic chondrodysplasia punctata, type 1
222765	Rhizomelic chondrodysplasia punctata, type 2
600121	Rhizomelic chondrodysplasia punctata, type 3
616716	Rhizomelic chondrodysplasia punctata, type 5
615026	Riboflavin deficiency
608611	Ribose 5-phosphate isomerase deficiency
600081	Rickets due to defect in vitamin D 25-hydroxylation
277440	Rickets, vitamin D-resistant, type IIA
601499	Rieger syndrome, type 2
208530	Right atrial isomerism (Ivemark)
614498	Rigidity and multifocal seizure syndrome, lethal neonatal
616606	Ring chromosome 14 syndrome
180550	Ring dermoid of cornea
606072	Rippling muscle disease 2
600332	Rippling muscle disease-1
220210	Ritscher-Schinzel syndrome 1
300963	Ritscher-Schinzel syndrome 2
268300	Roberts syndrome
268305	Robin sequence with cleft mandible and limb anomalies
180700	Robinow syndrome, autosomal dominant 1
616331	Robinow syndrome, autosomal dominant 2
616894	Robinow syndrome, autosomal dominant 3
618529	Robinow syndrome, autosomal recessive 2
268310	Robinow syndrome, autosomal recessive
180750	Robinow-Sorauf syndrome
616651	Roifman syndrome
268400	Rothmund-Thomson syndrome
180800	Roussy-Levy syndrome
180800	Roussy-Levy syndrome
180849	Rubinstein-Taybi syndrome 1
613684	Rubinstein-Taybi syndrome 2
616200	Ruijs-Aalfs syndrome
616482	SADDAN
605872	SARS infection, protection against
603736	SBBYSS syndrome
269000	SC phocomelia syndrome
600802	SCID, autosomal recessive, T-negative/B-positive type
183900	SED congenita
184095	SED, Maroteaux type
612780	SESAME syndrome
269880	SHORT syndrome
184250	SMED Strudwick type
300707	STAR syndrome
615934	STING-associated vasculopathy, infantile-onset
268700	Saccharopinuria
615709	Sacral agenesis with vertebral anomalies
101400	Saethre-Chotzen syndrome with or without eyelid anomalies
101400	Saethre-Chotzen syndrome
611705	Salih myopathy
604369	Salla disease
609056	Salt and pepper developmental regression syndrome
268800	Sandhoff disease, infantile, juvenile, and adult forms
600192	Sarcoma, synovial
618150	Saul-Wilson syndrome
181270	Scalp-ear-nipple syndrome
176943	Scaphocephaly and Axenfeld-Rieger anomaly
609579	Scaphocephaly, maxillary retrusion, and mental retardation
300695	Scapuloperoneal myopathy, X-linked dominant
181405	Scapuloperoneal spinal muscular atrophy
181430	Scapuloperoneal syndrome, myopathic type
181400	Scapuloperoneal syndrome, neurogenic, Kaeser type
615547	Schaaf-Yang syndrome
242900	Schimke immunoosseous dysplasia
163200	Schimmelpenning-Feuerstein-Mims syndrome, somatic mosaic
163200	Schimmelpenning-Feuerstein-Mims syndrome, somatic mosaic
163200	Schimmelpenning-Feuerstein-Mims syndrome, somatic mosaic
609241	Schindler disease, type I
609241	Schindler disease, type III
269150	Schinzel-Giedion midface retraction syndrome
269160	Schizencephaly
269160	Schizencephaly
269160	Schizencephaly
269160	Schizencephaly
613959	Schizophrenia 16
181500	Schizophrenia
269250	Schneckenbecken dysplasia
224750	Schopf-Schulz-Passarge syndrome
615009	Schuurs-Hoeijmakers syndrome
162091	Schwannomatosis, somatic
255800	Schwartz-Jampel syndrome, type 1
617394	Sclerosing cholangitis, neonatal
269500	Sclerosteosis 1
614305	Sclerosteosis 2
181800	Scoliosis, idiopathic 1
607354	Scoliosis, idiopathic 2
262890	Scott syndrome
240400	Scurvy
269600	Sea-blue histiocyte disease
153245	Sebaceous tumors, somatic
610227	Seborrhea-like dermatitis with psoriasiform elements
210600	Seckel syndrome 1
617253	Seckel syndrome 10
606744	Seckel syndrome 2
613823	Seckel syndrome 5
616777	Seckel syndrome 9
605407	Segawa syndrome, recessive
601764	Seizures, benign familial infantile, 1
605751	Seizures, benign familial infantile, 2
607745	Seizures, benign familial infantile, 3
612627	Seizures, benign familial infantile, 4
617080	Seizures, benign familial infantile, 5
121200	Seizures, benign neonatal, 1
121201	Seizures, benign neonatal, 2
616632	Seizures, cortical blindness, microcephaly syndrome
616682	Seizures, scoliosis, and macrocephaly syndrome
212350	Sengers syndrome
606995	Senior-Loken syndrome 3
606996	Senior-Loken syndrome 4
609254	Senior-Loken syndrome 5
610189	Senior-Loken syndrome 6
613615	Senior-Loken syndrome 7
616307	Senior-Loken syndrome 8
616629	Senior-Loken syndrome 9
266900	Senior-Loken syndrome-1
602522	Sensorineural deafness with mild renal dysfunction
182230	Septooptic dysplasia
617108	Sessile serrated polyposis cancer syndrome
102700	Severe combined immunodeficiency due to ADA deficiency
611291	Severe combined immunodeficiency with microcephaly, growth retardation, and sensitivity to ionizing radiation
602450	Severe combined immunodeficiency, Athabascan type
601457	Severe combined immunodeficiency, B cell-negative
601457	Severe combined immunodeficiency, B cell-negative
608971	Severe combined immunodeficiency, T cell-negative, B-cell/natural killer-cell positive
608971	Severe combined immunodeficiency, T-cell negative, B-cell/natural killer cell-positive type
300400	Severe combined immunodeficiency, X-linked
615328	Shaheen syndrome
617190	Shashi-Pena syndrome
609620	Short QT syndrome 1
609621	Short QT syndrome 2
609622	Short QT syndrome 3
165800	Short stature and advanced bone age, with or without early-onset osteoarthritis and/or osteochondritis dissecans
615789	Short stature with microcephaly and distinctive facies
616255	Short stature with nonspecific skeletal abnormalities
618363	Short stature, amelogenesis imperfecta, and skeletal dysplasia with scoliosis
602471	Short stature, auditory canal atresia, mandibular hypoplasia, skeletal abnormalities
617157	Short stature, brachydactyly, intellectual developmental disability, and seizures
617044	Short stature, developmental delay, and congenital heart defects
617877	Short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies
617763	Short stature, hearing loss, retinitis pigmentosa, and distinctive facies
300582	Short stature, idiopathic familial
300582	Short stature, idiopathic familial
616541	Short stature, microcephaly, and endocrine dysfunction
614813	Short stature, onychodysplasia, facial dysmorphism, and hypotrichosis
614800	Short stature, optic nerve atrophy, and Pelger-Huet anomaly
617164	Short stature, rhizomelic, with microcephaly, micrognathia, and developmental delay
208500	Short-rib thoracic dysplasia 1 with or without polydactyly
615630	Short-rib thoracic dysplasia 10 with or without polydactyly
615633	Short-rib thoracic dysplasia 11 with or without polydactyly
616300	Short-rib thoracic dysplasia 13 with or without polydactyly
616546	Short-rib thoracic dysplasia 14 with polydactyly
617088	Short-rib thoracic dysplasia 15 with polydactyly
617102	Short-rib thoracic dysplasia 16 with or without polydactyly
617405	Short-rib thoracic dysplasia 17 with or without polydactyly
617866	Short-rib thoracic dysplasia 18 with polydactyly
617895	Short-rib thoracic dysplasia 19 with or without polydactyly
611263	Short-rib thoracic dysplasia 2 with or without polydactyly
613091	Short-rib thoracic dysplasia 3 with or without polydactyly
613819	Short-rib thoracic dysplasia 4 with or without polydactyly
263520	Short-rib thoracic dysplasia 6 with or without polydactyly
614091	Short-rib thoracic dysplasia 7 with or without polydactyly
615503	Short-rib thoracic dysplasia 8 with or without polydactyly
266920	Short-rib thoracic dysplasia 9 with or without polydactyly
182212	Shprintzen-Goldberg syndrome
301029	Shukla-Vernon syndrome
617941	Shwachman-Diamond syndrome 2
260400	Shwachman-Diamond syndrome
269920	Sialic acid storage disorder, infantile
256550	Sialidosis, type I
256550	Sialidosis, type II
269921	Sialuria
608567	Sick sinus syndrome 1
163800	Sick sinus syndrome 2
603903	Sickle cell anemia
616084	Sideroblastic anemia with B-cell immunodeficiency, periodic fevers, and developmental delay
617159	Sifrim-Hitz-Weiss syndrome
270685	Silver spastic paraplegia syndrome
180860	Silver-Russell syndrome
180860	Silver-Russell syndrome
312870	Simpson-Golabi-Behmel syndrome, type 1
300209	Simpson-Golabi-Behmel syndrome, type 2
