MESH_SCR_ID	MESH_SCR_NAME	MESH_ID
C538325	Ho Kaufman Mcalister syndrome	D000014
C538325	Ho Kaufman Mcalister syndrome	D000015
C538325	Ho Kaufman Mcalister syndrome	D001847
C538325	Ho Kaufman Mcalister syndrome	D002972
C538325	Ho Kaufman Mcalister syndrome	D006330
C538325	Ho Kaufman Mcalister syndrome	D006618
C538325	Ho Kaufman Mcalister syndrome	D008844
C538330	Inclusion body myopathy 3	D003286
C538330	Inclusion body myopathy 3	D009886
C538330	Inclusion body myopathy 3	D018979
C538333	Congenital Isolated nail dysplasia	D009260
C538336	Cataract-Dental Syndrome	D002386
C538336	Cataract-Dental Syndrome	D014071
C538336	Cataract-Dental Syndrome	D040181
C538337	Keipert Syndrome	D003638
C538337	Keipert Syndrome	D038061
C538337	Keipert Syndrome	D040181
C538388	Macias-Flores Garcia-Cruz Rivera syndrome	D006983
C538388	Macias-Flores Garcia-Cruz Rivera syndrome	D040181
C538389	Hypertrichosis universalis	D006983
C538641	Congenital facial linear porokeratosis	D005148
C538641	Congenital facial linear porokeratosis	D017499
C543092	Cataracts and testicular failure	D002386
C543092	Cataracts and testicular failure	D007006
C548030	Knobloch Syndrome, Type II	D004677
C548030	Knobloch Syndrome, Type II	D012163
C548031	Knobloch Syndrome, Type III	D004677
C548031	Knobloch Syndrome, Type III	D012163
C553654	Congenital Surfactant Protein-B Deficiency	D011649
C553654	Congenital Surfactant Protein-B Deficiency	D037701
C562576	Sodium Diarrhea, Congenital	D000015
C562576	Sodium Diarrhea, Congenital	D003967
C562576	Sodium Diarrhea, Congenital	D008661
C562577	Cirrhosis, Cryptogenic	D008103
C562580	Indian Childhood Cirrhosis	D006976
C562580	Indian Childhood Cirrhosis	D008103
C537183	Craniosynostosis-bifid hallux syndrome	D000168
C565382	Microcephaly-Micromelia Syndrome	D008831
C565382	Microcephaly-Micromelia Syndrome	D010009
C538332	Acrofrontofacionasal Dysostosis 2	D006972
C538332	Acrofrontofacionasal Dysostosis 2	D007021
C538332	Acrofrontofacionasal Dysostosis 2	D013576
C557821	Oral-Facial-Digital Syndrome, Type XI	D009958
C557819	Orofaciodigital syndrome, Thurston type	D009958
C537135	Mental Retardation, X-Linked, Syndromic 11	D038901
C535334	Albinism, Black lock, Cell migration disorder of the neurocytes of the gut, and Deafness	D014849
C537224	Sacral plexopathy	D010523
C537224	Sacral plexopathy	D008160
C565455	KPC with Associated Malformations	D000015
C565455	KPC with Associated Malformations	D007640
C565477	Hypopituitarism, Congenital, with Central Diabetes Insipidus	D007018
C565477	Hypopituitarism, Congenital, with Central Diabetes Insipidus	D020790
C565492	Hypertrichosis, Congenital Anterior Cervical, with Peripheral Sensory and Motor Neuropathy	D006983
C565492	Hypertrichosis, Congenital Anterior Cervical, with Peripheral Sensory and Motor Neuropathy	D015417
C565518	Hirschsprung Disease with Polydactyly, Renal Agenesis, and Deafness	D003638
C565518	Hirschsprung Disease with Polydactyly, Renal Agenesis, and Deafness	D006627
C565518	Hirschsprung Disease with Polydactyly, Renal Agenesis, and Deafness	D006972
C565518	Hirschsprung Disease with Polydactyly, Renal Agenesis, and Deafness	D007668
C565518	Hirschsprung Disease with Polydactyly, Renal Agenesis, and Deafness	D017689
C565547	Glaucoma 3, Primary Congenital, A	D005901
C565596	Encephalopathy, Axonal, with Necrotizing Myopathy, Cardiomyopathy, and Cataracts	D001928
C565596	Encephalopathy, Axonal, with Necrotizing Myopathy, Cardiomyopathy, and Cataracts	D002386
C565596	Encephalopathy, Axonal, with Necrotizing Myopathy, Cardiomyopathy, and Cataracts	D009135
C565596	Encephalopathy, Axonal, with Necrotizing Myopathy, Cardiomyopathy, and Cataracts	D009202
C565633	Detachment of Retina, Congenital	D012164
C565640	Deafness, Neural, Congenital Moderate	D006313
C565642	Deafness, Congenital, with Vitiligo and Achalasia	D003638
C565642	Deafness, Congenital, with Vitiligo and Achalasia	D004931
C565642	Deafness, Congenital, with Vitiligo and Achalasia	D014820
C565646	Deafness, Congenital, with Total Albinism	D006319
C565646	Deafness, Congenital, with Total Albinism	D016115
C565649	Deafness, Congenital, and Familial Myoclonic Epilepsy	D003638
C565649	Deafness, Congenital, and Familial Myoclonic Epilepsy	D004831
C565679	Contractures, Congenital, Torticollis, and Malignant Hyperthermia	D003286
C565679	Contractures, Congenital, Torticollis, and Malignant Hyperthermia	D008305
C565679	Contractures, Congenital, Torticollis, and Malignant Hyperthermia	D009056
C565679	Contractures, Congenital, Torticollis, and Malignant Hyperthermia	D014103
C565771	Human Herpesvirus Type 6, Integrated	D019349
C565786	Myoclonic Epilepsy, Congenital Deafness, Macular Dystrophy, and Psychiatric Disorders	D001523
C565786	Myoclonic Epilepsy, Congenital Deafness, Macular Dystrophy, and Psychiatric Disorders	D003638
C565786	Myoclonic Epilepsy, Congenital Deafness, Macular Dystrophy, and Psychiatric Disorders	D004831
C565786	Myoclonic Epilepsy, Congenital Deafness, Macular Dystrophy, and Psychiatric Disorders	D008268
C565788	Convulsions, Familial Febrile, 4	D003294
C537138	Oslam syndrome	D000015
C537138	Oslam syndrome	D001859
C537138	Oslam syndrome	D004913
C537138	Oslam syndrome	D005532
C537138	Oslam syndrome	D006228
C537138	Oslam syndrome	D012516
C536039	Gnathodiaphyseal Dysplasia	D010013
C536049	Osteogenesis imperfecta, type VIII	D010013
C536052	Osteolysis Syndrome, Recessive	D006130
C536052	Osteolysis Syndrome, Recessive	D008607
C536052	Osteolysis Syndrome, Recessive	D010014
C536052	Osteolysis Syndrome, Recessive	D019066
C538104	Pallido-Pyramidal Syndrome	D001764
C538104	Pallido-Pyramidal Syndrome	D005917
C538104	Pallido-Pyramidal Syndrome	D010302
C565157	Band Keratopathy with Deafness	D003317
C565157	Band Keratopathy with Deafness	D003638
C535775	Campomelic dysplasia, mild	D010855
C535775	Campomelic dysplasia, mild	D055036
C565162	Convulsions, Familial Febrile, 1	D003294
C536333	Polysyndactyly, uncomplicated	D017689
C548072	Pch With Optic Atrophy	D009849
C548074	Encephalopathy, Fatal Infantile, With Mitochondrial Respiratory Chain Defects	D009849
C536338	Keratoderma, Palmoplantar, Punctate Type Ii	D007645
C536338	Keratoderma, Palmoplantar, Punctate Type Ii	D017499
C538278	Autosomal dominant preaxial deficiency, postaxial polydactyly, and hypospadias	D000015
C538278	Autosomal dominant preaxial deficiency, postaxial polydactyly, and hypospadias	D007021
C538278	Autosomal dominant preaxial deficiency, postaxial polydactyly, and hypospadias	D017689
C535274	Prieto syndrome	D019465
C535274	Prieto syndrome	D038901
C535829	Pseudo trisomy 13 syndrome	D002882
C535829	Pseudo trisomy 13 syndrome	D005320
C535829	Pseudo trisomy 13 syndrome	D006228
C535829	Pseudo trisomy 13 syndrome	D014314
C535829	Pseudo trisomy 13 syndrome	D016142
C535829	Pseudo trisomy 13 syndrome	D017689
C535282	Lethal osteosclerotic bone dysplasia	D000015
C535282	Lethal osteosclerotic bone dysplasia	D002972
C535282	Lethal osteosclerotic bone dysplasia	D005094
C535282	Lethal osteosclerotic bone dysplasia	D008831
C535282	Lethal osteosclerotic bone dysplasia	D010026
C535298	Leaky Red cell syndrome	D000745
C535298	Leaky Red cell syndrome	D006461
C537756	Meckel like syndrome	D000015
C537756	Meckel like syndrome	D003616
C537756	Meckel like syndrome	D010181
C537758	RTA, distal, autosomal recessive	D000141
C537759	RTA, bicarbonate-wasting type	D000141
C538363	Cone-Rod Dystrophy 6	D012174
C537883	Rhabdomyosarcoma embryonal 1	D012208
C531651	Chondrodystrophia calcificans punctata	D018902
C537607	GNPAT deficiency	D018902
C535677	Robin sequence with cleft mandible and limb anomalies	D003025
C535677	Robin sequence with cleft mandible and limb anomalies	D006228
C535677	Robin sequence with cleft mandible and limb anomalies	D010855
C531754	Dermal Ridges-Off-The-End	D012868
C567585	Chromosome Xp11.23-P11.22 Duplication Syndrome	D002658
C567585	Chromosome Xp11.23-P11.22 Duplication Syndrome	D025063
C567585	Chromosome Xp11.23-P11.22 Duplication Syndrome	D040181
C567585	Chromosome Xp11.23-P11.22 Duplication Syndrome	D058674
C567581	Thrombophilia, X-Linked, Due To Factor Ix Defect	D005164
C567581	Thrombophilia, X-Linked, Due To Factor Ix Defect	D019851
C567581	Thrombophilia, X-Linked, Due To Factor Ix Defect	D040181
C567583	Mental retardation, X-linked 97	D008607
C567583	Mental retardation, X-linked 97	D040181
C565117	Optic Atrophy, Deafness, Ophthalmoplegia, and Myopathy	D006319
C565117	Optic Atrophy, Deafness, Ophthalmoplegia, and Myopathy	D009135
C565117	Optic Atrophy, Deafness, Ophthalmoplegia, and Myopathy	D009886
C565117	Optic Atrophy, Deafness, Ophthalmoplegia, and Myopathy	D015418
C565119	Deafness with Anhidrotic Ectodermal Dysplasia	D004476
C565119	Deafness with Anhidrotic Ectodermal Dysplasia	D034381
C565120	Deafness, Sensorineural, with Peripheral Neuropathy and Arterial Disease	D006319
C565120	Deafness, Sensorineural, with Peripheral Neuropathy and Arterial Disease	D011115
C565120	Deafness, Sensorineural, with Peripheral Neuropathy and Arterial Disease	D058729
C565177	Stickler Syndrome, Autosomal Recessive, COL9A1-Related	D003240
C565177	Stickler Syndrome, Autosomal Recessive, COL9A1-Related	D006319
C565177	Stickler Syndrome, Autosomal Recessive, COL9A1-Related	D009216
C565177	Stickler Syndrome, Autosomal Recessive, COL9A1-Related	D012164
C565177	Stickler Syndrome, Autosomal Recessive, COL9A1-Related	D019465
C565184	Cerebrooculofacioskeletal Syndrome 4	D001176
C565184	Cerebrooculofacioskeletal Syndrome 4	D002386
C565184	Cerebrooculofacioskeletal Syndrome 4	D008607
C565184	Cerebrooculofacioskeletal Syndrome 4	D019465
C565185	Cerebrooculofacioskeletal Syndrome 2	D001176
C565185	Cerebrooculofacioskeletal Syndrome 2	D002386
C565185	Cerebrooculofacioskeletal Syndrome 2	D008607
C565185	Cerebrooculofacioskeletal Syndrome 2	D019465
C565142	Cryofibrinogenemia, Familial Primary	D003449
C565147	Cranioacrofacial Syndrome	D006228
C565147	Cranioacrofacial Syndrome	D006330
C565147	Cranioacrofacial Syndrome	D019465
C565208	Pyloric Stenosis, Infantile Hypertrophic, 2	D046248
C565217	Seborrhea-Like Dermatitis with Psoriasiform Elements	D003872
C565221	Erythrocytosis, Familial, 3	D011086
C565156	Corneal Endothelial Dystrophy 1	D003317
C565164	Convulsions, Benign Familial Neonatal, 1	D020936
C535541	Acyl-CoA dehydrogenase family, member 8, deficiency of	D000592
C535541	Acyl-CoA dehydrogenase family, member 8, deficiency of	D042964
C563546	Myoglobinuria, Autosomal Dominant	D009212
C563553	Muscular Hypoplasia, Congenital Universal, of Krabbe	D009135
C563563	Muscle Cramps, Familial	D009120
C563569	Coronary Artery Disease, Development of, in HIV	D003324
C563569	Coronary Artery Disease, Development of, in HIV	D015658
C563590	Meralgia Paraesthetica, Familial	D009408
C563603	Cataract, Polymorphic and Lamellar	D002386
C563604	Cataract, Cortical Pulverulent, Late-Onset	D002386
C563613	Lumbar Stenosis, Familial	D003251
C563613	Lumbar Stenosis, Familial	D008159
C563626	Leukocyte Nuclear Appendages, Hereditary Prevalence of	D007960
C563637	Larynx, Congenital Partial Atresia of	D007818
C563637	Larynx, Congenital Partial Atresia of	D007830
C563650	Keratoendotheliitis Fugax Hereditaria	D007634
C563673	Enteric Anendocrinosis	D003967
C563673	Enteric Anendocrinosis	D008286
C563677	Spastic Paraplegia 30, Autosomal Recessive	D010264
C563762	Convulsions, Familial Febrile, 5	D003294
C563764	Convulsions, Familial Febrile, 6	D003294
C563776	Familial Glucocorticoid Deficiency 3	D000309
C563780	Branchiogenic-Deafness Syndrome	D000015
C563780	Branchiogenic-Deafness Syndrome	D003638
C563780	Branchiogenic-Deafness Syndrome	D004423
C563783	Striatal Degeneration, Autosomal Dominant	D003342
C563783	Striatal Degeneration, Autosomal Dominant	D009410
C563785	Pseudohyperkalemia Lille	D006947
C563786	Hyperthyroidism, Nonautoimmune, Autosomal Dominant	D006980
C563787	Tibia, Bowing of, with Pseudarthrosis and Pectus Excavatum	D005360
C563787	Tibia, Bowing of, with Pseudarthrosis and Pectus Excavatum	D005660
C563787	Tibia, Bowing of, with Pseudarthrosis and Pectus Excavatum	D011542
C563787	Tibia, Bowing of, with Pseudarthrosis and Pectus Excavatum	D013977
C563787	Tibia, Bowing of, with Pseudarthrosis and Pectus Excavatum	D038061
C563805	Nephrotic Syndrome, Congenital, with or without Ocular Abnormalities	D005124
C563805	Nephrotic Syndrome, Congenital, with or without Ocular Abnormalities	D009404
C563818	Ataxia, Sensory, Autosomal Dominant	D001259
C563819	Cataract, Congenital Blue Dot Type, 3	D002386
C563840	Stomatin-Deficient Cryohydrocytosis with Neurologic Defects	D002386
C563840	Stomatin-Deficient Cryohydrocytosis with Neurologic Defects	D006529
C563840	Stomatin-Deficient Cryohydrocytosis with Neurologic Defects	D006947
C563840	Stomatin-Deficient Cryohydrocytosis with Neurologic Defects	D008607
C563840	Stomatin-Deficient Cryohydrocytosis with Neurologic Defects	D012640
C563840	Stomatin-Deficient Cryohydrocytosis with Neurologic Defects	D013163
C563901	Brachial Palsy, Familial Congenital	D020516
C563907	Sinus Node Disease, Familial, Autosomal Recessive	D012804
C563914	Larsen-Like Syndrome	D000015
C563914	Larsen-Like Syndrome	D004204
C563914	Larsen-Like Syndrome	D010009
C563914	Larsen-Like Syndrome	D013131
C563914	Larsen-Like Syndrome	D019066
C565118	Deafness-Craniofacial Syndrome	D019066
C565118	Deafness-Craniofacial Syndrome	D034381
C565122	Deafness, Mid-Tone Neural	D006319
C565130	Cataract, Progressive Polymorphic Cortical	D002386
C565131	Cataract, Punctate, Progressive Juvenile-Onset	D002386
C565132	Cataract, Variable Zonular Pulverulent	D002386
C565133	Cataract, Embryonic Nuclear	D002386
C565135	Cataract, Zonular Central Nuclear	D002386
C565136	Cataract, Autosomal Recessive Congenital 1	D002386
C565137	Cataract, Autosomal Dominant Nuclear	D002386
C565138	Ankyloblepharon, Simple	D005124
C565138	Ankyloblepharon, Simple	D005141
C565148	Coxoauricular Syndrome	D003638
C565148	Coxoauricular Syndrome	D004431
C565148	Coxoauricular Syndrome	D006130
C565148	Coxoauricular Syndrome	D006618
C565149	Spondylocostal Dysplasia, Dominant Form	D004413
C565149	Spondylocostal Dysplasia, Dominant Form	D012272
C565149	Spondylocostal Dysplasia, Dominant Form	D013131
C567421	OTSC8	D010040
C562684	Hyperalaninemia	D006970
C562684	Hyperalaninemia	D012640
C563050	Hemoglobin H-Related Mental Retardation	D008607
C563050	Hemoglobin H-Related Mental Retardation	D017085
C566780	Polymorphic Light Eruption, Hereditary	D010787
C566780	Polymorphic Light Eruption, Hereditary	D012873
C538191	Fumarate Hydratase Deficiency	D005649
C538191	Fumarate Hydratase Deficiency	D008661
C538191	Fumarate Hydratase Deficiency	D009123
C538191	Fumarate Hydratase Deficiency	D011596
C537734	Microcephaly, Mental Retardation, and Tracheoesophageal Fistula Syndrome	D005143
C537734	Microcephaly, Mental Retardation, and Tracheoesophageal Fistula Syndrome	D008607
C537734	Microcephaly, Mental Retardation, and Tracheoesophageal Fistula Syndrome	D008831
C537734	Microcephaly, Mental Retardation, and Tracheoesophageal Fistula Syndrome	D014138
C537734	Microcephaly, Mental Retardation, and Tracheoesophageal Fistula Syndrome	D017880
C537923	FG syndrome 2	D001006
C537923	FG syndrome 2	D003248
C537923	FG syndrome 2	D009123
C537923	FG syndrome 2	D038901
C537923	FG syndrome 2	D061085
C531654	Congenital chylous ascites	D002915
C531684	Hereditary spinal ataxia	D013132
C535286	Ramos Arroyo Syndrome	D000015
C535286	Ramos Arroyo Syndrome	D003316
C535286	Ramos Arroyo Syndrome	D003638
C535286	Ramos Arroyo Syndrome	D004374
C535286	Ramos Arroyo Syndrome	D008607
C535286	Ramos Arroyo Syndrome	D012164
C535286	Ramos Arroyo Syndrome	D019066
C535337	Cataract, autosomal recessive congenital 2	D002386
C535345	Cataract, Ataxia, Short Stature, And Mental Retardation	D001259
C535345	Cataract, Ataxia, Short Stature, And Mental Retardation	D002386
C535345	Cataract, Ataxia, Short Stature, And Mental Retardation	D006130
C535345	Cataract, Ataxia, Short Stature, And Mental Retardation	D008607
C535346	Forelock	D006201
C535373	Kirghizian Dermatoosteolysis	D000848
C535373	Kirghizian Dermatoosteolysis	D004476
C535373	Kirghizian Dermatoosteolysis	D007634
C535373	Kirghizian Dermatoosteolysis	D010014
C535373	Kirghizian Dermatoosteolysis	D012883
C535437	Bhaskar Jagannathan syndrome	D001259
C535437	Bhaskar Jagannathan syndrome	D002386
C535437	Bhaskar Jagannathan syndrome	D006130
C535437	Bhaskar Jagannathan syndrome	D054119
C535513	Erythroderma lethal congenital	D003873
C535521	Stargardt disease 4	D008268
C535538	Iris Hypoplasia with Glaucoma	D005901
C535538	Iris Hypoplasia with Glaucoma	D012164
C535550	Pelvic shoulder dysplasia	D004413
C535550	Pelvic shoulder dysplasia	D010388
C535550	Pelvic shoulder dysplasia	D012782
C537118	Leri type pleonosteosis	D006228
C537118	Leri type pleonosteosis	D007592
C537118	Leri type pleonosteosis	D009999
