MESH_ID	MESH_NAME	PARENT_MESH_ID	PARENT_MESH_CATEGORY	ROOT_MESH_CATEGORY	LEVEL
D011686	Purine-Pyrimidine Metabolism, Inborn Errors	D008661	C16.320.565	C16	2
D011686	Purine-Pyrimidine Metabolism, Inborn Errors	D008661	C18.452.648	C18	2
D011681	Pupil Disorders	D009461	C10.597	C10	1
D011681	Pupil Disorders	D005128	C11	C11	0
D011681	Pupil Disorders	D009461	C23.888.592	C23	2
D011654	Pulmonary Edema	D008171	C08.381	C08	1
D011656	Pulmonary Emphysema	D029424	C08.381.495.389	C08	3
D011655	Pulmonary Embolism	D008171	C08.381	C08	1
D011655	Pulmonary Embolism	D004617	C14.907.355.350	C14	3
D011658	Pulmonary Fibrosis	D008171	C08.381	C08	1
D008010	Lichen Planus	D017512	C17.800.859.475	C17	3
D011657	Pulmonary Eosinophilia	D008171	C08.381	C08	1
D011657	Pulmonary Eosinophilia	D017681	C15.378.553.231.549	C15	4
D011665	Pulmonary Valve Insufficiency	D006349	C14.280.484	C14	2
D011666	Pulmonary Valve Stenosis	D006349	C14.280.484	C14	2
D011666	Pulmonary Valve Stenosis	D014694	C14.280.955	C14	2
D011668	Pulmonary Veno-Occlusive Disease	D008171	C08.381	C08	1
D011668	Pulmonary Veno-Occlusive Disease	D014652	C14.907	C14	1
D011660	Pulmonary Heart Disease	D006331	C14.280	C14	1
D011662	Pulmonary Subvalvular Stenosis	D011666	C14.280.484.716	C14	3
D011662	Pulmonary Subvalvular Stenosis	D011666	C14.280.955.750	C14	3
D011645	Puerperal Infection	D011251	C01.539.674	C01	2
D011645	Puerperal Infection	D011251	C13.703.700	C13	2
D011645	Puerperal Infection	D011644	C13.703.844	C13	2
D011644	Puerperal Disorders	D011248	C13.703	C13	1
D011649	Pulmonary Alveolar Proteinosis	D008171	C08.381	C08	1
D011648	Pulmonary Adenomatosis, Ovine	D012192	C02.782.815	C02	2
D011648	Pulmonary Adenomatosis, Ovine	D014412	C02.928	C02	1
D011648	Pulmonary Adenomatosis, Ovine	D000230	C04.557.470.200.025	C04	4
D011648	Pulmonary Adenomatosis, Ovine	D012757	C22.836	C22	1
D008101	Liver Abscess, Amebic	D008100	C01.539.830.025.020.455	C01	5
D008101	Liver Abscess, Amebic	D008109	C03.518	C03	1
D008101	Liver Abscess, Amebic	D000562	C03.752.049	C03	2
D008101	Liver Abscess, Amebic	D008100	C06.552.597	C06	2
D008101	Liver Abscess, Amebic	D008109	C06.552.664	C06	2
D008100	Liver Abscess	D018784	C01.539.830.025.020	C01	4
D008100	Liver Abscess	D008107	C06.552	C06	1
D047708	Myofibroma	D009372	C04.557.450.565	C04	3
D047708	Myofibroma	D009372	C17.300.680	C17	2
D011711	Pyoderma	D012871	C17.800	C17	1
D047728	Myopia, Degenerative	D009216	C11.744.636	C11	2
D000073296	Noncommunicable Diseases	D002908	C23.550.291.500	C23	3
D059707	Aliivibrio Infections	D016905	C01.252.400	C01	2
D060705	Dyscalculia	D007859	C10.597.606.150.550	C10	4
D060705	Dyscalculia	D007859	C23.888.592.604.150.550	C23	5
D060705	Dyscalculia	D007859	F03.625.562	F03	2
D011705	Pyelonephritis, Xanthogranulomatous	D011704	C12.777.419.570.643.790	C12	5
D011705	Pyelonephritis, Xanthogranulomatous	D011704	C12.777.419.570.821.717	C12	5
D011705	Pyelonephritis, Xanthogranulomatous	D011704	C13.351.968.419.570.643.790	C13	6
D011705	Pyelonephritis, Xanthogranulomatous	D011704	C13.351.968.419.570.821.717	C13	6
D047748	Pituitary ACTH Hypersecretion	D006964	C10.228.140.617.738.250	C10	5
D047748	Pituitary ACTH Hypersecretion	D006964	C19.700.355	C19	2
D011707	Pyloric Stenosis	D017219	C06.405.748.340	C06	3
D011702	Pyelitis	D009393	C12.777.419.570	C12	3
D011702	Pyelitis	D009393	C13.351.968.419.570	C13	4
D011704	Pyelonephritis	D009395	C12.777.419.570.643	C12	4
D011704	Pyelonephritis	D011702	C12.777.419.570.821	C12	4
D011704	Pyelonephritis	D009395	C13.351.968.419.570.643	C13	5
D011704	Pyelonephritis	D011702	C13.351.968.419.570.821	C13	5
D060725	Uterine Retroversion	D014591	C13.351.500.852	C13	3
D060725	Uterine Retroversion	D014102	C23.300.970	C23	2
D060737	Reproductive Tract Infections	D007239	C01.539	C01	1
D060737	Reproductive Tract Infections	D005832	C12.294	C12	1
D060737	Reproductive Tract Infections	D005831	C13.351.500	C13	2
D060751	Bone Retroversion	D017760	C05.116.214	C05	2
D060751	Bone Retroversion	D014102	C23.300.970	C23	2
D060750	Bone Anteversion	D017760	C05.116.214	C05	2
D060750	Bone Anteversion	D014102	C23.300.970	C23	2
D057108	Corneal Wavefront Aberration	D003316	C11.204	C11	1
D057108	Corneal Wavefront Aberration	D012030	C11.744	C11	1
D057112	Corneal Perforation	D065306	C10.900.300.284.250.124	C10	5
D057112	Corneal Perforation	D065306	C11.204.284	C11	2
D057112	Corneal Perforation	D065306	C11.297.374	C11	2
D057112	Corneal Perforation	D065306	C26.915.300.425.250.124	C26	5
D059786	Abnormal Karyotype	D002869	C23.550.210	C23	2
D059786	Abnormal Karyotype	D059785	G05.360.162.679	G05	3
D059786	Abnormal Karyotype	D002869	G05.365.590.175	G05	3
D059787	Acute Pain	D010146	C23.888.592.612	C23	3
D057129	Iridocorneal Endothelial Syndrome	D003316	C11.204	C11	1
D057129	Iridocorneal Endothelial Syndrome	D007499	C11.941.375	C11	2
D057135	Wet Macular Degeneration	D008268	C11.768.585.439	C11	3
D057130	Leber Congenital Amaurosis	D015785	C11.270	C11	1
D057130	Leber Congenital Amaurosis	D012164	C11.768	C11	1
D045169	Severe Acute Respiratory Syndrome	D018352	C02.782.600.550.200	C02	4
D045169	Severe Acute Respiratory Syndrome	D012141	C08.730	C08	1
D057165	Proteostasis Deficiencies	D008659	C18.452	C18	1
D057072	Intra-Articular Fractures	D050723	C26.404	C26	1
D057068	Periprosthetic Fractures	D050723	C26.404	C26	1
D057066	Low Tension Glaucoma	D005901	C11.525.381	C11	2
D057066	Low Tension Glaucoma	D009901	C11.640	C11	1
D057085	Tooth Wear	D014076	C07.793	C07	1
D057096	Shellfish Poisoning	D005517	C25.723.415	C25	2
D057090	Eccrine Porocarcinoma	D000230	C04.557.470.200.025	C04	4
D057091	Poroma	D006607	C04.557.470.035.175	C04	4
D057091	Poroma	D006607	C04.557.470.550.175	C04	4
D057092	Geographic Atrophy	D008268	C11.768.585.439	C11	3
D057088	Anetoderma	D003240	C17.300	C17	1
D057088	Anetoderma	D012868	C17.800.804	C17	2
D021184	Nut Hypersensitivity	D000074924	C20.543.480.370.572	C20	4
D021183	Peanut Hypersensitivity	D000074924	C20.543.480.370.572	C20	4
D021182	Wheat Hypersensitivity	D005512	C20.543.480.370	C20	3
D021181	Egg Hypersensitivity	D005512	C20.543.480.370	C20	3
D008199	Lymphadenitis	D008206	C15.604	C15	1
D008193	Lyme Disease	D001899	C01.252.400.155	C01	3
D008193	Lyme Disease	D017282	C01.252.400.825	C01	3
D008193	Lyme Disease	D001899	C01.252.847.193	C01	3
D008169	Lung Abscess	D000038	C01.539.830.025	C01	3
D008169	Lung Abscess	D008171	C08.381	C08	1
D008169	Lung Abscess	D012141	C08.730	C08	1
D008178	Lupus Erythematosus, Cutaneous	D003240	C17.300	C17	1
D008178	Lupus Erythematosus, Cutaneous	D012871	C17.800	C17	1
D008179	Lupus Erythematosus, Discoid	D008178	C17.300.475	C17	2
D008179	Lupus Erythematosus, Discoid	D008178	C17.800.480	C17	2
D008177	Lupus Vulgaris	D014382	C01.252.410.040.552.846.583	C01	6
D008177	Lupus Vulgaris	D014382	C01.252.825.820	C01	3
D008177	Lupus Vulgaris	D014382	C01.539.800.720.820	C01	4
D008177	Lupus Vulgaris	D014382	C17.800.838.765.820	C17	4
D008174	Lung Diseases, Parasitic	D010272	C03	C03	0
D008174	Lung Diseases, Parasitic	D008171	C08.381	C08	1
D008174	Lung Diseases, Parasitic	D012141	C08.730	C08	1
D008175	Lung Neoplasms	D012142	C04.588.894.797	C04	3
D008175	Lung Neoplasms	D008171	C08.381	C08	1
D008175	Lung Neoplasms	D012142	C08.785	C08	1
D008172	Lung Diseases, Fungal	D009181	C01.703	C01	1
D008172	Lung Diseases, Fungal	D008171	C08.381	C08	1
D008172	Lung Diseases, Fungal	D012141	C08.730	C08	1
D008173	Lung Diseases, Obstructive	D008171	C08.381	C08	1
D008171	Lung Diseases	D012140	C08	C08	0
D008185	Lutembacher Syndrome	D006344	C14.240.400.560.375	C14	4
D008185	Lutembacher Syndrome	D006344	C14.280.400.560.375	C14	4
D008185	Lutembacher Syndrome	D006344	C16.131.240.400.560.375	C16	5
D008181	Lupus Nephritis	D005921	C12.777.419.570.363	C12	4
D008181	Lupus Nephritis	D005921	C13.351.968.419.570.363	C13	5
D008181	Lupus Nephritis	D008180	C17.300.480	C17	2
D008181	Lupus Nephritis	D008180	C20.111.590	C20	2
D008180	Lupus Erythematosus, Systemic	D003240	C17.300	C17	1
D008180	Lupus Erythematosus, Systemic	D001327	C20.111	C20	1
D008151	Lown-Ganong-Levine Syndrome	D011226	C14.280.067.780	C14	3
D008151	Lown-Ganong-Levine Syndrome	D011226	C14.280.123.750	C14	3
D008158	Ludwig's Angina	D007239	C01.539	C01	1
D008158	Ludwig's Angina	D009059	C07.465	C07	1
D008166	Lumpy Skin Disease	D011213	C02.256.743	C02	2
D008166	Lumpy Skin Disease	D002418	C22.196	C22	1
D008133	Long QT Syndrome	D001145	C14.280.067	C14	2
D008133	Long QT Syndrome	D000075224	C14.280.123	C14	2
D008133	Long QT Syndrome	D006330	C16.131.240.400	C16	3
D008133	Long QT Syndrome	D001145	C23.550.073	C23	2
D011776	Pyuria	D014552	C01.539.895	C01	2
D011776	Pyuria	D014552	C12.777.892	C12	2
D011776	Pyuria	D014552	C13.351.968.892	C13	3
D011778	Q Fever	D016905	C01.252.400	C01	2
D008146	Louping Ill	D018177	C02.782.350.250	C02	3
D008146	Louping Ill	D012757	C22.836	C22	1
D008141	Lordosis	D013121	C05.116.900.800	C05	3
D011782	Quadriplegia	D010243	C10.597.622	C10	2
D011782	Quadriplegia	D010243	C23.888.592.636	C23	3
D008109	Liver Diseases, Parasitic	D010272	C03	C03	0
D008109	Liver Diseases, Parasitic	D008107	C06.552	C06	1
D008107	Liver Diseases	D004066	C06	C06	0
D008108	Liver Diseases, Alcoholic	D008107	C06.552	C06	1
D008108	Liver Diseases, Alcoholic	D020751	C25.775.100.087	C25	3
D008105	Liver Cirrhosis, Biliary	D002780	C06.130.120.135.250	C06	4
D008105	Liver Cirrhosis, Biliary	D002780	C06.552.150	C06	2
D008105	Liver Cirrhosis, Biliary	D008103	C06.552.630	C06	2
D008106	Liver Cirrhosis, Experimental	D008103	C06.552.630	C06	2
D008106	Liver Cirrhosis, Experimental	D004195	E05.598.500	E05	2
D008103	Liver Cirrhosis	D008107	C06.552	C06	1
D008104	Liver Cirrhosis, Alcoholic	D008103	C06.552.630	C06	2
D008104	Liver Cirrhosis, Alcoholic	D008108	C06.552.645	C06	2
D008104	Liver Cirrhosis, Alcoholic	D008108	C25.775.100.087.645	C25	4
D008113	Liver Neoplasms	D004067	C04.588.274	C04	2
D008113	Liver Neoplasms	D004067	C06.301	C06	1
D008113	Liver Neoplasms	D008107	C06.552	C06	1
D008118	Loiasis	D005368	C03.335.508.700.750.361	C03	5
D008114	Liver Neoplasms, Experimental	D008113	C04.588.274.623	C04	3
D008114	Liver Neoplasms, Experimental	D009374	C04.619	C04	1
D008114	Liver Neoplasms, Experimental	D008113	C06.301.623	C06	2
D008114	Liver Neoplasms, Experimental	D008113	C06.552.697	C06	2
D008114	Liver Neoplasms, Experimental	D009374	E05.598.500.496	E05	3
D008209	Lymphedema	D008206	C15.604	C15	1
D008206	Lymphatic Diseases	D006425	C15	C15	0
D008207	Lymphatic Metastasis	D009362	C04.697.650	C04	2
D008207	Lymphatic Metastasis	D009362	C23.550.727.650	C23	3
D008204	Lymphangiosarcoma	D018190	C04.557.375	C04	2
D008204	Lymphangiosarcoma	D012509	C04.557.450.795	C04	3
D008205	Lymphangitis	D008206	C15.604	C15	1
D008202	Lymphangioma	D018190	C04.557.375	C04	2
D008203	Lymphangiomyoma	D018190	C04.557.375	C04	2
D008203	Lymphangiomyoma	D008232	C15.604.515	C15	2
D008203	Lymphangiomyoma	D008232	C20.683.515	C20	2
D008210	Lymphocele	D003560	C04.182	C04	1
D008210	Lymphocele	D008206	C15.604	C15	1
D011855	Radiodermatitis	D003872	C17.800.174	C17	2
D011855	Radiodermatitis	D011832	C26.733	C26	1
D011855	Radiodermatitis	D011832	G01.750.748.500	G01	3
D008219	Lymphogranuloma Venereum	D002690	C01.252.400.210.210	C01	4
D008219	Lymphogranuloma Venereum	D002690	C01.252.810.301	C01	3
D008219	Lymphogranuloma Venereum	D002690	C01.539.778.281.301	C01	4
D008219	Lymphogranuloma Venereum	D002690	C12.294.668.281.301	C12	4
D008219	Lymphogranuloma Venereum	D002690	C13.351.500.711.281.301	C13	5
D008218	Lymphocytosis	D007964	C15.378.553.475	C15	3
D008216	Lymphocytic Choriomeningitis	D008587	C02.182.550	C02	2
D008216	Lymphocytic Choriomeningitis	D001117	C02.782.082	C02	2
D008216	Lymphocytic Choriomeningitis	D008587	C10.228.228.245.500	C10	4
D008216	Lymphocytic Choriomeningitis	D008587	C10.228.614.400	C10	3
D008223	Lymphoma	D009370	C04.557	C04	1
D008223	Lymphoma	D008232	C15.604.515	C15	2
D008223	Lymphoma	D008232	C20.683.515	C20	2
D011832	Radiation Injuries	D014947	C26	C26	0
D011832	Radiation Injuries	D000069079	G01.750.748	G01	2
D011832	Radiation Injuries	D000069079	N06.850.460.350.850	N06	4
D011832	Radiation Injuries	D011830	N06.850.810.300	N06	3
D011833	Radiation Injuries, Experimental	D011832	C26.733	C26	1
D011833	Radiation Injuries, Experimental	D004195	E05.598.500	E05	2
D011833	Radiation Injuries, Experimental	D011832	G01.750.748.500	G01	3
D011833	Radiation Injuries, Experimental	D011832	N06.850.460.350.850.500	N06	5
D011833	Radiation Injuries, Experimental	D011832	N06.850.810.300.360	N06	4
D008200	Lymphangiectasis	D008206	C15.604	C15	1
D008201	Lymphangiectasis, Intestinal	D008200	C15.604.360	C15	2
D008201	Lymphangiectasis, Intestinal	D044148	C15.604.451	C15	2
D008201	Lymphangiectasis, Intestinal	D044148	C16.131.482	C16	2
D011843	Radiculopathy	D010523	C10.668.829	C10	2
D011842	Radicular Cyst	D010509	C04.182.089.530.690.790	C04	5
D011842	Radicular Cyst	D010509	C05.500.470.690.790	C05	4
D011842	Radicular Cyst	D010509	C07.320.450.670.513	C07	4
D011842	Radicular Cyst	D010483	C07.320.830	C07	2
D011842	Radicular Cyst	D010483	C07.465.714.306	C07	3
D011818	Rabies	D018353	C02.782.580.830	C02	3
D060825	Cognitive Dysfunction	D003072	F03.615.250	F03	2
D000075562	Charles Bonnet Syndrome	D006212	C10.597.606.762.300	C10	4
D000075562	Charles Bonnet Syndrome	D006212	C23.888.592.604.764.300	C23	5
D000075562	Charles Bonnet Syndrome	D006212	F01.700.750.300	F01	3
D047868	Pulmonary Sclerosing Hemangioma	D008175	C04.588.894.797.520	C04	4
D047868	Pulmonary Sclerosing Hemangioma	D008175	C08.381.540	C08	2
D047868	Pulmonary Sclerosing Hemangioma	D008175	C08.785.520	C08	2
D060831	Hand-Foot Syndrome	D003875	C17.800.174.600	C17	3
D060831	Hand-Foot Syndrome	D003875	C25.100.468.380	C25	3
D057215	Body Dysmorphic Disorders	D013001	F03.875	F03	1
D059885	Kasabach-Merritt Syndrome	D006391	C04.557.645.375	C04	3
D059885	Kasabach-Merritt Syndrome	D013921	C15.378.140.855	C15	3
D045262	Reticulocytosis	D012816	C23.888	C23	1
D045262	Reticulocytosis	D001790	G09.188	G09	1
D057180	Frontotemporal Dementia	D057174	C10.228.140.380.266	C10	4
D057180	Frontotemporal Dementia	D057174	C10.574.950.300	C10	3
D057180	Frontotemporal Dementia	D057174	C18.452.845.800.300	C18	4
D057180	Frontotemporal Dementia	D057174	F03.615.400.380	F03	3
D057178	Primary Progressive Nonfluent Aphasia	D018888	C10.228.140.380.132	C10	4
D057178	Primary Progressive Nonfluent Aphasia	D057174	C10.228.140.380.266	C10	4
D057178	Primary Progressive Nonfluent Aphasia	D057174	C10.574.950.300	C10	3
D057178	Primary Progressive Nonfluent Aphasia	D018888	C10.597.606.150.500.800.100.155	C10	7
D057178	Primary Progressive Nonfluent Aphasia	D057174	C18.452.845.800.300	C18	4
D057178	Primary Progressive Nonfluent Aphasia	D018888	C23.888.592.604.150.500.800.100.155	C23	8
D057178	Primary Progressive Nonfluent Aphasia	D018888	F03.615.400.125	F03	3
D057178	Primary Progressive Nonfluent Aphasia	D057174	F03.615.400.380	F03	3
D057174	Frontotemporal Lobar Degeneration	D003704	C10.228.140.380	C10	3
D057174	Frontotemporal Lobar Degeneration	D057177	C10.574.950	C10	2
D057174	Frontotemporal Lobar Degeneration	D057177	C18.452.845.800	C18	3
D057174	Frontotemporal Lobar Degeneration	D003704	F03.615.400	F03	2
D057177	TDP-43 Proteinopathies	D019636	C10.574	C10	1
D057177	TDP-43 Proteinopathies	D057165	C18.452.845	C18	2
D057193	Medical Tourism	D009041	C23.888.571	C23	2
D057193	Medical Tourism	D003695	N05.300	N05	1
D000075529	Solitary Kidney	D014564	C12.706	C12	1
D000075529	Solitary Kidney	D014564	C13.351.875	C13	2
D000075529	Solitary Kidney	D020763	C23.300	C23	1
D008268	Macular Degeneration	D012162	C11.768.585	C11	2
D008269	Macular Edema	D008268	C11.768.585.439	C11	3
D008275	Magnesium Deficiency	D003677	C18.654.521.500	C18	3
D008271	Mycetoma	D009617	C01.252.410.040.692	C01	4
D008271	Mycetoma	D017192	C01.252.825	C01	2
D008271	Mycetoma	D003881	C01.539.800.200	C01	3
D008271	Mycetoma	D017192	C01.539.800.720	C01	3
D008271	Mycetoma	D003881	C01.703.295	C01	2
D008271	Mycetoma	D003881	C17.800.838.208	C17	3
D008271	Mycetoma	D017192	C17.800.838.765	C17	3
D008288	Malaria	D011528	C03.752	C03	1
D008289	Malaria, Avian	D008288	C03.752.530	C03	2
D008289	Malaria, Avian	D001715	C22.131	C22	1
D008286	Malabsorption Syndromes	D007410	C06.405.469	C06	2
D008286	Malabsorption Syndromes	D008659	C18.452	C18	1
D008287	Malacoplakia	D010335	C23.550	C23	1
D008258	Waldenstrom Macroglobulinemia	D054219	C04.557.595	C04	2
D008258	Waldenstrom Macroglobulinemia	D020141	C14.907.454	C14	2
D008258	Waldenstrom Macroglobulinemia	D010265	C15.378.147.780	C15	3
D008258	Waldenstrom Macroglobulinemia	D020141	C15.378.463.515	C15	3
D008258	Waldenstrom Macroglobulinemia	D008232	C15.604.515	C15	2
D008258	Waldenstrom Macroglobulinemia	D010265	C20.683.780	C20	2
D008265	Macrostomia	D009056	C07.465.525	C07	2
D008265	Macrostomia	D009056	C07.650.525	C07	2
D008265	Macrostomia	D009056	C16.131.850.525	C16	3
D008260	Macroglossia	D014060	C07.465.910	C07	2
D008228	Lymphoma, Non-Hodgkin	D008223	C04.557.386	C04	2
D008228	Lymphoma, Non-Hodgkin	D008223	C15.604.515.569	C15	3
D008228	Lymphoma, Non-Hodgkin	D008223	C20.683.515.761	C20	3
D008224	Lymphoma, Follicular	D008228	C04.557.386.480	C04	3
D008224	Lymphoma, Follicular	D008228	C15.604.515.569.480	C15	4
D008224	Lymphoma, Follicular	D008228	C20.683.515.761.480	C20	4
D008231	Lymphopenia	D007970	C15.378.553.546	C15	3
D008231	Lymphopenia	D007153	C20.673	C20	1
D008232	Lymphoproliferative Disorders	D008206	C15.604	C15	1
D008232	Lymphoproliferative Disorders	D007160	C20.683	C20	1
D008230	Lymphomatoid Granulomatosis	D016393	C04.557.386.480.150	C04	4
D008230	Lymphomatoid Granulomatosis	D011230	C04.834	C04	1
D008230	Lymphomatoid Granulomatosis	D016393	C15.604.515.569.480.150	C15	5
D008230	Lymphomatoid Granulomatosis	D016393	C20.683.515.761.480.150	C20	5
D011885	Radius Fractures	D005543	C26.088.268	C26	2
D011885	Radius Fractures	D050723	C26.404	C26	1
D047808	Adrenogenital Syndrome	D012734	C12.706.316	C12	2
D047808	Adrenogenital Syndrome	D012734	C13.351.875.253	C13	3
D047808	Adrenogenital Syndrome	D012734	C16.131.939.316	C16	3
D047808	Adrenogenital Syndrome	D012734	C19.391.119	C19	2
D060906	Coxa Valga	D060751	C05.116.214.750	C05	3
D060906	Coxa Valga	D001847	C05.116	C05	1
D060906	Coxa Valga	D060751	C23.300.970.374	C23	3
D060905	Coxa Vara	D060750	C05.116.214.500	C05	3
D060905	Coxa Vara	D060750	C23.300.970.249	C23	3
D008325	Mammary Neoplasms, Experimental	D015674	C04.588.531	C04	2
D008325	Mammary Neoplasms, Experimental	D009374	C04.619	C04	1
D008325	Mammary Neoplasms, Experimental	D009374	E05.598.500.496	E05	3
D023961	Gonadal Dysgenesis, 46,XX	D058489	C12.706.316.064	C12	3
D023961	Gonadal Dysgenesis, 46,XX	D006059	C12.706.316.309	C12	3
D023961	Gonadal Dysgenesis, 46,XX	D058489	C13.351.875.253.064	C13	4
D023961	Gonadal Dysgenesis, 46,XX	D006059	C13.351.875.253.309	C13	4
D023961	Gonadal Dysgenesis, 46,XX	D058489	C16.131.939.316.064	C16	4
D023961	Gonadal Dysgenesis, 46,XX	D006059	C16.131.939.316.309	C16	4
D023961	Gonadal Dysgenesis, 46,XX	D058489	C19.391.119.064	C19	3
D023961	Gonadal Dysgenesis, 46,XX	D006059	C19.391.119.309	C19	3
D008338	Mandibular Injuries	D008446	C10.900.300.284.500	C10	4
D008338	Mandibular Injuries	D008446	C26.915.300.425.500	C26	4
D008339	Mandibular Neoplasms	D007573	C04.588.149.721.450	C04	4
D008339	Mandibular Neoplasms	D007573	C05.116.231.754.450	C05	4
D008339	Mandibular Neoplasms	D007573	C05.500.499	C05	2
D008339	Mandibular Neoplasms	D008336	C05.500.607	C05	2
D008339	Mandibular Neoplasms	D007573	C07.320.515	C07	2
D008339	Mandibular Neoplasms	D008336	C07.320.610	C07	2
D008336	Mandibular Diseases	D007571	C05.500	C05	1
D008336	Mandibular Diseases	D007571	C07.320	C07	1
D008337	Mandibular Fractures	D007572	C10.900.300.284.500.400	C10	5
D008337	Mandibular Fractures	D007572	C26.404.750.467	C26	3
D008337	Mandibular Fractures	D007572	C26.915.300.425.500.400	C26	5
D008342	Mandibulofacial Dysostosis	D003394	C05.116.099.370.231	C05	4
D008342	Mandibulofacial Dysostosis	D003394	C05.660.207.231	C05	3
D008342	Mandibulofacial Dysostosis	D003394	C16.131.621.207.231	C16	4
D008309	Mallory-Weiss Syndrome	D004939	C06.405.117.468	C06	3
D008305	Malignant Hyperthermia	D007431	C23.550.505	C23	2
D008305	Malignant Hyperthermia	D011183	C23.550.767	C23	2
D008303	Malignant Carcinoid Syndrome	D002276	C04.557.465.625.650.200	C04	5
D008303	Malignant Carcinoid Syndrome	D002276	C04.557.470.200.025.200	C04	5
D008303	Malignant Carcinoid Syndrome	D002276	C04.557.580.625.650.200	C04	5
D008304	Malignant Catarrh	D006566	C02.256.466	C02	2
D008304	Malignant Catarrh	D002418	C22.196	C22	1
D008310	Malocclusion	D014076	C07.793	C07	1
D008311	Malocclusion, Angle Class I	D008310	C07.793.494	C07	2
D008312	Malocclusion, Angle Class II	D008310	C07.793.494	C07	2
D008313	Malocclusion, Angle Class III	D008310	C07.793.494	C07	2
D023921	Coronary Stenosis	D003327	C14.280.647.250	C14	3
D023921	Coronary Stenosis	D003327	C14.907.585.250	C14	3
D059952	Pelvic Floor Disorders	D052801	C12	C12	0
D059952	Pelvic Floor Disorders	D052776	C13.351	C13	1
D059952	Pelvic Floor Disorders	D011248	C13.703	C13	1
D023903	Coronary Restenosis	D023921	C14.280.647.250.285	C14	4
D023903	Coronary Restenosis	D023921	C14.907.585.250.285	C14	4
D000075662	Injection Site Reaction	D005119	C23.550.340	C23	2
D000075662	Injection Site Reaction	D064420	C25.100	C25	1
D011928	Raynaud Disease	D016491	C14.907.617	C14	2
