DO_ID	DO_NAME	UMLS_CUI
DOID:10762	portal hypertension	C0020541
DOID:10763	hypertension	C0020538
DOID:8541	Sezary's disease	C0036920
DOID:7211	fibrous meningioma	C0334606
DOID:9870	galactosemia	C0016952
DOID:7210	psammomatous meningioma	C0334607
DOID:8549	chronic ulcer of skin	C0157738
DOID:7213	transitional meningioma	C0334611
DOID:8545	malignant hyperthermia	C0024591
DOID:7212	meningothelial meningioma	C0334605
DOID:9877	urethral gland abscess	C0156278
DOID:8543	Hodgkin's lymphoma, lymphocytic-histiocytic predominance	C1266194
DOID:7214	noninvasive malignant thymoma	C0278847
DOID:8544	chronic fatigue syndrome	C0015674
DOID:10772	thrombotic thrombocytopenic purpura	C0034155
DOID:13326	chronic follicular conjunctivitis	C0155147
DOID:13328	diabetic cataract	C0011876
DOID:13327	anatomical narrow angle borderline glaucoma	C0154941
DOID:13329	toxic optic neuropathy	C0155303
DOID:0050625	biliary tract neoplasm	C0345913
DOID:9700	bacterial conjunctivitis	C0009768
DOID:12001	tracheal lymphoma	C1336773
DOID:13333	hypertrophy of tongue papillae	C0392494
DOID:12002	trachea sarcoma	C1336774
DOID:9709	rosacea conjunctivitis	C0155152
DOID:12003	trachea squamous cell carcinoma	C0345946
DOID:13336	congenital toxoplasmosis	C0040560
DOID:14669	acrodysostosis	C0220659
DOID:0050619	paranasal sinus cancer	C0280334
DOID:0050619	paranasal sinus cancer	C0854995
DOID:0050619	paranasal sinus cancer	C1335336
DOID:0050619	paranasal sinus cancer	C1335337
DOID:0050619	paranasal sinus cancer	C1335340
DOID:0050616	malignant Leydig cell tumor	C0334410
DOID:14671	multiple intestinal atresia	C0220744
DOID:14670	hypertelorism, microtia, facial clefting syndrome	C0220742
DOID:12010	anterior ischemic optic neuropathy	C0155305
DOID:13341	parasitic conjunctivitis	C0155148
DOID:13306	diphtheritic cystitis	C0152954
DOID:9726	vitreous detachment	C0042907
DOID:9724	purulent endophthalmitis	C0259800
DOID:9722	ophthalmia nodosa	C0154775
DOID:9723	vitreous abscess	C0042904
DOID:9720	vitreous disease	C0029872
DOID:13310	diphtheritic peritonitis	C0152953
DOID:13313	pancreatic mucinous ductal ectasia	C1335310
DOID:13317	hyperinsulinemic hypoglycemia	C0027773
DOID:13316	exocrine pancreatic insufficiency	C0267963
DOID:9714	occlusion of gallbladder	C0156214
DOID:9719	proliferative vitreoretinopathy	C0242852
DOID:9717	hydrops of gallbladder	C0152445
DOID:14654	prostatitis	C0033581
DOID:2272	vulvovaginal candidiasis	C0700345
DOID:2275	pharyngitis	C0001344
DOID:2275	pharyngitis	C0031345
DOID:2275	pharyngitis	C0031350
DOID:2275	pharyngitis	C0155824
DOID:2273	vulvovaginitis	C0042998
DOID:2277	gonadal disease	C0018050
DOID:3590	gestational trophoblastic neoplasm	C0020217
DOID:3590	gestational trophoblastic neoplasm	C0278796
DOID:3590	gestational trophoblastic neoplasm	C1135868
DOID:3593	epithelioid trophoblastic tumor	C1266159
DOID:3594	choriocarcinoma	C0008497
DOID:3596	placental site trophoblastic tumor	C0206666
DOID:13300	Scheuermann's disease	C0036310
DOID:0060013	gamma chain deficiency	C1279481
DOID:2297	leptospirosis	C0023364
DOID:2297	leptospirosis	C0043102
DOID:0060020	reticular dysgenesis	C0272167
DOID:0060025	immunoglobulin alpha deficiency	C0162538
DOID:2283	keratopathy	C0235270
DOID:2282	hidradenitis	C0085160
DOID:2280	hidradenitis suppurativa	C0162836
DOID:2286	capillary lymphangioma	C1333176
DOID:4890	juvenile myoclonic epilepsy	C0270853
DOID:4895	rete ovarii neoplasm	C1514909
DOID:2231	factor XII deficiency	C0015526
DOID:3565	meningioma	C0025284
DOID:3565	meningioma	C0025286
DOID:3565	meningioma	C0349604
DOID:3565	meningioma	C1334698
DOID:3565	meningioma	C1336537
DOID:4896	bile duct adenocarcinoma	C1370800
DOID:4897	bile duct carcinoma	C0740277
DOID:2236	congenital afibrinogenemia	C0001733
DOID:2235	prothrombin deficiency	C0020640
DOID:4892	middle ear adenocarcinoma	C1334758
DOID:2234	focal epilepsy	C0014547
DOID:4893	middle ear carcinoma	C1334760
DOID:0060040	pervasive developmental disorder	C0154451
DOID:12084	transient arthropathy	C0158007
DOID:4894	rete ovarii adenocarcinoma	C3840223
DOID:2239	granulomatous hepatitis	C0235369
DOID:12087	deep corneal vascularisation	C0155095
DOID:2237	hepatitis	C0001308
DOID:2237	hepatitis	C0019189
DOID:2237	hepatitis	C0149519
DOID:4885	Colorado tick fever	C0009400
DOID:2225	obsolete megakaryocytic tumor	C1334687
DOID:4880	kidney clear cell sarcoma	C0334488
DOID:2224	essential thrombocythemia	C0040028
DOID:2223	platelet storage pool deficiency	C0032197
DOID:2222	factor X deficiency	C0015519
DOID:12096	sodoku disease	C0152062
DOID:2229	factor XI deficiency	C0015523
DOID:2228	thrombocytosis	C0836924
DOID:12098	trigeminal neuralgia	C0040997
DOID:2226	myeloproliferative neoplasm	C1292778
DOID:3557	superior mesenteric artery syndrome	C0038828
DOID:3558	duodenal obstruction	C0013292
DOID:4889	lymph node tuberculosis	C0041316
DOID:4889	lymph node tuberculosis	C0242830
DOID:3559	pseudomyxoma peritonei	C0033822
DOID:0060055	popliteal pterygium syndrome	C0265259
DOID:0060058	lymphoma	C0024299
DOID:0060058	lymphoma	C0598798
DOID:2253	cervix disease	C0007867
DOID:3587	pancreatic ductal carcinoma	C0153461
DOID:3587	pancreatic ductal carcinoma	C0887833
DOID:2251	hypertrophic elongation of cervix	C0020561
DOID:2256	osteochondrodysplasia	C0008449
DOID:2256	osteochondrodysplasia	C0029422
DOID:12064	mediastinum neurofibroma	C1334674
DOID:13399	color blindness	C0242225
DOID:3575	cavernous sinus thrombosis	C0238454
DOID:3576	sagittal sinus thrombosis	C0338575
DOID:3577	Sertoli cell tumor	C0036769
DOID:3578	ovarian gonadoblastoma	C1518716
DOID:12070	Dieulafoy lesion	C1135229
DOID:2247	spondylosis	C0038019
DOID:3571	liver cancer	C0023903
DOID:3571	liver cancer	C0024620
DOID:3571	liver cancer	C0345904
DOID:3571	liver cancer	C0854795
DOID:3572	intracranial sinus thrombosis	C0037198
DOID:12072	pylorospasm	C0152163
DOID:3574	lateral sinus thrombosis	C0270639
DOID:3579	testicular gonadoblastoma	C1515283
DOID:13369	tinea manuum	C0153246
DOID:3520	pediatric fibrosarcoma	C0279981
DOID:4851	pilocytic astrocytoma	C0334583
DOID:4852	pleomorphic xanthoastrocytoma	C0334586
DOID:3522	lateral medullary syndrome	C0043019
DOID:4853	pilocytic astrocytoma of cerebellum	C0349620
DOID:3523	brain stem infarction	C0521542
DOID:13371	scrub typhus	C0036472
DOID:3528	anterior cerebral artery infarction	C0751843
DOID:13372	alpha 1-antitrypsin deficiency	C0221757
DOID:3529	central core myopathy	C0751951
DOID:12043	kernicterus due to isoimmunization	C0270204
DOID:13375	temporal arteritis	C0039483
DOID:13374	fibrodysplasia ossificans progressiva	C0016037
DOID:4855	diencephalic astrocytomas	C1333284
DOID:3525	middle cerebral artery infarction	C0740392
DOID:4856	gliofibroma	C1266178
DOID:3526	cerebral infarction	C0007785
DOID:13378	Kawasaki disease	C0026691
DOID:3527	cerebral arterial disease	C0007774
DOID:4858	pineal gland astrocytoma	C0280795
DOID:4840	sebaceous carcinoma	C1382026
DOID:3512	neurofibrosarcoma	C0206729
DOID:4843	subependymal glioma	C0206725
DOID:13382	megaloblastic anemia	C0002888
DOID:13381	pernicious anemia	C0002892
DOID:3517	conventional fibrosarcoma	C1333156
DOID:4848	cerebellar astrocytoma	C0740480
DOID:12053	cryptococcosis	C0010414
DOID:13386	gastrointestinal anthrax	C0152945
DOID:12055	sarcoid meningitis	C0154648
DOID:4844	benign ependymoma	C0014474
DOID:4845	pilomyxoid astrocytoma	C1519086
DOID:4846	cauda equina intradural extramedullary astrocytoma	C1334254
DOID:13389	labia majora carcinoma	C1334356
DOID:3516	adult fibrosarcoma	C0278595
DOID:4847	cauda equina neoplasm	C1263892
DOID:12016	frontal lobe neoplasm	C0153635
DOID:12016	frontal lobe neoplasm	C1263886
DOID:13348	laryngeal cartilage cancer	C0153486
DOID:14679	VACTERL association	C0220708
DOID:3542	adult choroid plexus cancer	C0796430
DOID:4873	anterior horn cell disease	C0154681
DOID:3544	atypical choroid plexus papilloma	C1266176
DOID:4875	trachea adenoid cystic carcinoma	C0345945
DOID:3545	childhood choroid plexus cancer	C0280623
DOID:4876	trachea carcinoma	C0848879
DOID:2214	inherited blood coagulation disease	C0852077
DOID:2213	hemorrhagic disease	C0019087
DOID:4870	lacrimal gland adenoid cystic carcinoma	C0346340
DOID:2212	coagulation protein disease	C0600503
DOID:3540	choroid plexus cancer	C0085138
DOID:4871	cutaneous adenocystic carcinoma	C0346017
DOID:2211	factor XIII deficiency	C0015530
DOID:3541	cerebral ventricle cancer	C0007798
DOID:3541	cerebral ventricle cancer	C0346906
DOID:4872	lung adenoid cystic carcinoma	C1334439
DOID:13351	pedophilia	C0030764
DOID:2218	blood platelet disease	C0005818
DOID:14681	Silver-Russell syndrome	C0175693
DOID:2217	Bernard-Soulier syndrome	C0005129
DOID:13353	diffuse interstitial keratitis	C0155089
DOID:2216	factor V deficiency	C0015499
DOID:13352	ego-dystonic sexual orientation	C0233880
DOID:14683	Binder syndrome	C0220692
DOID:2215	factor VII deficiency	C0015503
DOID:14686	Axenfeld-Rieger syndrome	C0265341
DOID:4877	breast adenoid cystic carcinoma	C1332167
DOID:4878	esophageal adenoid cystic carcinoma	C1333441
DOID:13357	chondromalacia patellae	C0008475
DOID:4879	Bartholin's gland adenoid cystic carcinoma	C1511047
DOID:13356	senile ectropion	C0155193
DOID:14687	diastrophic dysplasia	C0220726
DOID:2219	Glanzmann's thrombasthenia	C0040015
DOID:13359	Ehlers-Danlos syndrome	C0013720
DOID:12028	Conn's syndrome	C1384514
DOID:12029	sympathetic ophthalmia	C0029077
DOID:4863	spinal cord astrocytoma	C0349540
DOID:3534	Lafora disease	C0751783
DOID:4860	brain stem astrocytic neoplasm	C1332608
DOID:3530	chronic wasting disease	C1135993
DOID:12030	panuveitis	C0030343
DOID:14693	Clouston syndrome	C0162361
DOID:14692	Smith-Lemli-Opitz syndrome	C0175694
DOID:13364	obsolete chronobiology disease	C0236811
DOID:14695	galactokinase deficiency	C0268155
DOID:14694	Johanson-Blizzard syndrome	C0175692
DOID:13366	Stiff-Person syndrome	C0085292
DOID:3535	Unverricht-Lundborg syndrome	C0751785
DOID:4866	salivary gland adenoid cystic carcinoma	C0010606
DOID:13365	reading disorder	C0154631
DOID:4867	cervical adenoid cystic carcinoma	C1332911
DOID:13368	tinea profunda	C1279621
DOID:14699	thrombocytopenia-absent radius syndrome	C0175703
DOID:4868	prostate adenoid cystic carcinoma	C1335502
DOID:4869	laryngeal adenoid cystic carcinoma	C1334368
DOID:4929	tubular adenocarcinoma	C0205645
DOID:4930	nasal cavity adenocarcinoma	C1334920
DOID:4931	nasal cavity carcinoma	C1377785
DOID:3605	ovarian cystadenocarcinoma	C1096638
DOID:3606	ovarian mucinous adenocarcinoma	C1335167
DOID:3607	appendix mucinous cystadenocarcinoma	C1096639
DOID:4938	ureter adenocarcinoma	C1336873
DOID:3608	appendix adenocarcinoma	C0238003
DOID:4939	ureter carcinoma	C0600079
DOID:4932	ampulla of Vater carcinoma	C0262401
DOID:3602	toxic encephalopathy	C0235032
DOID:4933	apocrine adenocarcinoma	C0334346
DOID:3603	mucinous cystadenocarcinoma	C0206699
DOID:4934	apocrine sweat gland cancer	C1334561
DOID:3604	ovarian mucinous cystadenocarcinoma	C0279665
DOID:7192	hereditary conventional renal cell carcinoma	C1333985
DOID:7191	ovarian endometrioid cystadenoma	C1518713
DOID:4918	renal pelvis adenocarcinoma	C1335748
DOID:4919	renal pelvis carcinoma	C0153618
DOID:4919	renal pelvis carcinoma	C1335749
DOID:7198	maxillary sinus adenoid cystic carcinoma	C1334643
DOID:4920	eccrine adenocarcinoma	C1266066
DOID:4926	bronchiolo-alveolar adenocarcinoma	C0007120
DOID:4927	Klatskin's tumor	C0206702
DOID:4928	intrahepatic cholangiocarcinoma	C0345905
DOID:4921	eccrine sweat gland cancer	C1334577
DOID:4922	breast secretory carcinoma	C0334371
DOID:4923	thymus adenocarcinoma	C1336743
DOID:3620	central nervous system cancer	C0085136
DOID:3620	central nervous system cancer	C0348374
DOID:4952	postpoliomyelitis syndrome	C0080040
DOID:4953	poliomyelitis	C0032371
DOID:3627	aortic aneurysm	C0003486
DOID:3627	aortic aneurysm	C0265010
DOID:3627	aortic aneurysm	C0265012
DOID:3627	aortic aneurysm	C0741160
DOID:3627	aortic aneurysm	C1305122
DOID:4959	epidermolysis bullosa dystrophica	C0079294
DOID:4955	central nervous system melanocytic neoplasm	C0349623
DOID:4955	central nervous system melanocytic neoplasm	C1332887
DOID:4957	meninges hemangiopericytoma	C0349622
DOID:3609	breast mucinous cystadenocarcinoma	C1511318
DOID:3610	breast mucinous carcinoma	C1334807
DOID:3611	acute retinal necrosis syndrome	C0035319
DOID:3616	angiolipoma	C0206632
DOID:4947	cholangiocarcinoma	C0206698
DOID:4947	cholangiocarcinoma	C0280725
DOID:3617	epidural spinal canal angiolipoma	C1333416
DOID:4948	gallbladder carcinoma	C0235782
DOID:3618	epidural neoplasm	C0014536
DOID:3612	retinitis	C0035333
DOID:4943	adenocarcinoma in situ	C0334276
DOID:3613	Canavan disease	C0206307
DOID:4944	gastroesophageal junction adenocarcinoma	C1332166
DOID:3614	Kallmann syndrome	C0162809
DOID:3615	infiltrating angiolipoma	C1305256
DOID:7165	subacute thyroiditis	C0040149
DOID:8498	hereditary night blindness	C1306122
DOID:7166	thyroiditis	C0040147
DOID:7160	rectum leiomyoma	C1335682
DOID:7169	lung occult large cell carcinoma	C1335095
DOID:7168	lung occult adenocarcinoma	C1335096
DOID:8499	night blindness	C0028077
DOID:8484	maple bark strippers' lung	C0155890
DOID:8482	transient retinal arterial occlusion	C0154840
DOID:8483	retinal artery occlusion	C0035302
DOID:7152	prostate stromal sarcoma	C1335521
DOID:8481	rheumatic myocarditis	C0035440
DOID:8481	rheumatic myocarditis	C0489959
DOID:8488	polyhydramnios	C0020224
DOID:7181	benign dermal neurilemmoma	C1332490
DOID:4907	small intestine carcinoma	C0238196
DOID:4908	anal carcinoma	C0279637
DOID:7187	subacute lymphocytic thyroiditis	C1306804
DOID:7188	autoimmune thyroiditis	C0920350
DOID:4914	esophagus adenocarcinoma	C0279628
DOID:4915	basophilic carcinoma	C0334314
DOID:4916	pituitary carcinoma	C0346300
DOID:4917	villous adenocarcinoma	C0334306
DOID:4910	urethra adenocarcinoma	C1336885
DOID:7175	anal Buschke-Lowenstein tumor	C1332278
DOID:7177	anal canal squamous cell carcinoma	C1332262
DOID:7174	anus basaloid carcinoma	C0280470
DOID:7173	cloacogenic carcinoma	C0334273
DOID:7179	mixed eosinophil-basophil adenoma	C0334312
DOID:4903	granular cell carcinoma	C0205644
DOID:4905	pancreatic carcinoma	C0235974
DOID:4906	small intestine adenocarcinoma	C0278803
DOID:4901	peritoneal serous adenocarcinoma	C1514429
DOID:4902	appendix carcinoma	C0728951
DOID:9784	trichinosis	C0040896
DOID:8454	ariboflavinosis	C0035528
DOID:0110737	neurodegeneration with brain iron accumulation 3	C1853578
DOID:0110734	neurodegeneration with brain iron accumulation	C2931845
DOID:8457	pellagra	C0030783
DOID:9788	myositis fibrosa	C0158362
DOID:7127	radiation cystitis	C0156270
DOID:8455	pyridoxine deficiency anemia	C0936215
DOID:9786	bulbar polio	C0032372
DOID:8456	choline deficiency disease	C0008412
DOID:8442	paralytic ileus	C0030446
DOID:9773	female breast upper-outer quadrant cancer	C0153552
DOID:8443	brachial plexus lesion	C0006091
DOID:8440	ileus	C1258215
DOID:9771	transient neonatal thrombocytopenia	C0158991
DOID:8448	intestinal impaction	C0029640
DOID:9779	bowel dysfunction	C0016807
DOID:8446	intussusception	C0021933
DOID:9778	irritable bowel syndrome	C0022104
DOID:9775	diastolic heart failure	C1135196
DOID:8445	intestinal volvulus	C0042961
DOID:9776	Senile atrophy of choroid	C0154891
DOID:0050699	Dent disease	C0878681
DOID:0050699	Dent disease	C1845167
DOID:0050699	Dent disease	C1848336
DOID:7142	thymus small cell carcinoma	C1335980
DOID:8476	Whipple disease	C0023788
DOID:7144	laryngeal small cell carcinoma	C1334378
DOID:8472	localized scleroderma	C0036420
DOID:7141	prostate small cell carcinoma	C1300585
DOID:7140	Bartholin's gland small cell carcinoma	C1511051
DOID:7147	ankylosing spondylitis	C0038013
DOID:7146	Langerhans cell sarcoma	C1260327
DOID:7148	rheumatoid arthritis	C0003873
DOID:8478	actinomycosis	C0001261
DOID:0050681	Borjeson-Forssman-Lehmann syndrome	C0265339
DOID:0050685	small cell carcinoma	C0334239
DOID:7132	urinary bladder small cell neuroendocrine carcinoma	C1332564
DOID:8464	flat retinoschisis	C0154817
DOID:8465	retinoschisis	C0152439
DOID:7134	esophagus small cell carcinoma	C1112474
DOID:7133	gallbladder small cell carcinoma	C1333759
DOID:8463	corneal ulcer	C0010043
DOID:9794	hereditary choroidal atrophy	C0154893
DOID:8461	Aicardi syndrome	C0175713
DOID:9790	toxocariasis	C0023049
DOID:7139	endometrial small cell carcinoma	C1516858
DOID:7136	ampulla of Vater small cell carcinoma	C1332250
DOID:9799	eye degenerative disease	C0154777
DOID:8469	influenza	C0021400
DOID:7138	cystitis cystica	C0152262
DOID:8466	retinal degeneration	C0035304
DOID:9740	postcholecystectomy syndrome	C0152099
DOID:8410	childhood kidney angiomyolipoma	C1333000
DOID:9741	biliary tract disease	C0005424
DOID:8418	congenital fibrosarcoma	C0334459
DOID:9749	internal hemorrhoid	C0041844
DOID:8415	carcinoma arising in nasal papillomatosis	C1332840
DOID:9746	hemorrhoid	C0019112
DOID:9744	type 1 diabetes mellitus	C0011854
DOID:9745	perianal hematoma	C0155784
DOID:8411	kidney angiomyolipoma	C0241961
DOID:9742	pelvic varices	C0155795
DOID:9743	diabetic neuropathy	C0011882
DOID:8419	colloid adenoma	C0334329
DOID:9735	acute allergic mucoid otitis media	C0155419
DOID:9736	blue drum syndrome	C0395863
DOID:9733	renal tuberculosis	C0041328
DOID:8400	malignant cornea melanoma	C0346367
DOID:0050651	atrioventricular septal defect	C0014116
DOID:0050654	Baller-Gerold syndrome	C0265308
DOID:8408	Meckel's diverticulitis	C0267497
DOID:9739	eustachian tube disease	C0155435
DOID:8409	microinvasive cervical squamous cell carcinoma	C1333370
DOID:8431	physiological polycythemia	C0856817
DOID:8432	polycythemia	C0032461
DOID:8439	postgastrectomy syndrome	C0032763
DOID:0050647	Arts syndrome	C0796028
DOID:8437	intestinal obstruction	C0021843
DOID:9768	heart aneurysm	C0018789
DOID:8438	afferent loop syndrome	C0001727
DOID:7103	diaphragma sellae meningioma	C1333283
DOID:9766	xanthogranulomatous cholecystitis	C1337035
DOID:9767	myocardial stunning	C0206146
DOID:7105	epiglottis neoplasm	C1290353
DOID:8433	thyroid malformation	C0877367
DOID:9765	emphysematous cholecystitis	C0521610
