ORPHANET_ID	ORPHANET_NAME	PARENT_ORPHANET_ID
363700	Neurofibromatosis type 1 due to NF1 mutation or intragenic deletion	93890
363694	Hyperuricemia-pulmonary hypertension-renal failure-alkalosis syndrome	68367
363686	Severe intellectual disability-poor language-strabismus-grimacing face-long fingers syndrome	93890
363680	2p13.2 microdeletion syndrome	93890
363677	Childhood-onset autosomal recessive myopathy with external ophthalmoplegia	98006
364803	Rare bone disease related to a common gene or pathway defect	
364817	Aggrecan-related bone disorder	
364820	TRPV4-related bone disorder	
364574	Acrofacial dysostosis	
364571	Dysostosis with limb and face anomalies as a major feature	
364577	Intellectual disability-brachydactyly-Pierre Robin syndrome	93890
364559	Dysostosis	
364541	Otopalatodigital syndrome spectrum disorder	
364568	Dysostosis with limb anomaly as a major feature	
364526	Primary bone dysplasia	
364536	Primary bone dysplasia with micromelia	
364531	Primary bone dysplasia with progressive ossification of skin, skeletal muscle, fascia, tendons and ligaments	
364198	Bipartite talus	93890
364195	Resistance to bleomycine in the treatment of testicular cancer	
363417	Temtamy preaxial brachydactyly syndrome	93890
363409	Fetal akinesia-cerebral and retinal hemorrhage syndrome	98006
363412	Hypomyelination with brain stem and spinal cord involvement and leg spasticity	98006
363429	Autosomal recessive cerebellar ataxia-pyramidal signs-nystagmus-oculomotor apraxia syndrome	98006
363432	Autosomal recessive congenital cerebellar ataxia due to GRID2 deficiency	98006
363424	Multiple mitochondrial dysfunctions syndrome type 3	98006
363314	Genetic intestinal polyposis	
363300	Genetic intractable diarrhea of infancy	
363306	Genetic intestinal disease due to fat malabsorption	
363396	High myopia-sensorineural deafness syndrome	98036
363400	Severe neurodegenerative syndrome with lipodystrophy	98006
363250	Ciliopathy	
363294	Genetic syndromic Pierre Robin syndrome	
363245	Genetic progeroid syndrome	
363203	Ring chromosome	
363189	Congenital anomaly of the great veins	
363618	LMNA-related cardiocutaneous progeria syndrome	93890
363623	Autosomal recessive limb-girdle muscular dystrophy type 2T	98006
363649	Mandibular hypoplasia-deafness-progeroid features-lipodystrophy syndrome	89826
363654	X-linked parkinsonism-spasticity syndrome	98006
363659	20q11.2 microduplication syndrome	93890
363665	Acroosteolysis-keloid-like lesions-premature aging syndrome	89826
363540	Leukoencephalopathy with mild cerebellar ataxia and white matter edema	98006
363543	Autosomal recessive limb-girdle muscular dystrophy type 2R	98006
363549	Acute encephalopathy with biphasic seizures and late reduced diffusion	98006
363558	New-onset refractory status epilepticus	98006
363567	Acute encephalopathy with inflammation-mediated status epilepticus	98006
363579	Extragonadal germ cell tumor	
363582	Gonadal germ cell tumor	
363611	Intellectual disability-feeding difficulties-developmental delay-microcephaly syndrome	93890
363504	Germ cell tumor of testis	250908
363494	Non-seminomatous germ cell tumor of testis	250908
363523	Hypohidrosis-enamel hypoplasia-palmoplantar keratoderma-intellectual disability syndrome	93890
363534	Mitochondrial DNA depletion syndrome, hepatocerebrorenal form	68367
363528	Intellectual disability-strabismus syndrome	98006
363444	THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome	93890
363454	BICD2-related autosomal dominant childhood-onset proximal spinal muscular atrophy	98006
363447	Autosomal dominant childhood-onset proximal spinal muscular atrophy	98006
363478	Paratesticular adenocarcinoma	250908
363472	Tumor of testis and paratestis	
363489	Sex cord-stromal tumor of testis	250908
363483	Testicular teratoma	250908
357175	Short ulna-dysmorphism-hypotonia-intellectual disability syndrome	93890
357191	Selection of therapeutic option in non-small cell lung carcinoma	
357194	Selection of therapeutic option in colorectal cancer	
357329	Combined immunodeficiency due to IL21R deficiency	98004
357332	Syndactyly-camptodactyly and clinodactyly of fifth fingers-bifid toes syndrome	93890
357220	Primary essential cutis verticis gyrata	89826
357225	Primary non-essential cutis verticis gyrata	89826
357237	Severe combined immunodeficiency due to CARD11 deficiency	98004
357506	Genetic non-syndromic renal or urinary tract malformation	
357502	Idiopathic nephrotic syndrome	
356978	D,L-2-hydroxyglutaric aciduria	68367
356947	3q26q27 microdeletion syndrome	93890
356961	SLC35A2-CDG	68367
357008	Hemolytic uremic syndrome with DGKE deficiency	97992
357001	19p13.13 microdeletion syndrome	93890
356996	ANK3-related intellectual disability-sleep disturbance syndrome	98006
357043	Amyotrophic lateral sclerosis type 4	98006
357034	Non-hereditary retinoblastoma	250908
357027	Hereditary retinoblastoma	250908
357074	Autosomal recessive cutis laxa type 2, classic type	89826
357064	Autosomal recessive cutis laxa type 2B	89826
357058	Autosomal recessive cutis laxa type 2A	89826
357158	Mandibulofacial dysostosis-macroblepharon-macrostomia syndrome	93890
357154	Oral submucous fibrosis	68329
357131	Venous thoracic outlet syndrome	97962
357107	Arterial thoracic outlet syndrome	97962
352654	Early-onset progressive neurodegeneration-blindness-ataxia-spasticity syndrome	98006
352662	Corneal intraepithelial dyskeratosis-palmoplantar hyperkeratosis-laryngeal dyskeratosis syndrome	97966
352657	Hereditary benign intraepithelial dyskeratosis	97966
352641	Autosomal recessive cerebellar ataxia with late-onset spasticity	98006
352636	Phalangeal microgeodic syndrome	93419
352649	Brain dopamine-serotonin vesicular transport disease	68367
352596	Progressive myoclonic epilepsy with dystonia	98006
352629	16q24.1 microdeletion syndrome	93890
352613	Male infertility due to NANOS1 mutation	
352577	Severe feeding difficulties-failure to thrive-microcephaly due to ASXL3 deficiency syndrome	93890
352587	Focal epilepsy-intellectual disability-cerebro-cerebellar malformation	98006
352582	Familial infantile myoclonic epilepsy	98006
352728	Disorder of melanin metabolism	
352731	Oculocutaneous albinism type 1	89826
352734	Minimal pigment oculocutaneous albinism type 1	89826
352737	Temperature-sensitive oculocutaneous albinism type 1	89826
352709	CLN13 disease	98006
352712	Facial dysmorphism-immunodeficiency-livedo-short stature syndrome	93890
352718	Progressive retinal dystrophy due to retinol transport defect	97966
352723	Attenuated Chédiak-Higashi syndrome	98006
352687	Congenital muscular alpha-dystroglycanopathy with brain and eye anomalies	
352665	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to 9q21.3 microdeletion	93890
352670	Autosomal dominant intermediate Charcot-Marie-Tooth disease type F	98006
352675	X-linked Charcot-Marie-Tooth disease type 6	98006
352682	Cobblestone lissencephaly without muscular or ocular involvement	98006
353277	Rubinstein-Taybi syndrome due to CREBBP mutations	93890
353253	Burning mouth syndrome	98006
353220	Familial primary localized cutaneous amyloidosis	89826
353217	Epileptic encephalopathy with global cerebral demyelination	68367
352763	Scleredema	89826
352745	Oculocutaneous albinism type 7	89826
352740	Ocular albinism with congenital sensorineural deafness	97966
353356	Vasoproliferative tumor of the retina	97966
353344	Idiopathic macular telangiectasia type 1	97966
353351	Idiopathic macular telangiectasia type 3	97966
353334	Congenital retinal arteriovenous communication	98028
353320	Pyruvate carboxylase deficiency, benign type	68367
353327	Congenital myasthenic syndromes with glycosylation defect	98006
353308	Pyruvate carboxylase deficiency, infantile type	68367
353314	Pyruvate carboxylase deficiency, severe neonatal type	68367
353298	Roifman syndrome	93419
353281	Rubinstein-Taybi syndrome due to 16p13.3 microdeletion	93890
353284	Rubinstein-Taybi syndrome due to EP300 haploinsufficiency	93890
352301	Disorder of phospholipids, sphingolipids and fatty acids biosynthesis	
352403	Spectrin-associated autosomal recessive cerebellar ataxia	98006
352333	Congenital ichthyosis-intellectual disability-spastic quadriplegia syndrome	89826
352328	MEGDEL syndrome	68367
352447	Progressive external ophthalmoplegia-myopathy-emaciation syndrome	68367
352312	Disorder of phospholipids, sphingolipids and fatty acids biosynthesis with skeletal muscle predominant involvement	
352309	Disorder of phospholipids, sphingolipids and fatty acids biosynthesis with peripheral nerves predominant involvement	
352306	Disorder of phospholipids, sphingolipids and fatty acids biosynthesis with central nervous system predominant involvement	
352530	Intellectual disability-obesity-brain malformations-facial dysmorphism syndrome	93890
352563	Infantile hypertrophic cardiomyopathy due to MRPL44 deficiency	97929
352540	Oncogenic osteomalacia	93419
352479	Autosomal recessive limb-girdle muscular dystrophy type 2U	98006
352456	Mitochondrial DNA maintenance syndrome	
352470	DNA2-related mitochondrial DNA deletion syndrome	98006
352487	Digital anomalies-intellectual disability-short stature syndrome	
352490	Autism spectrum disorder due to AUTS2 deficiency	93890
294951	Congenital joint dislocations	
294949	Joint formation defects	
294955	Syndrome with limb reduction defects	
294953	Non syndromic limb overgrowth	
294947	Congenital deformities of fingers	
294944	Congenital deformities of limbs	
294925	Amelia	
294927	Intercalary limb defects	
294415	Renal-hepatic-pancreatic dysplasia	93890
294422	Chronic intestinal failure	97935
294049	Reunion Island Larsen-like syndrome	93419
294057	Rare nevus	
294060	Multiple pterygium syndrome	
293987	Rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome	97978
294016	Microcephaly-capillary malformation syndrome	93890
294023	Neonatal inflammatory skin and bowel disease	98023
294026	Syndactyly-nystagmus syndrome due to 2q31.1 microduplication	93890
293964	Hypoinsulinemic hypoglycemia and body hemihypertrophy	97978
293967	Hypogonadotropic hypogonadism-severe microcephaly-sensorineural hearing loss-dysmorphism syndrome	93890
293978	Deficiency in anterior pituitary function-variable immunodeficiency syndrome	97978
293958	Hypertelorism-preauricular sinus-punctual pits-deafness syndrome	93890
293955	Childhood encephalopathy due to thiamine pyrophosphokinase deficiency	68367
293948	1p21.3 microdeletion syndrome	93890
293939	Distal Xq28 microduplication syndrome	93890
293936	EDICT syndrome	97966
293925	Lethal occipital encephalocele-skeletal dysplasia syndrome	93890
293910	Familial isolated arrhythmogenic ventricular dysplasia, right dominant form	97929
293899	Familial isolated arrhythmogenic ventricular dysplasia, biventricular form	97929
293888	Familial isolated arrhythmogenic ventricular dysplasia, left dominant form	97929
293864	Hypoplastic pancreas-intestinal atresia-hypoplastic gallbladder syndrome	93890
293848	Frontotemporal dementia, right temporal atrophy variant	98006
293838	Fatal infantile encephalopathy-pulmonary hypertension syndrome	
293843	3MC syndrome	93890
293830	Constitutional dyserythropoietic anemia	
293822	MITF-related melanoma and renal cell carcinoma predisposition syndrome	250908
293825	Congenital dyserythropoietic anemia type IV	97992
293812	Fixed drug eruption	89826
293815	Toxic dermatosis	
293807	Ketamine-induced biliary dilatation	108999
293725	Blepharophimosis-intellectual disability syndrome, Verloes type	93890
293642	Blepharophimosis-intellectual disability syndrome	
293707	Blepharophimosis-intellectual disability syndrome, MKB type	93890
293633	PYCR1-related De Barsy syndrome	68367
295044	Macrodactyly of fingers	93890
295047	Macrodactyly of toes	93890
295049	Upper limb hypertrophy	93890
295051	Lower limb hypertrophy	93890
295022	Congenital pseudoarthrosis of the fibula	93890
295024	Congenital pseudoarthrosis of the radius	93890
295026	Congenital pseudoarthrosis of the ulna	93890
295028	Tibio-fibular synostosis	93890
295030	True congenital shoulder dislocation	93890
295032	Isolated congenital radial head dislocation	93890
295034	Congenital knee dislocation	93890
295036	Congenital patella dislocation	93890
295012	Syndactyly type 6	93890
295020	Congenital pseudoarthrosis of the femur	93890
295018	Congenital pseudoarthrosis of the tibia	93890
295016	Camptodactyly of fingers	93890
295014	Familial isolated clinodactyly of fingers	93890
295004	Central polydactyly	93890
295002	Hyperphalangy	93890
295000	Constriction rings syndrome	93890
294977	Congenital absence of thigh and lower leg with foot present	93890
294979	Congenital absence of both forearm and hand	93890
294973	Humeral agenesis/hypoplasia	93890
294975	Congenital absence of upper arm and forearm with hand present	93890
294986	Apodia	93890
294988	Congenital absence/hypoplasia of thumb	93890
294981	Congenital absence of both lower leg and foot	93890
294983	Acheiria	93890
294963	Popliteal pterygium syndrome	
294957	Dysostosis with combined reduction defects of upper and lower limbs	
294959	Syndrome with limb duplication, polydactyly, syndactyly, and/or hyperphalangy	
294969	Amelia of lower limb	93890
294971	Tetra-amelia	93890
294965	Lethal congenital contracture syndrome	
294967	Amelia of upper limb	93890
290842	Autoinflammatory syndrome with skin involvement	
290849	Rare head and neck tumor	
289891	Hypermethioninemia due to glycine N-methyltransferase deficiency	68367
289902	3-methylglutaconic aciduria	
289899	Organic aciduria	
289866	Disorder of proline metabolism	
289863	Atypical glycine encephalopathy	98006
289877	Transient hyperammonemia of the newborn	68367
289869	Disorder of ornithine metabolism	
