DO_ID	DO_NAME	PARENT_DO_ID	LEVEL
DOID:8577	ulcerative colitis	DOID:0060180	5
DOID:0050585	congenital generalized lipodystrophy	DOID:811	4
DOID:0050584	gummatous syphilis	DOID:8200	5
DOID:0050589	inflammatory bowel disease	DOID:5295	3
DOID:0050588	muscular dystrophy-dystroglycanopathy	DOID:0050557	7
DOID:0110619	primary ciliary dyskinesia 33	DOID:9562	3
DOID:0050587	trichotillomania	DOID:10937	2
DOID:0110618	primary ciliary dyskinesia 13	DOID:9562	3
DOID:0110617	primary ciliary dyskinesia 5	DOID:9562	3
DOID:0050581	brachydactyly	DOID:1934	6
DOID:0050580	hereditary lymphedema	DOID:4977	4
DOID:7231	pediatric CNS embryonal cell carcinoma	DOID:6052	7
DOID:7230	postgerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma	DOID:6354	9
DOID:8564	lip cancer	DOID:8618	5
DOID:7233	adult central nervous system embryonal carcinoma	DOID:5349	7
DOID:9892	median arcuate ligament syndrome	DOID:0050828	4
DOID:7232	central nervous system embryonal carcinoma	DOID:4439	6
DOID:9893	periodontosis	DOID:1091	4
DOID:0110605	primary ciliary dyskinesia 7	DOID:9562	3
DOID:0110604	primary ciliary dyskinesia 18	DOID:9562	3
DOID:0110603	primary ciliary dyskinesia 32	DOID:9562	3
DOID:0050579	glycogen storage disease XV	DOID:2747	5
DOID:0110602	primary ciliary dyskinesia 11	DOID:9562	3
DOID:0110601	primary ciliary dyskinesia 12	DOID:9562	3
DOID:7235	pancreatic mucinous cystadenoma	DOID:3918	5
DOID:8567	Hodgkin's lymphoma	DOID:0060058	6
DOID:9898	villonodular synovitis	DOID:381	6
DOID:0110600	primary ciliary dyskinesia 29	DOID:9562	3
DOID:7234	pancreatic colloid cystadenocarcinoma	DOID:4073	8
DOID:8568	infectious mononucleosis	DOID:934	2
DOID:7237	pancreatic non-invasive mucinous cystadenocarcinoma	DOID:7234	9
DOID:7236	pancreatic invasive mucinous cystadenocarcinoma	DOID:7234	9
DOID:8566	herpes simplex	DOID:934	2
DOID:0050574	L-2-hydroxyglutaric aciduria	DOID:0050573	4
DOID:0050573	2-hydroxyglutaric aciduria	DOID:9252	3
DOID:0050572	cone-rod dystrophy	DOID:8466	7
DOID:0050571	congenital disorder of glycosylation type II	DOID:5212	4
DOID:0050578	occult macular dystrophy	DOID:4448	8
DOID:0110609	primary ciliary dyskinesia 23	DOID:9562	3
DOID:0050577	Sensenbrenner syndrome	DOID:0050737	4
DOID:0110608	primary ciliary dyskinesia 19	DOID:9562	3
DOID:0050576	Senior-Loken syndrome	DOID:0050737	4
DOID:0110607	primary ciliary dyskinesia 28	DOID:9562	3
DOID:0050575	D-2-hydroxyglutaric aciduria	DOID:0050573	4
DOID:0110606	primary ciliary dyskinesia 6	DOID:9562	3
DOID:0050570	congenital disorder of glycosylation type I	DOID:5212	4
DOID:8596	scarlet fever	DOID:974	3
DOID:7263	selective IgD deficiency disease	DOID:6025	5
DOID:7266	familiar fallopian tube carcinoma	DOID:1963	7
DOID:8593	chronic monocytic leukemia	DOID:8527	8
DOID:8590	acute vascular insufficiency of intestine	DOID:5295	3
DOID:0050569	Seckel syndrome	DOID:0050737	4
DOID:0050568	spondylocostal dysostosis	DOID:1934	6
DOID:7267	lung clear cell carcinoma	DOID:3910	8
DOID:7269	cribriform variant testicular seminoma	DOID:5842	9
DOID:0050563	nonsyndromic deafness	DOID:2742	4
DOID:0050562	West syndrome	DOID:0050703	7
DOID:0050561	Lennox-Gastaut syndrome	DOID:0050704	7
DOID:0050560	Walker-Warburg syndrome	DOID:0050557	7
DOID:0050567	orofacial cleft	DOID:0080015	1
DOID:0050566	X-linked nonsyndromic deafness	DOID:0050563	5
DOID:0050565	autosomal recessive nonsyndromic deafness	DOID:0050563	5
DOID:0050564	autosomal dominant nonsyndromic deafness	DOID:0050563	5
DOID:8584	Burkitt lymphoma	DOID:706	9
DOID:8580	malignant histiocytosis	DOID:3405	4
DOID:0050559	Fukuyama congenital muscular dystrophy	DOID:0050557	7
DOID:0050558	Ullrich congenital muscular dystrophy	DOID:0050557	7
DOID:0050557	congenital muscular dystrophy	DOID:9884	6
DOID:0050556	infantile onset spinocerebellar ataxia	DOID:0050950	6
DOID:0050554	X-linked sideroblastic anemia with ataxia	DOID:8955	5
DOID:0050553	JMP syndrome	DOID:0050737	4
DOID:10773	bubonic plague	DOID:3482	4
DOID:10778	fiedler's myocarditis	DOID:3951	7
DOID:10779	septic myocarditis	DOID:3951	7
DOID:0110663	congenital myasthenic syndrome 1A	DOID:3635	7
DOID:9861	miliary tuberculosis	DOID:0050598	5
DOID:0110662	congenital myasthenic syndrome 1B	DOID:3635	7
DOID:0110661	congenital myasthenic syndrome 20	DOID:3635	7
DOID:0110660	congenital myasthenic syndrome 12	DOID:3635	7
DOID:0050549	Saldino-Noonan syndrome	DOID:225	1
DOID:7206	melanomatosis	DOID:1909	4
DOID:8538	reticulosarcoma	DOID:0060073	5
DOID:9869	hereditary fructose intolerance syndrome	DOID:2978	3
DOID:0050548	hereditary sensory neuropathy	DOID:870	4
DOID:0110659	congenital myasthenic syndrome 7	DOID:3635	7
DOID:0050547	familial medullary thyroid carcinoma	DOID:3973	8
DOID:0110658	congenital myasthenic syndrome 15	DOID:3635	7
DOID:8536	herpes zoster	DOID:934	2
DOID:9867	toxic maculopathy	DOID:2007	9
DOID:0050546	congenital adrenal insufficiency	DOID:9553	3
DOID:0110657	congenital myasthenic syndrome 8	DOID:3635	7
DOID:7207	lung combined large cell neuroendocrine carcinoma	DOID:6658	9
DOID:9868	intestinal disaccharidase deficiency	DOID:2978	3
DOID:9868	intestinal disaccharidase deficiency	DOID:5295	3
DOID:0110656	long QT syndrome 15	DOID:2843	6
DOID:7202	intermediate malignant teratoma	DOID:5563	7
DOID:8534	gastroesophageal reflux disease	DOID:77	2
DOID:0110655	long QT syndrome 14	DOID:2843	6
DOID:0110654	long QT syndrome 13	DOID:2843	6
DOID:0110653	long QT syndrome 12	DOID:2843	6
DOID:8533	hypopharynx cancer	DOID:0060119	5
DOID:0050541	Charcot-Marie-Tooth disease type 4	DOID:10595	6
DOID:0050540	Charcot-Marie-Tooth disease type 3	DOID:10595	6
DOID:0050545	visceral heterotaxy	DOID:0080015	1
DOID:10780	primary polycythemia	DOID:8432	4
DOID:0050544	hypermethioninemia	DOID:9252	3
DOID:0050543	Charcot-Marie-Tooth disease intermediate type	DOID:10595	6
DOID:10782	mesenteric lymphadenitis	DOID:1602	5
DOID:0050542	Charcot-Marie-Tooth disease type X	DOID:10595	6
DOID:10783	methemoglobinemia	DOID:2860	7
DOID:10784	Queensland tick typhus	DOID:11104	4
DOID:10787	premature menopause	DOID:1414	5
DOID:0110652	long QT syndrome 11	DOID:2843	6
DOID:0110651	long QT syndrome 10	DOID:2843	6
DOID:0110650	long QT syndrome 9	DOID:2843	6
DOID:0050538	Charcot-Marie-Tooth disease type 1	DOID:10595	6
DOID:8527	monocytic leukemia	DOID:8692	7
DOID:9858	deep keratitis	DOID:4677	7
DOID:0050537	posterior polar cataract	DOID:83	7
DOID:0110648	long QT syndrome 6	DOID:2843	6
DOID:0050536	SC phocomelia syndrome	DOID:0050737	4
DOID:0110647	long QT syndrome 5	DOID:2843	6
DOID:9856	congenital syphilis	DOID:4166	4
DOID:0050535	exudative vitreoretinopathy	DOID:2462	7
DOID:0110646	long QT syndrome 3	DOID:2843	6
DOID:9857	interstitial keratitis	DOID:65	3
DOID:9857	interstitial keratitis	DOID:9858	8
DOID:0110645	long QT syndrome 2	DOID:2843	6
DOID:9854	lingual-facial-buccal dyskinesia	DOID:480	5
DOID:0110644	long QT syndrome 1	DOID:2843	6
DOID:0050539	Charcot-Marie-Tooth disease type 2	DOID:10595	6
DOID:0050530	intermediate spinal muscular atrophy	DOID:0060160	7
DOID:10790	chronic frontal sinusitis	DOID:10791	7
DOID:0050534	congenital stationary night blindness	DOID:8499	7
DOID:10791	frontal sinusitis	DOID:0050127	6
DOID:10792	chronic maxillary sinusitis	DOID:2051	7
DOID:10793	chronic sphenoidal sinusitis	DOID:10794	7
DOID:8529	ulcer of lower limbs	DOID:8549	4
DOID:10794	sphenoid sinusitis	DOID:0050127	6
DOID:10754	otitis media	DOID:5100	5
DOID:10755	petrositis	DOID:1019	6
DOID:8552	chronic myeloid leukemia	DOID:8692	7
DOID:9883	Becker muscular dystrophy	DOID:9884	6
DOID:0110640	congenital muscular dystrophy due to LMNA mutation	DOID:0050557	7
DOID:8553	pyoderma gangrenosum	DOID:4223	5
DOID:9884	muscular dystrophy	DOID:423	5
DOID:7222	gallbladder pleomorphic giant cell adenocarcinoma	DOID:3500	8
DOID:7221	gallbladder papillary carcinoma	DOID:3500	8
DOID:9880	cardiovascular syphilis	DOID:8200	5
DOID:0110638	congenital muscular dystrophy merosin-positive	DOID:0050557	7
DOID:0050526	Gamstorp-Wohlfart syndrome	DOID:225	1
DOID:0110637	muscular dystrophy-dystroglycanopathy type B6	DOID:0050557	7
DOID:0110636	congenital merosin-deficient muscular dystrophy 1A	DOID:0050557	7
DOID:0050524	maturity-onset diabetes of the young	DOID:630	1
DOID:0110635	muscular dystrophy-dystroglycanopathy type B5	DOID:0050557	7
DOID:0110634	congenital muscular dystrophy 1B	DOID:0050557	7
DOID:7224	spinal meninges cancer	DOID:5612	6
DOID:8556	vallecula cancer	DOID:8557	6
DOID:0110633	rigid spine muscular dystrophy 1	DOID:0050557	7
DOID:7223	breast giant fibroadenoma	DOID:1618	6
DOID:8557	oropharynx cancer	DOID:0060119	5
DOID:9888	alternating esotropia	DOID:9840	8
DOID:0050529	adult spinal muscular atrophy	DOID:0060160	7
DOID:0110632	megaconial type congenital muscular dystrophy	DOID:0050557	7
DOID:0050528	nonphotosensitive trichothiodystrophy	DOID:0050737	4
DOID:0110631	arthrogryposis due to muscular dystrophy	DOID:0050557	7
DOID:0050523	adult T-cell leukemia	DOID:715	9
DOID:0050522	Balkan hemorrhagic fever	DOID:11266	3
DOID:0050521	Oropouche fever	DOID:934	2
DOID:0110639	congenital muscular dystrophy due to integrin alpha-7 deficiency	DOID:0050557	7
DOID:10762	portal hypertension	DOID:272	4
DOID:10763	hypertension	DOID:0050828	4
DOID:0110630	Wolfram syndrome 2	DOID:10632	2
DOID:8541	Sezary's disease	DOID:0060061	10
DOID:7211	fibrous meningioma	DOID:3565	6
DOID:9870	galactosemia	DOID:2978	3
DOID:7210	psammomatous meningioma	DOID:3565	6
DOID:0050516	O'nyong'nyong fever	DOID:934	2
DOID:0110627	primary ciliary dyskinesia 26	DOID:9562	3
DOID:8549	chronic ulcer of skin	DOID:37	3
DOID:0050515	paralytic poliomyelitis	DOID:4953	3
DOID:0110626	primary ciliary dyskinesia 2	DOID:9562	3
DOID:0050514	bulbospinal polio	DOID:0050515	4
DOID:0110625	primary ciliary dyskinesia 20	DOID:9562	3
DOID:0050513	spinal polio	DOID:0050515	4
DOID:0110624	primary ciliary dyskinesia 30	DOID:9562	3
DOID:0110623	primary ciliary dyskinesia 15	DOID:9562	3
DOID:7213	transitional meningioma	DOID:3565	6
DOID:8545	malignant hyperthermia	DOID:630	1
DOID:0110622	primary ciliary dyskinesia 9	DOID:9562	3
DOID:7212	meningothelial meningioma	DOID:3565	6
DOID:9877	urethral gland abscess	DOID:732	3
DOID:0050518	Ross River fever	DOID:934	2
DOID:0110621	primary ciliary dyskinesia 17	DOID:9562	3
DOID:8543	Hodgkin's lymphoma, lymphocytic-histiocytic predominance	DOID:8567	7
DOID:0050517	Barmah Forest virus disease	DOID:934	2
DOID:0110620	primary ciliary dyskinesia 35	DOID:9562	3
DOID:7214	noninvasive malignant thymoma	DOID:3275	6
DOID:8544	chronic fatigue syndrome	DOID:225	1
DOID:0110629	Wolfram syndrome 1	DOID:10632	2
DOID:0110628	primary ciliary dyskinesia 24	DOID:9562	3
DOID:10772	thrombotic thrombocytopenic purpura	DOID:2452	4
DOID:13326	chronic follicular conjunctivitis	DOID:2475	8
DOID:13328	diabetic cataract	DOID:83	7
DOID:13327	anatomical narrow angle borderline glaucoma	DOID:9283	7
DOID:13329	toxic optic neuropathy	DOID:1210	7
DOID:0050626	gastrointestinal neuroendocrine tumor	DOID:3119	4
DOID:0050625	biliary tract neoplasm	DOID:3117	5
DOID:0050624	gastrointestinal system benign neoplasm	DOID:0060085	3
DOID:0050623	bladder benign neoplasm	DOID:731	4
DOID:9700	bacterial conjunctivitis	DOID:6195	7
DOID:0050629	Aicardi-Goutieres syndrome	DOID:0050737	4
DOID:0050628	advanced sleep phase syndrome	DOID:535	2
DOID:0050622	reproductive organ benign neoplasm	DOID:0060085	3
DOID:12001	tracheal lymphoma	DOID:11920	5
DOID:13333	hypertrophy of tongue papillae	DOID:10944	4
DOID:0050621	respiratory system benign neoplasm	DOID:0060085	3
DOID:12002	trachea sarcoma	DOID:11920	5
DOID:9709	rosacea conjunctivitis	DOID:6195	7
DOID:0050620	infiltrating renal pelvis transitional cell carcinoma	DOID:5974	7
DOID:12003	trachea squamous cell carcinoma	DOID:4876	6
DOID:13336	congenital toxoplasmosis	DOID:9965	5
DOID:14669	acrodysostosis	DOID:1934	6
DOID:0050615	respiratory system cancer	DOID:0050686	3
DOID:0050614	bronchus carcinoma in situ	DOID:8719	3
DOID:0050613	bile duct carcinoma in situ	DOID:8719	3
DOID:0050612	gall bladder carcinoma in situ	DOID:8719	3
DOID:0050619	paranasal sinus cancer	DOID:0050615	4
DOID:0050618	malignant Sertoli-Leydig cell tumor	DOID:192	5
DOID:0050617	malignant Sertoli cell tumor	DOID:192	5
DOID:0050616	malignant Leydig cell tumor	DOID:192	5
DOID:14671	multiple intestinal atresia	DOID:0050737	4
DOID:14670	hypertelorism, microtia, facial clefting syndrome	DOID:0050737	4
DOID:12010	anterior ischemic optic neuropathy	DOID:1891	6
DOID:13341	parasitic conjunctivitis	DOID:2475	8
DOID:0050611	pharynx carcinoma in situ	DOID:8719	3
DOID:0050610	oral cavity carcinoma in situ	DOID:8719	3
DOID:13306	diphtheritic cystitis	DOID:1679	4
DOID:0050604	acrocapitofemoral dysplasia	DOID:2256	6
DOID:9726	vitreous detachment	DOID:9720	5
DOID:0050603	acheiropody	DOID:2256	6
DOID:0050602	triple-A syndrome	DOID:0050737	4
DOID:9724	purulent endophthalmitis	DOID:4692	7
DOID:0050601	ADULT syndrome	DOID:0050736	4
DOID:0050608	Askin's tumor	DOID:3369	7
DOID:9722	ophthalmia nodosa	DOID:5614	5
DOID:9723	vitreous abscess	DOID:9720	5
DOID:9723	vitreous abscess	DOID:9724	8
DOID:0050606	acrokeratosis verruciformis	DOID:161	4
DOID:9720	vitreous disease	DOID:1492	4
DOID:0050605	acrodermatitis enteropathica	DOID:896	3
DOID:0050600	ABCD syndrome	DOID:0050737	4
DOID:13310	diphtheritic peritonitis	DOID:8283	3
DOID:13313	pancreatic mucinous ductal ectasia	DOID:26	3
DOID:13317	hyperinsulinemic hypoglycemia	DOID:2978	3
DOID:13316	exocrine pancreatic insufficiency	DOID:26	3
DOID:9714	occlusion of gallbladder	DOID:0060262	3
DOID:9719	proliferative vitreoretinopathy	DOID:5679	6
DOID:9719	proliferative vitreoretinopathy	DOID:9720	5
DOID:9717	hydrops of gallbladder	DOID:0060262	3
DOID:14654	prostatitis	DOID:47	4
DOID:2272	vulvovaginal candidiasis	DOID:1508	5
DOID:0110814	hereditary spastic paraplegia 63	DOID:2476	5
DOID:0110813	hereditary spastic paraplegia 62	DOID:2476	5
DOID:2275	pharyngitis	DOID:974	3
DOID:0110812	hereditary spastic paraplegia 61	DOID:2476	5
DOID:0110811	hereditary spastic paraplegia 6	DOID:2476	5
DOID:2273	vulvovaginitis	DOID:229	3
DOID:0110810	hereditary spastic paraplegia 5A	DOID:2476	5
DOID:2277	gonadal disease	DOID:28	2
DOID:0110819	hereditary spastic paraplegia 74	DOID:2476	5
DOID:0110818	hereditary spastic paraplegia 73	DOID:2476	5
DOID:0110817	hereditary spastic paraplegia 72	DOID:2476	5
DOID:0110816	hereditary spastic paraplegia 7	DOID:2476	5
DOID:0110815	hereditary spastic paraplegia 64	DOID:2476	5
DOID:0060007	CD3zeta deficiency	DOID:627	5
DOID:0060006	artemis deficiency	DOID:627	5
DOID:0060009	MHC class I deficiency	DOID:627	5
DOID:0060008	janus kinase-3 deficiency	DOID:627	5
DOID:3590	gestational trophoblastic neoplasm	DOID:4085	6
DOID:0060001	withdrawal disorder	DOID:303	2
DOID:0060000	infective endocarditis	DOID:10314	5
DOID:0060002	C1 inhibitor deficiency	DOID:626	4
DOID:0060005	autoimmune disease of endocrine system	DOID:417	4
DOID:0060004	autoimmune disease of central nervous system	DOID:438	5
DOID:0110803	hereditary spastic paraplegia 51	DOID:2476	5
DOID:0110802	hereditary spastic paraplegia 50	DOID:2476	5
DOID:0110801	hereditary spastic paraplegia 49	DOID:2476	5
DOID:0110800	hereditary spastic paraplegia 48	DOID:2476	5
DOID:3593	epithelioid trophoblastic tumor	DOID:4085	6
DOID:3594	choriocarcinoma	DOID:2021	6
DOID:3596	placental site trophoblastic tumor	DOID:3594	7
DOID:0110809	hereditary spastic paraplegia 57	DOID:2476	5
DOID:0110808	hereditary spastic paraplegia 56	DOID:2476	5
DOID:0110807	hereditary spastic paraplegia 55	DOID:2476	5
DOID:13300	Scheuermann's disease	DOID:8125	6
DOID:0110806	hereditary spastic paraplegia 54	DOID:2476	5
DOID:0110805	hereditary spastic paraplegia 53	DOID:2476	5
DOID:0110804	hereditary spastic paraplegia 52	DOID:2476	5
DOID:0060018	CD3gamma deficiency	DOID:627	5
DOID:0060017	CD3epsilon deficiency	DOID:627	5
DOID:0060019	coronin-1A deficiency	DOID:627	5
DOID:0060010	Omenn syndrome	DOID:627	5
DOID:0060012	recombinase activating gene 2 deficiency	DOID:627	5
DOID:0060011	recombinase activating gene 1 deficiency	DOID:627	5
DOID:0060014	CD45 deficiency	DOID:627	5
DOID:0060013	gamma chain deficiency	DOID:627	5
DOID:0060016	CD3delta deficiency	DOID:627	5
DOID:0060015	interleukin-7 receptor alpha deficiency	DOID:627	5
DOID:2297	leptospirosis	DOID:0050338	3
DOID:0060029	autoimmune disease of exocrine system	DOID:417	4
DOID:0060028	Good syndrome	DOID:2583	5
DOID:0060021	DNA ligase IV deficiency	DOID:628	4
DOID:0060020	reticular dysgenesis	DOID:627	5
DOID:0060023	CD40 deficiency	DOID:628	4
DOID:0060022	CD40 ligand deficiency	DOID:628	4
DOID:0060025	immunoglobulin alpha deficiency	DOID:2115	4
DOID:2283	keratopathy	DOID:10124	6
DOID:0060024	lambda 5 deficiency	DOID:2115	4
DOID:2282	hidradenitis	DOID:1383	4
DOID:0060027	B cell linker protein deficiency	DOID:2583	5
DOID:0060026	immunoglobulin beta deficiency	DOID:2115	4
DOID:2280	hidradenitis suppurativa	DOID:2282	5
DOID:2286	capillary lymphangioma	DOID:1475	4
DOID:0060030	autoimmune disease of eyes, ear, nose and throat	DOID:417	4
DOID:0060039	autoimmune disease of skin and connective tissue	DOID:417	4
DOID:0060032	autoimmune disease of musculoskeletal system	DOID:417	4
DOID:0060031	autoimmune disease of gastrointestinal tract	DOID:417	4
DOID:0060033	autoimmune disease of peripheral nervous system	DOID:438	5
DOID:4890	juvenile myoclonic epilepsy	DOID:0050705	7
DOID:0060036	intrinsic cardiomyopathy	DOID:0050700	4
DOID:0060038	specific developmental disorder	DOID:0060037	2
DOID:0060037	developmental disorder of mental health	DOID:150	1
DOID:4895	rete ovarii neoplasm	DOID:0060086	5
DOID:2231	factor XII deficiency	DOID:0050739	3
DOID:3565	meningioma	DOID:3620	5
DOID:4896	bile duct adenocarcinoma	DOID:4897	7
DOID:4897	bile duct carcinoma	DOID:4606	6
DOID:2236	congenital afibrinogenemia	DOID:2214	4
DOID:2235	prothrombin deficiency	DOID:0050737	4
DOID:4892	middle ear adenocarcinoma	DOID:4893	8
DOID:0060041	autism spectrum disorder	DOID:0060040	3
DOID:2234	focal epilepsy	DOID:1826	5
DOID:4893	middle ear carcinoma	DOID:5099	7
DOID:0060040	pervasive developmental disorder	DOID:0060037	2
DOID:12084	transient arthropathy	DOID:2092	7
DOID:4894	rete ovarii adenocarcinoma	DOID:3713	10
DOID:2239	granulomatous hepatitis	DOID:2237	5
DOID:12087	deep corneal vascularisation	DOID:11382	8
DOID:2237	hepatitis	DOID:409	4
DOID:0060043	sexual disorder	DOID:150	1
DOID:0060042	atypical autism	DOID:0060041	4
DOID:0060045	Munchausen by proxy	DOID:1766	2
DOID:0060044	paraphilia disorder	DOID:0060043	2
DOID:0060047	writing disorder	DOID:8927	4
DOID:0060046	aphasia	DOID:93	5
DOID:0060049	autoimmune disease of urogenital tract	DOID:417	4
DOID:0060048	nosophobia	DOID:599	5
DOID:4885	Colorado tick fever	DOID:934	2
DOID:0060050	autoimmune disease of blood	DOID:417	4
DOID:4880	kidney clear cell sarcoma	DOID:4242	6
DOID:2224	essential thrombocythemia	DOID:2226	8
DOID:2223	platelet storage pool deficiency	DOID:2218	5
DOID:0060051	autoimmune disease of cardiovascular system	DOID:417	4
DOID:2222	factor X deficiency	DOID:2214	4
DOID:12096	sodoku disease	DOID:0050338	3
DOID:2229	factor XI deficiency	DOID:0050739	3
DOID:2228	thrombocytosis	DOID:2218	5
DOID:12098	trigeminal neuralgia	DOID:561	6
DOID:2226	myeloproliferative neoplasm	DOID:0070004	7
DOID:3557	superior mesenteric artery syndrome	DOID:3558	5
DOID:3558	duodenal obstruction	DOID:4072	4
DOID:3558	duodenal obstruction	DOID:8437	4
DOID:4889	lymph node tuberculosis	DOID:0050598	5
DOID:3559	pseudomyxoma peritonei	DOID:11239	6
DOID:0060054	autonomic peripheral neuropathy	DOID:870	4
DOID:0060056	hypersensitivity reaction disease	DOID:2914	2
DOID:0060055	popliteal pterygium syndrome	DOID:0050736	4
DOID:0060058	lymphoma	DOID:2531	5
DOID:0060057	gluten allergy	DOID:3044	5
DOID:2253	cervix disease	DOID:345	4
DOID:3587	pancreatic ductal carcinoma	DOID:4905	6
DOID:2251	hypertrophic elongation of cervix	DOID:2253	5
DOID:0060061	cutaneous T cell lymphoma	DOID:0050749	9
DOID:0060060	non-Hodgkin lymphoma	DOID:0060058	6
DOID:0060063	X-linked sideroblastic anemia	DOID:8955	5
DOID:2256	osteochondrodysplasia	DOID:0080006	5
DOID:0060062	familial juvenile hyperuricemic nephropathy	DOID:557	3
DOID:12064	mediastinum neurofibroma	DOID:4691	6
DOID:13399	color blindness	DOID:1432	7
DOID:0060065	pyridoxine-refractory autosomal recessive sideroblastic anemia	DOID:8955	5
DOID:0060064	sideroblastic anemia with spinocerebellar ataxia	DOID:8955	5
DOID:0060067	Pearson syndrome	DOID:700	3
DOID:0060066	pyridoxine-responsive sideroblastic anemia	DOID:8955	5
DOID:0060068	marantic endocarditis	DOID:10314	5
DOID:3575	cavernous sinus thrombosis	DOID:3572	7
DOID:3576	sagittal sinus thrombosis	DOID:3572	7
DOID:3577	Sertoli cell tumor	DOID:4757	5
DOID:3578	ovarian gonadoblastoma	DOID:0060112	6
DOID:0060072	benign neoplasm	DOID:14566	1
