ORPHANET_ID	ORPHANET_NAME	ICD10CM_ID
447777	Keratocystic odontogenic tumor	D16.4
447757	Autosomal dominant spastic paraplegia type 9B	G11.4
447753	Autosomal dominant spastic paraplegia type 9A	G11.4
447764	IgG4-related sclerosing cholangitis	K83.0
447760	Autosomal recessive spastic paraplegia type 9B	G11.4
412066	PRKAR1B-related neurodegenerative dementia with intermediate filaments	G31.8
412057	Autosomal recessive cerebellar ataxia due to STUB1 deficiency	G11.1
412181	Epidermolysis bullosa simplex due to BP230 deficiency	Q81.0
412069	AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome	Q87.8
412189	Epidermolysis bullosa simplex due to exophilin 5 deficiency	Q81.0
412217	Dystonia-aphonia syndrome	G24.8
412206	Primary failure of tooth eruption	K00.8
418959	Squamous cell carcinoma of the stomach	C16.0
418959	Squamous cell carcinoma of the stomach	C16.1
418959	Squamous cell carcinoma of the stomach	C16.2
418959	Squamous cell carcinoma of the stomach	C16.3
418959	Squamous cell carcinoma of the stomach	C16.4
418959	Squamous cell carcinoma of the stomach	C16.5
418959	Squamous cell carcinoma of the stomach	C16.8
418945	Carcinoma of esophagus, salivary gland type	C15.1
418945	Carcinoma of esophagus, salivary gland type	C15.2
418945	Carcinoma of esophagus, salivary gland type	C15.3
418945	Carcinoma of esophagus, salivary gland type	C15.4
418945	Carcinoma of esophagus, salivary gland type	C15.5
418945	Carcinoma of esophagus, salivary gland type	C15.8
418945	Carcinoma of esophagus, salivary gland type	C15.0
418951	Undifferentiated carcinoma of esophagus	C15.0
418951	Undifferentiated carcinoma of esophagus	C15.1
418951	Undifferentiated carcinoma of esophagus	C15.2
418951	Undifferentiated carcinoma of esophagus	C15.3
418951	Undifferentiated carcinoma of esophagus	C15.4
418951	Undifferentiated carcinoma of esophagus	C15.5
418951	Undifferentiated carcinoma of esophagus	C15.8
420259	Secondary pulmonary alveolar proteinosis	J84.0
420179	Malan overgrowth syndrome	Q87.3
415286	Bilirubin encephalopathy	P57.9
420789	Autoimmune encephalopathy with parasomnia and obstructive sleep apnea	G04.8
420794	Cono-spondylar dysplasia	Q77.7
420702	Autosomal recessive severe congenital neutropenia due to CSF3R deficiency	D70
420728	Combined oxidative phosphorylation defect type 20	G31.8
420733	Combined oxidative phosphorylation defect type 21	G31.8
420741	RIDDLE syndrome	D82.8
420492	Adult-onset cervical dystonia, DYT23 type	G24.8
420485	Cranio-cervical dystonia with laryngeal and upper-limb involvement	G24.8
420556	Visual snow syndrome	H53.8
420402	Semicircular canal dehiscence syndrome	H83.8
420429	Glycogen storage disease due to acid maltase deficiency, late-onset	E74.0
420611	Transient myeloproliferative syndrome	D47.7
420584	Postaxial polydactyly-anterior pituitary anomalies-facial dysmorphism syndrome	Q87.8
420699	Autosomal recessive severe congenital neutropenia due to CXCR2 deficiency	D70
420686	Woolly hair-palmoplantar keratoderma syndrome	Q82.8
420561	Temple-Baraitser syndrome	Q87.2
420573	Severe combined immunodeficiency due to CTPS1 deficiency	D81.2
420566	Bleeding disorder due to CalDAG-GEFI deficiency	D69.1
423461	Mucolipidosis type III alpha/beta	E77.0
423470	Mucolipidosis type III gamma	E77.0
423454	Nail and teeth abnormalities-marginal palmoplantar keratoderma-oral hyperpigmentation syndrome	Q82.8
423384	Autosomal recessive severe congenital neutropenia due to JAGN1 deficiency	D70
423296	Spinocerebellar ataxia type 38	G11.8
423306	Microcephaly-short stature-intellectual disability-facial dysmorphism syndrome	Q87.1
423717	Cutaneous larva migrans	B76.9
423693	Double outlet right ventricle with subaortic or doubly committed ventricular septal defect	Q20.1
423712	Double outlet right ventricle with atrioventricular septal defect, pulmonary stenosis, heterotaxy	Q24.8
423479	X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome	E79.8
422526	Hereditary clear cell renal cell carcinoma	C64
423275	Spinocerebellar ataxia type 40	G11.8
424065	Solid pseudopapillary carcinoma of pancreas	C25.0
424065	Solid pseudopapillary carcinoma of pancreas	C25.1
424065	Solid pseudopapillary carcinoma of pancreas	C25.2
424065	Solid pseudopapillary carcinoma of pancreas	C25.7
424065	Solid pseudopapillary carcinoma of pancreas	C25.8
424058	Intraductal papillary mucinous carcinoma of pancreas	C25.3
424080	Osteoclastic giant cell tumor of pancreas	C25.0
424080	Osteoclastic giant cell tumor of pancreas	C25.1
424080	Osteoclastic giant cell tumor of pancreas	C25.2
424080	Osteoclastic giant cell tumor of pancreas	C25.7
424080	Osteoclastic giant cell tumor of pancreas	C25.8
424073	Serous cystadenocarcinoma of pancreas	C25.0
424073	Serous cystadenocarcinoma of pancreas	C25.1
424073	Serous cystadenocarcinoma of pancreas	C25.2
424073	Serous cystadenocarcinoma of pancreas	C25.7
424073	Serous cystadenocarcinoma of pancreas	C25.8
424107	Congenital myopathy with myasthenic-like onset	G71.2
424099	Colobomatous microphthalmia-rhizomelic dysplasia syndrome	Q87.5
424261	Autosomal recessive limb-girdle muscular dystrophy type 2Y	G71.0
424016	Adenocarcinoma of the anal canal	C21.1
424027	Progressive myoclonic epilepsy type 8	G40.3
424019	Squamous cell carcinoma of the anal canal	C21.1
424039	Squamous cell carcinoma of pancreas	C25.0
424039	Squamous cell carcinoma of pancreas	C25.1
424039	Squamous cell carcinoma of pancreas	C25.2
424039	Squamous cell carcinoma of pancreas	C25.7
424039	Squamous cell carcinoma of pancreas	C25.8
424053	Mucinous cystadenocarcinoma of the pancreas	C25.8
424053	Mucinous cystadenocarcinoma of the pancreas	C25.0
424053	Mucinous cystadenocarcinoma of the pancreas	C25.1
424053	Mucinous cystadenocarcinoma of the pancreas	C25.2
424053	Mucinous cystadenocarcinoma of the pancreas	C25.7
424046	Acinar cell carcinoma of pancreas	C25.0
424046	Acinar cell carcinoma of pancreas	C25.1
424046	Acinar cell carcinoma of pancreas	C25.2
424046	Acinar cell carcinoma of pancreas	C25.7
424046	Acinar cell carcinoma of pancreas	C25.8
423968	Squamous cell carcinoma of the small intestine	C17.0
423968	Squamous cell carcinoma of the small intestine	C17.1
423968	Squamous cell carcinoma of the small intestine	C17.2
423968	Squamous cell carcinoma of the small intestine	C17.3
423968	Squamous cell carcinoma of the small intestine	C17.8
423994	Squamous cell carcinoma of the colon	C18.3
423994	Squamous cell carcinoma of the colon	C18.4
423994	Squamous cell carcinoma of the colon	C18.5
423994	Squamous cell carcinoma of the colon	C18.6
423994	Squamous cell carcinoma of the colon	C18.7
423994	Squamous cell carcinoma of the colon	C18.8
423994	Squamous cell carcinoma of the colon	C18.9
423994	Squamous cell carcinoma of the colon	C18.0
423994	Squamous cell carcinoma of the colon	C18.2
424002	Squamous cell carcinoma of the rectum	C20
423781	Carcinoma of stomach, salivary gland type	C16.0
423781	Carcinoma of stomach, salivary gland type	C16.1
423781	Carcinoma of stomach, salivary gland type	C16.2
423781	Carcinoma of stomach, salivary gland type	C16.3
423781	Carcinoma of stomach, salivary gland type	C16.4
423781	Carcinoma of stomach, salivary gland type	C16.5
423781	Carcinoma of stomach, salivary gland type	C16.6
423781	Carcinoma of stomach, salivary gland type	C16.8
423786	Undifferentiated carcinoma of stomach	C16.0
423786	Undifferentiated carcinoma of stomach	C16.1
423786	Undifferentiated carcinoma of stomach	C16.2
423786	Undifferentiated carcinoma of stomach	C16.3
423786	Undifferentiated carcinoma of stomach	C16.4
423786	Undifferentiated carcinoma of stomach	C16.5
423786	Undifferentiated carcinoma of stomach	C16.6
423786	Undifferentiated carcinoma of stomach	C16.8
423894	Microcephaly-complex motor and sensory axonal neuropathy syndrome	G60.0
431140	X-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome	Q87.0
425120	STING-associated vasculopathy with onset in infancy	M35.8
424943	Adenocarcinoma of the liver and intrahepatic biliary tract	C22.0
424943	Adenocarcinoma of the liver and intrahepatic biliary tract	C22.1
424970	Undifferentiated carcinoma of liver and intrahepatic biliary tract	C22.7
424970	Undifferentiated carcinoma of liver and intrahepatic biliary tract	C22.0
424970	Undifferentiated carcinoma of liver and intrahepatic biliary tract	C22.1
424991	Adenocarcinoma of the gallbladder and extrahepatic biliary tract	C24.0
424991	Adenocarcinoma of the gallbladder and extrahepatic biliary tract	C23
424991	Adenocarcinoma of the gallbladder and extrahepatic biliary tract	C24.1
424991	Adenocarcinoma of the gallbladder and extrahepatic biliary tract	C24.8
424991	Adenocarcinoma of the gallbladder and extrahepatic biliary tract	C28.9
424996	Squamous cell carcinoma of gallbladder and extrahepatic biliary tract	C24.1
424996	Squamous cell carcinoma of gallbladder and extrahepatic biliary tract	C23
424996	Squamous cell carcinoma of gallbladder and extrahepatic biliary tract	C24.0
424996	Squamous cell carcinoma of gallbladder and extrahepatic biliary tract	C24.8
424996	Squamous cell carcinoma of gallbladder and extrahepatic biliary tract	C24.9
424975	Squamous cell carcinoma of liver and intrahepatic biliary tract	C22.0
424975	Squamous cell carcinoma of liver and intrahepatic biliary tract	C22.1
424982	Biliary cystadenocarcinoma	C22.1
431361	Progressive encephalopathy with leukodystrophy due to DECR deficiency	G31.8
431341	Patent urachus	Q64.4
431344	Urachal sinus	Q64.4
431347	Urachal diverticulum	Q64.4
431272	X-linked scapuloperoneal muscular dystrophy	G71.0
431329	Autosomal recessive spastic paraplegia type 57	G11.4
431255	Scapuloperoneal spinal muscular atrophy	G12.1
431149	Combined immunodeficiency due to OX40 deficiency	D81.8
431166	Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection	D84.8
435438	Progressive myoclonic epilepsy type 7	G40.3
435387	Autosomal dominant Charcot-Marie-Tooth disease type 2Y	G60.0
435372	Anterior urethral valve	Q64.7
435329	Familial ossifying fibroma	D16.4
434179	Orofaciodigital syndrome type 14	Q87.0
26793	Very long chain acyl-CoA dehydrogenase deficiency	E71.3
29072	Hereditary pheochromocytoma-paraganglioma	C74.1
29072	Hereditary pheochromocytoma-paraganglioma	C75.5
29072	Hereditary pheochromocytoma-paraganglioma	D35.0
29072	Hereditary pheochromocytoma-paraganglioma	D35.6
28378	Tyrosinemia type 2	E70.2
29207	Reactive arthritis	M02.3
29073	Multiple myeloma	C90.0
29822	Spontaneous periodic hypothermia	G90.8
30391	Isolated biliary atresia	Q44.2
320	Apparent mineralocorticoid excess	E26.1
724	Idiopathic acute eosinophilic pneumonia	J82
230	Dopamine beta-hydroxylase deficiency	G90.8
725	Continuous spikes and waves during sleep	F80.3
590	Congenital myasthenic syndrome	G70.2
404	Familial hyperaldosteronism type II	E26.0
756	Pseudohypoaldosteronism type 1	N25.8
162	Cataract-glaucoma syndrome	Q12.0
544	Diffuse large B-cell lymphoma	C83.3
545	Follicular lymphoma	C82.1
545	Follicular lymphoma	C82.2
545	Follicular lymphoma	C82.3
545	Follicular lymphoma	C82.4
545	Follicular lymphoma	C82.5
545	Follicular lymphoma	C82.6
545	Follicular lymphoma	C82.7
545	Follicular lymphoma	C82.9
545	Follicular lymphoma	C82.0
88	Idiopathic aplastic anemia	D61.0
102	Multiple system atrophy	G90.3
824	Primary myelofibrosis	D47.4
748	Mendelian susceptibility to mycobacterial diseases	D84.8
729	Polycythemia vera	D45
25980	X-linked myopathy with excessive autophagy	G71.8
26137	Juvenile temporal arteritis	L95.8
26106	Hereditary diffuse gastric cancer	C16.9
25968	Benign occipital epilepsy	G40.0
807	Sebastian syndrome	D69.4
26790	Pseudomyxoma peritonei	C78.6
26792	Short chain acyl-CoA dehydrogenase deficiency	E71.3
26791	Multiple acyl-CoA dehydrogenase deficiency	E71.3
26348	Acquired prothrombin deficiency	D68.4
26349	Protein S acquired deficiency	D68.8
620	Common mesentery	Q43.3
831	Congenital cervical spinal stenosis	Q06.8
49	Penile agenesis	Q55.5
227	Diphallia	Q55.6
674	Accessory pancreas	Q45.3
386	Hepatic cystic hamartoma	D13.4
266	Autosomal dominant limb-girdle muscular dystrophy type 1A	G71.0
264	Autosomal dominant limb-girdle muscular dystrophy type 1B	G71.0
353	Autosomal recessive limb-girdle muscular dystrophy type 2C	G71.0
219	Autosomal recessive limb-girdle muscular dystrophy type 2F	G71.0
641	Multifocal motor neuropathy	G61.8
119	Autosomal recessive limb-girdle muscular dystrophy type 2E	G71.0
603	Distal myopathy, Welander type	G71.0
588	Muscle-eye-brain disease	Q04.3
899	Walker-Warburg syndrome	Q04.3
272	Congenital muscular dystrophy, Fukuyama type	G71.0
265	Autosomal dominant limb-girdle muscular dystrophy type 1C	G71.0
268	Autosomal recessive limb-girdle muscular dystrophy type 2B	G71.0
263	Limb-girdle muscular dystrophy	G71.0
600	Vocal cord and pharyngeal distal myopathy	G71.0
609	Tibial muscular dystrophy	G71.0
602	GNE myopathy	G71.8
505652	CDKL5-related epileptic encephalopathy	G40.4
506784	Stevens-Johnson syndrome/toxic epidermal necrolysis overlap syndrome	L51.8
494421	Sacrococcygeal teratoma	C41.4
494421	Sacrococcygeal teratoma	C49.5
494421	Sacrococcygeal teratoma	C49.6
68	Amoebiasis due to free-living amoebae	B60.1
68	Amoebiasis due to free-living amoebae	B60.2
781	Q fever	A78
302	Epidermodysplasia verruciformis	B07
297	Tick-borne encephalitis	A84.0
297	Tick-borne encephalitis	A84.1
297	Tick-borne encephalitis	A84.8
297	Tick-borne encephalitis	A84.9
182	Chromomycosis	B43.1
182	Chromomycosis	B43.0
182	Chromomycosis	B43.2
182	Chromomycosis	B43.9
182	Chromomycosis	B43.8
128	Diphyllobothriasis	B70.0
283	Demodicidosis	B88.0
210	Cyclosporosis	A07.3
76	Strongyloidiasis	B78.0
76	Strongyloidiasis	B78.9
76	Strongyloidiasis	B78.1
76	Strongyloidiasis	B78.7
74	Angiostrongyliasis	B81.3
74	Angiostrongyliasis	B83.2
108	Babesiosis	B60.0
78	Ankylostomiasis	B76.1
78	Ankylostomiasis	B76.9
78	Ankylostomiasis	B76.8
78	Ankylostomiasis	B76.0
129	Pseudopelade of Brocq	L66.0
898	Wagner disease	H35.5
518	Acute megakaryoblastic leukemia	C94.2
318	Acute erythroid leukemia	C94.0
514	Acute monoblastic leukemia	C92.7
517	Acute myelomonocytic leukemia	C92.5
505	Graham Little-Piccardi-Lassueur syndrome	L66.1
346	Quinquaud's folliculitis decalvans	L66.2
170	Woolly hair	Q84.1
169	Ringed hair disease	Q84.1
168	Loose anagen syndrome	L65.1
345	Dissecting cellulitis of the scalp	L08.8
591	Furuncular myiasis	B87.0
723	Pneumocystosis	B59+
723	Pneumocystosis	J17.3*
472	Isosporiasis	A07.3
504	Creeping myiasis	B87.0
401	Hymenolepiasis	B71.0
390	Histoplasmosis	B39.0
390	Histoplasmosis	B39.1
390	Histoplasmosis	B39.2
390	Histoplasmosis	B39.3
390	Histoplasmosis	B39.4
390	Histoplasmosis	B39.5
390	Histoplasmosis	B39.9
400	Cystic echinococcosis	B67.0
400	Cystic echinococcosis	B67.1
400	Cystic echinococcosis	B67.2
400	Cystic echinococcosis	B67.3
400	Cystic echinococcosis	B67.4
400	Cystic echinococcosis	B67.5
400	Cystic echinococcosis	B67.6
400	Cystic echinococcosis	B67.7
400	Cystic echinococcosis	B67.8
400	Cystic echinococcosis	B67.9
520	Acute promyelocytic leukemia	C92.4
450	Heterotaxia	Q89.3
529	Roch-Leri mesosomatous lipomatosis	E88.2
224	Neonatal diabetes mellitus	P70.2
826	Sporotrichosis	B42.0
826	Sporotrichosis	B42.1
826	Sporotrichosis	B42.7
826	Sporotrichosis	B42.8
826	Sporotrichosis	B42.9
879	Tungiasis	B88.1
432	Normosmic congenital hypogonadotropic hypogonadism	E23.0
91	Aromatase deficiency	E25.8
873	Desmoid tumor	D48.1
553	Cushing syndrome	E24.9
553	Cushing syndrome	E24.0
553	Cushing syndrome	E24.1
553	Cushing syndrome	E24.2
553	Cushing syndrome	E24.3
553	Cushing syndrome	E24.4
553	Cushing syndrome	E24.8
679	Malignant atrophic papulosis	I77.8
901	Wells syndrome	L98.3
703	Bullous pemphigoid	L12.0
841	Sebocystomatosis	L72.2
817	Peeling skin syndrome	Q80.8
867	Familial multiple trichoepithelioma	D23.3
735	Porokeratosis of Mibelli	Q82.8
659	Mutilating palmoplantar keratoderma with periorificial keratotic plaques	Q82.8
737	Porokeratosis plantaris palmaris et disseminata	Q82.8
736	Palmoplantar porokeratosis of Mantoux	Q82.8
523	Hereditary leiomyomatosis and renal cell cancer	C64
314	Erythroderma desquamativum	L21.1
530	Lipoid proteinosis	E78.8
493	Familial keratoacanthoma	L85.8
498	Keratosis pilaris atrophicans	L85.8
454	Acquired ichthyosis	L85.0
490	Omphalomesenteric cyst	Q43.0
238	Digestive duplication	Q45.8
617	Congenital primary megaureter	Q62.2
488	Urachal cyst	Q64.4
105	Atresia of urethra	Q64.3
